0.07978832256613255 0.26544167554945863 , 0.5335111285758849 0.6059151882452359 , 0.8530583719886059 0.8828713681896861 
0.08312978957171364 0.26675392491127375 , 0.5284601846637939 0.6092355990877995 , 0.8547678488951159 0.8782387079853076 
0.08679055411806598 0.2683135933208361 , 0.5235672002809597 0.6126994918132407 , 0.8560000687315977 0.873215146850304 
0.09077413203608534 0.2701276229324932 , 0.5188388058655324 0.6162912043796959 , 0.8567448852290057 0.8678094046721917 
0.09508429303292232 0.27220341787344493 , 0.5142824259783462 0.6199952350039765 , 0.856991104119355 0.8620295791069594 
0.09972508771274952 0.27454887328033806 , 0.5099063486388552 0.6237961399163047 , 0.8567263867790188 0.8558832187877381 
0.10470087946498238 0.27717240901233137 , 0.5057198061587695 0.6276784320763343 , 0.8559371375068716 0.8493773908957151 
0.1100163821126031 0.2800830087714523 , 0.5017330699430298 0.6316264782693402 , 0.8546083710749907 0.8425187449435884 
0.11567670442784847 0.28329026552650943 , 0.49795756229795024 0.6356243918034713 , 0.8527235564048248 0.8353135746544 
0.1216874028966688 0.28680443434231834 , 0.49440598904433664 0.6396559176661999 , 0.850264431189618 0.8277678799758625 
0.12805454446737646 0.2906364939739789 , 0.491092497739622 0.6437043064286709 , 0.847210780923625 0.8198874315817309 
0.134784781481026 0.29479821891327673 , 0.4880328676539329 0.6477521723441041 , 0.8435401739956646 0.8116778407269999 
0.1418854415910534 0.2993022639941678 , 0.48524473944405855 0.6517813298679658 , 0.8392276420955116 0.8031446381222471 
0.14936463629425176 0.3041622642090701 , 0.4827478949044849 0.6557726010751671 , 0.8342452919318869 0.7942933667001435 
0.15723139279630366 0.3093929531030996 , 0.4805646005045251 0.6597055839177469 , 0.8285618298297948 0.7851296949635342 
0.16549581544334369 0.3150103040652742 , 0.4787200330246173 0.6635583675695269 , 0.8221419746626625 0.7756595603495796 
0.17416928504636903 0.3210317001204968 , 0.4772428120457665 0.6673071756240022 , 0.8149457260384879 0.7658893562398816 
0.1832647073814066 0.32747613958789806 , 0.476165673166075 0.6709259096367555 , 0.8069274425831419 0.7558261827597271 
0.19279682638943574 0.3343644874300129 , 0.47552632888675106 0.674385552738326 , 0.7980346678544367 0.7454781918160417 
0.20278262379805312 0.34171978561823135 , 0.47536858304462276 0.6776533728687344 , 0.7882066162879475 0.7348550734974149 
0.21324183613099076 0.34956764093906795 , 0.47574379234443875 0.6806918324277128 , 0.7773721946551939 0.7239687586175999 
0.22419763417361008 0.3579367162889752 , 0.47671280915180625 0.6834570563336992 , 0.7654473798052072 0.7128344593617062 
0.2356775320223863 0.36685936325255863 , 0.4783485988724623 0.6858966157377643 , 0.7523316922357749 0.7014722529940577 
0.2477146283362621 0.3763724525141765 , 0.48073980873730077 0.6879462148357918 , 0.7379033860570606 0.6899095646344123 
0.26034934132286386 0.38651848987400156 , 0.4839956714321179 0.6895245519396286 , 0.7220128103756418 0.6781851901707504 
0.2736319002806425 0.3973471602481203 , 0.48825271938110976 0.6905250128822766 , 0.7044732034688713 0.6663560588539836 
0.28762603753466925 0.4089175433189727 , 0.4936836779276577 0.6908016212120123 , 0.6850481076682966 0.6545090674533955 
0.30241466190265687 0.4213014458442992 , 0.5005078331895858 0.690144127256387 , 0.6634353280383809 0.6427826588836943 
0.31810895015784346 0.4345887294704108 , 0.5089970993028426 0.6882320027944191 , 0.6392517736699375 0.6314074997195507 
0.33486360777612023 0.44889653606540253 , 0.5194510783658547 0.6845489102515949 , 0.6120431369886487 0.6207827856673831 
0.35290366305396526 0.46438695577042416 , 0.5320360282026859 0.6782442353226847 , 0.5814181318739724 0.6115970408912716 
0.37257247182316705 0.48130493112107225 , 0.5461843214502345 0.668079039718228 , 0.547601029857222 0.6048442611450803 
0.3944105244230756 0.5000665862513172 , 0.5595733117143782 0.653187869639011 , 0.5123739869931698 0.6009737760940524 
0.41922583724011453 0.521454139268344 , 0.5692775265440718 0.6344181660178684 , 0.4778544593464373 0.5983559266981683 
0.4477766185933831 0.5468710110060652 , 0.5741073799932247 0.6131675656570893 , 0.4444738245440158 0.5941896553212263 
0.47847254667168826 0.5770315010230024 , 0.573653126731079 0.5902395143328653 , 0.41423214972785627 0.5869572166285131 
0.5089503989831484 0.6082721603713789 , 0.5672397365666421 0.5667670828926631 , 0.39016768758083303 0.5791889887203387 
0.5395502312354498 0.6365427460856856 , 0.5555974521123015 0.5456738739087539 , 0.3712101397828723 0.5720116119899411 
0.5688658840411325 0.6604699183404399 , 0.5413666307627149 0.5284663838532984 , 0.3561253083267762 0.5652919297906424 
0.5962960197877544 0.6810233073760317 , 0.5258191366551208 0.5144264810766461 , 0.3442426666877483 0.5587784435317028 
0.621970243518782 0.699225504076697 , 0.5091636517614752 0.5027388448263371 , 0.3352239278503662 0.5522638830813464 
0.6461550603320895 0.7157513946740739 , 0.4912800621085764 0.4929059365934683 , 0.32892270068995755 0.5455709007168383 
0.6690914657583246 0.7310298480541576 , 0.4719394221280651 0.48467448139230274 , 0.32532693524423373 0.5385239025379203 
0.6909723952934255 0.7453423493593171 , 0.4508440233193395 0.47796654870303307 , 0.3245414045178585 0.5309193339220304 
0.7119491386357727 0.7588813545225258 , 0.42762115973678977 0.4728596106315886 , 0.32678752475806105 0.5224872668302661 
0.7321411088787331 0.7717832571644462 , 0.4018327430418691 0.46960913744202276 , 0.3323839712100213 0.5128358373779116 
0.7516440697765377 0.7841474504864246 , 0.3731661161764399 0.46867622105941603 , 0.3415476371776458 0.5014045604385398 
0.7705364939289775 0.7960477986293938 , 0.34241316561929547 0.4704593821695139 , 0.35340816358235055 0.4877210511854727 
0.788884495839444 0.8075401500987504 , 0.312955548746119 0.47406451625658863 , 0.36451777854506057 0.4726235656290414 
0.8067450050660706 0.8186683147147583 , 0.28734950352466426 0.4777311426532868 , 0.37226331453988865 0.4578287746163353 
0.8241668345374574 0.8294684379848181 , 0.26558659254452716 0.4806826624168126 , 0.3766043960486389 0.4440771315827497 
0.8411914335460592 0.8399712462611066 , 0.24706224606334978 0.4827466918307642 , 0.37810414352121446 0.4315102938925095 
0.8578539370391481 0.8502032189155053 , 0.23125849715535196 0.4839185464729387 , 0.37724538893612336 0.42010646659593626 
0.8741842424343317 0.8601873519669289 , 0.2178073867867265 0.4842248215718594 , 0.37436619390956527 0.409816058445592 
0.8902079546906361 0.8699437318846858 , 0.20645755782955566 0.48368727235001996 , 0.3696923106104317 0.40059722774967454 
0.905947165454047 0.8794899926817821 , 0.19704167261942723 0.48231330822152757 , 0.36336898505714915 0.39242493108107057 
0.9214210801770347 0.888841687885799 , 0.18945497913349355 0.48009297865435197 , 0.3554817638200951 0.38529356544422927 
0.9366465193551771 0.8980125957854648 , 0.18364290358529453 0.4769967182017178 , 0.3460684001901518 0.37921891799719765 
0.9516383196550476 0.9070149709682738 , 0.17959519941167917 0.47297179989111415 , 0.3351243040638966 0.37424146112499224 
0.9664096568019563 0.9158597521583952 , 0.1773452791666943 0.4679361524689159 , 0.3226028871619728 0.37043232735706905 
0.980972307858624 0.9245567342502277 , 0.17697427345127595 0.46176781190110705 , 0.30841124182072344 0.36790368583304545 
0.995336866994171 0.9331147107770901 , 0.1786196187690018 0.4542871747327669 , 0.2924013373674506 0.36682634647452317 
1.0095129263499676 0.9415415917200167 , 0.18248571678543743 0.4452277656458974 , 0.2743591799952183 0.367458874618466 
1.0235092324141435 0.949844500562869 , 0.1888399178061016 0.43419344126996084 , 0.25400867291037815 0.37019029015155025 
1.0373338289824992 0.958029854213943 , 0.19790427736060753 0.42063666054881355 , 0.23111971678751658 0.3755617172216234 
1.050994200908415 0.9661034317524247 , 0.209258599432448 0.4041390851182251 , 0.20610502278976034 0.38398571511373014 
1.0644974310162592 0.9740704499172336 , 0.22039628945848347 0.38579914429963835 , 0.1814641026558807 0.39435863776750807 
1.0778503214860187 0.9819356812668767 , 0.228489775891704 0.3681985487189762 , 0.1600177257529007 0.40409400199852713 
1.0910593618694042 0.9897035755571922 , 0.23326549640238417 0.35242803215247304 , 0.14203296485883493 0.4120966242747147 
1.1041306452528041 0.9973783092236305 , 0.2352924222767366 0.33855222565813625 , 0.12693475560108267 0.4182976971026133 
1.1170698367326124 1.0049638001286227 , 0.23508523711501528 0.3264194987529391 , 0.11420274928299577 0.4228449331028182 
1.1298821811624702 1.0124637176198215 , 0.23300547682805653 0.31587957964404495 , 0.10347016514009669 0.42588493472051353 
1.1425725284789825 1.0198814941825085 , 0.22929663151953056 0.3068215544798524 , 0.09448866313211043 0.42752518332201905 
1.1551453652914303 1.0272203387215988 , 0.2241203025881638 0.29917479522623724 , 0.08709215525102947 0.42783309803654396 
1.167604847568299 1.0344832506127004 , 0.21757993886088464 0.29290476952418454 , 0.08117303670143995 0.42684021184749504 
1.1799548321630495 1.04167303380125 , 0.2097349169982346 0.2880104352711039 , 0.0766680739693395 0.4245447629120261 
1.192198906293648 1.0487923104808077 , 0.20060812678779466 0.2845246708120961 , 0.07355079004918096 0.4209112506914764 
1.2043404147618613 1.0558435340834844 , 0.19018898118061345 0.28251846154318233 , 0.07182842718814898 0.4158662363577135 
1.2163824850512144 1.0628290014597759 , 0.17843284487077787 0.2821100504123199 , 0.07154249320863151 0.40928918011228455 
1.2283280506645435 1.0697508642342521 , 0.16525759396762368 0.28348130600590876 , 0.0727721784984566 0.40099606174421937 
1.2401798732680023 1.0766111394305915 , 0.15053940991186984 0.28690471448331806 , 0.07563853995075172 0.3907123780704708 
1.251940564506565 1.0834117196229613 , 0.134118049334818 0.29278220907027047 , 0.08029920928924078 0.3780343032911486 
1.2636126088975177 1.0901543832342644 , 0.11586033140023484 0.301667596200572 , 0.08688488283287138 0.36240625254954406 
1.2751983901176849 1.0968408065606192 , 0.09599021606077063 0.31405030600291695 , 0.0951692169521685 0.3433371194208442 
1.2867002229906712 1.1034725813913537 , 0.07608882027752559 0.32904877320340414 , 0.1035687798624271 0.3217068773896224 
1.2981203818684972 1.1100512422469144 , 0.05867323185255892 0.3434198222900886 , 0.1095642094095677 0.3007571674473771 
1.309461091388121 1.1165782858070967 , 0.04423942034178345 0.35534912854805595 , 0.1126573114007192 0.2823008176292275 
1.320724494724632 1.1230551650607794 , 0.032260486513605774 0.3647225727290632 , 0.11337284189238601 0.2664504941945374 
1.3319126362674836 1.1294832784720248 , 0.022228497281886198 0.3718061289158124 , 0.11221668958125385 0.2529388245965429 
1.3430274575283507 1.1358639637050882 , 0.013789497263745785 0.3768568205776678 , 0.10954086833852714 0.24150744770162388 
1.35407079937013 1.1421984953363182 , 0.006706524787342264 0.3800637867651177 , 0.10558049897315132 0.23196594988294386 
1.3650444069381888 1.148488085013832 , 0.0008203947788203705 0.3815525559264784 , 0.10049302141361441 0.22418759104406935 
1.3759499356597644 1.1547338830274936 , -0.00397563936821645 0.3813959947673354 , 0.0943835268390757 0.21809835418955084 
1.3867889575698071 1.1609369806744048 , -0.007751030572956612 0.37962189958910125 , 0.08731989613377314 0.21366935172087384 
1.39756296762838 1.1670984130630149 , -0.010546750708670373 0.3762159911209904 , 0.07934160621091385 0.21091382780037443 
1.4082733898940414 1.1732191621536736 , -0.012380156904961515 0.3711202030488351 , 0.07046459014154366 0.2098888667818709 
1.4189215835266324 1.1793001599327777 , -0.013247334946234663 0.3642256384844044 , 0.060683574550225806 0.21070243356719745 
1.4295088486651317 1.185342291692126 , -0.013124072488135505 0.35535856059396803 , 0.04997304695362732 0.21352737969828564 
1.4400364322917742 1.1913463994589568 , -0.011967546253348322 0.3442567515671383 , 0.03828893709219755 0.21862508095828442 
1.4505055342769853 1.1973132857264759 , -0.009725488933123395 0.33053506388858495 , 0.025577777786761704 0.2263798823693186 
1.4609173139268499 1.2032437178297426 , -0.006378823001466045 0.31365958617547385 , 0.011819332205239653 0.23732492797916305 
