0.21441336068003458 0.8670328574372521 , 0.5048262827030764 0.5810708675285328 , 0.861875202929764 0.7533718780288176 
0.2250820644173293 0.8563400557135296 , 0.4962392308180561 0.56256649182733 , 0.8597935510774897 0.7825690554537429 
0.2363728149770092 0.8452002323762184 , 0.48770173658483074 0.5447463152491054 , 0.8570402947510352 0.8115290553692786 
0.24829266463178223 0.8335921944795696 , 0.4791477710658629 0.5276437154928734 , 0.85367441061523 0.8402396930221595 
0.2608459894395898 0.8214947449625958 , 0.4705256242959429 0.5112865332105994 , 0.8497432325773424 0.8686943248214073 
0.27403328551566564 0.8088863043530097 , 0.46179709419151715 0.49570152549028546 , 0.8452844666056923 0.8968877731513073 
0.2878496128026956 0.7957443684157974 , 0.4529364135938638 0.4809173226154051 , 0.8403288199163157 0.9248139119633999 
0.3022827084962602 0.78204477061845 , 0.44392943749512676 0.4669662866271114 , 0.8349027003214881 0.9524645457490409 
0.3173108367335691 0.7677607529763966 , 0.43477332021525517 0.4538855690307867 , 0.8290306893640508 0.9798292809874191 
0.332900492288647 0.7528619189159647 , 0.4254767582724741 0.44171752949591814 , 0.822737595751754 1.0068961545827195 
0.3490041206018864 0.7373132472942631 , 0.4160607908495676 0.43050955388993295 , 0.8160499348614211 1.0336528018104063 
0.3655580396833947 0.7210744709764614 , 0.40656008789413844 0.4203132102673248 , 0.808996718735342 1.0600879217508161 
0.3824807459756901 0.7041002291715188 , 0.3970245858644183 0.41118260984116844 , 0.8016095144727666 1.086192763981915 
0.3996717711549104 0.6863414394790023 , 0.38752123639119546 0.4031718052938753 , 0.7939218387667691 1.1119623582217248 
0.417011263900967 0.6677482576458698 , 0.3781355101715952 0.39633107851774124 , 0.7859680722403128 1.1373962668309914 
0.43436053047595996 0.6482747791059037 , 0.3689721611543942 0.3907020689314091 , 0.7777821546825209 1.1624987549572896 
0.4515638731573704 0.6278852982216434 , 0.3601546431730345 0.3863118957324687 , 0.7693963299824701 1.1872784090404902 
0.4684521476474625 0.6065615218353267 , 0.35182255020757663 0.3831667365632309 , 0.7608401484578359 1.2117473445960447 
0.48484840355848013 0.5843097094181905 , 0.34412660811545415 0.38124569638229905 , 0.7521398346389407 1.2359201971941127 
0.5005756716835115 0.5611664023054402 , 0.33722114490014504 0.38049611718307125 , 0.7433180297292185 1.2598130835060908 
0.5154664113154978 0.5372013661427497 , 0.3312545870997023 0.3808315649057108 , 0.7343938478976749 1.2834426719461418 
0.5293724844090325 0.5125167375255109 , 0.3263592090307354 0.3821334241123588 , 0.7253831528731071 1.3068254413567326 
0.5421740689280972 0.4872421370257554 , 0.32264181784945667 0.38425631416590905 , 0.7162989595353211 1.3299771518029377 
0.5537859367726778 0.46152647206740866 , 0.3201770277746547 0.3870366173375981 , 0.7071518817655423 1.3529125135895954 
0.5641600739894451 0.4355279380686285 , 0.31900420122956596 0.3903026448480808 , 0.6979505710938638 1.375645020077893 
0.5732845016778892 0.40940401947856053 , 0.3191282316478269 0.39388468043198693 , 0.6887021129871588 1.3981869030840548 
0.5811789936468776 0.38330302288118145 , 0.3205234873914463 0.39762340844925403 , 0.679412365274551 1.4205491716641667 
0.5878888786709372 0.35735803687893525 , 0.32313973231072796 0.40137586452129387 , 0.6700862353312097 1.442741701594373 
0.593478176442993 0.3316835148825268 , 0.3269087699939153 0.40501873735016125 , 0.6607278998759665 1.464773350761914 
0.598023060648741 0.30637415432977927 , 0.3317508108595433 0.40844936551300004 , 0.6513409748045906 1.4866520831518228 
0.6016062591102134 0.28150548446434115 , 0.33757994357706167 0.4115850282481316 , 0.6419286436255999 1.5083850902821294 
0.6043126433968189 0.2571355362216263 , 0.3443084501105217 0.41436116318787675 , 0.6324937528055343 1.529978903585099 
0.6062260043315821 0.2333070623896563 , 0.3518499605987962 0.41672904612079276 , 0.6230388813824966 1.551439494484153 
0.6074268654616005 0.21004992048431095 , 0.36012158983266634 0.4186533214593728 , 0.6135663910186081 1.5727723610509183 
0.6079911296790234 0.18738337093246374 , 0.36904525515233466 0.4201096306232194 , 0.604078461481517 1.593982601438919 
0.6079893523680661 0.16531815473053948 , 0.3785483784562117 0.4210824732302819 , 0.5945771154885973 1.6150749750337805 
0.6074864605163083 0.1438582927061862 , 0.3885641498418743 0.4215633576590153 , 0.5850642359546925 1.6360539526294005 
0.6065417730129731 0.12300259737811753 , 0.39903149534470594 0.4215492485424012 , 0.575541577955196 1.6569237570740831 
0.605209212739654 0.10274591569198432 , 0.4098948564396446 0.42104129147870895 , 0.5660107771335764 1.6776883958239086 
0.6035376314685498 0.08308013376720835 , 0.42110385902080105 0.4200437824738276 , 0.5564733558235242 1.698351686753566 
0.6015711927028069 0.06399497881482004 , 0.4326129258115166 0.41856334573358217 , 0.5469307277985515 1.7189172784461997 
0.5993497757366003 0.045478652480680386 , 0.44438086828961954 0.416608284476468 , 0.5373842022866552 1.7393886660374536 
0.5969093773434364 0.027518326540119837 , 0.4563704812911525 0.4141880729149872 , 0.5278349876782862 1.759769203539495 
0.5942824967169561 0.01010052762169331 , 0.4685481543968957 0.4113129619457975 , 0.5182841951990232 1.7800621134271113 
0.5914984955841558 -0.006788566695416491 , 0.4808835080255447 0.40799367555502003 , 0.5087328427031745 1.8002704941349985 
0.5885839295986995 -0.023162902064731334 , 0.493349058052014 0.40424117906356 , 0.49918185866216147 1.8203973259957733 
0.5855628498259048 -0.03903637698144319 , 0.5059199101222327 0.4000665039329218 , 0.48963208636473754 1.8404454760431233 
0.5824570748119564 -0.054422715905335414 , 0.5185734831920022 0.3954806168859745 , 0.48008428830891636 1.8604177020139627 
0.5792864347190653 -0.06933537641245736 , 0.5312892608507094 0.39049432360016745 , 0.4705391507431003 1.8803166558068918 
0.5760689895386646 -0.08378748286014877 , 0.544048568471828 0.3851181992640987 , 0.46099728830238235 1.9001448865906518 
0.5728212236275929 -0.09779178063221391 , 0.5568343740030691 0.37936253992244423 , 0.4514592486822129 1.9199048437043713 
0.5695582188575538 -0.11136060629262018 , 0.5696311101622108 0.3732373298374221 , 0.44192551729311036 1.9395988794497998 
0.5662938085999648 -0.12450586997694696 , 0.5824245158679655 0.3667522211285099 , 0.43239652184494454 1.9592292518430388 
0.5630407146356639 -0.13723904714211502 , 0.5952014948611032 0.3599165227686053 , 0.4228726368161079 1.9787981273681114 
0.5598106689137722 -0.1495711774191618 , 0.6079499896285401 0.35273919665796566 , 0.41335418777056265 1.9983075837557978 
0.5566145219066952 -0.16151286880558963 , 0.6206588689126051 0.34522885900284267 , 0.4038414554935746 2.0177596127973487 
0.5534623391313357 -0.17307430582091626 , 0.6333178272571096 0.33739378562256245 , 0.39433467992442967 2.037156123192956 
0.550363487237534 -0.18426526055366785 , 0.645917295204076 0.3292419201199432 , 0.384834063871265 2.0564989434283265 
0.5473267109075652 -0.19509510576773914 , 0.6584483589061388 0.3207808840936864 , 0.375339776499171 2.0757898246686546 
0.5443602016670831 -0.20557282942466149 , 0.6709026880579265 0.3120179887621988 , 0.36585195658786546 2.0950304436570644 
0.5414716595787123 -0.2157070501267805 , 0.6832724711746571 0.3029602475176089 , 0.3563707155595057 2.114222405603773 
0.5386683486742295 -0.22550603310322853 , 0.6955503573580036 0.29361438904550435 , 0.3468961402806419 2.1333672470523255 
0.5359571468791495 -0.2349777064526234 , 0.7077294037887333 0.28398687073718987 , 0.33742829564499227 2.152466438710035 
0.5333445910935111 -0.24412967742893052 , 0.719803028273631 0.2740838921925854 , 0.3279672269457331 2.1715213882309468 
0.5308369180136074 -0.2529692486140574 , 0.7317649662518376 0.2639114086675891 , 0.31851296204743 2.19053344294107 
0.5284401012101942 -0.2615034338657826 , 0.7436092317339942 0.25347514436323987 , 0.30906551336868665 2.2095038924971444 
0.5261598849182386 -0.2697389739651443 , 0.7553300817075004 0.24278060548799946 , 0.2996248796871361 2.2284339714717465 
0.5240018149405435 -0.2776823519154639 , 0.7669219835937059 0.23183309305104605 , 0.2901910477786257 2.2473248618590196 
0.5219712670216562 -0.28533980786737445 , 0.7783795853888026 0.22063771536528193 , 0.28076399390241635 2.2661776954966943 
0.5200734730085325 -0.29271735366184115 , 0.7896976881603525 0.20919940025511793 , 0.2713436851439902 2.284993556401325 
0.5183135450797326 -0.29982078699722775 , 0.8008712206064548 0.1975229069770367 , 0.2619300806266878 2.3037734830147927 
0.5166964982948264 -0.3066557052377834 , 0.8118952154151333 0.18561283787127472 , 0.2525231326029155 2.32251847036111 
0.5152272716896144 -0.3132275188901673 , 0.8227647871881483 0.17347364977135368 , 0.24312278743511267 2.3412294721134153 
0.5139107481202291 -0.3195414647823128 , 0.8334751117165723 0.16110966520515674 , 0.23372898647607399 2.3599074025717575 
0.5127517730397395 -0.32560261898550114 , 0.8440214064155348 0.14852508342721066 , 0.22434166685760107 2.378553138552892 
0.5117551723741574 -0.33141590952631855 , 0.8543989117428814 0.13572399132714705 , 0.21496076219583665 2.397167521193773 
