0.30592065725676265 0.7743753968562845 , 0.7217113312951889 0.8111630206446829 , 0.02754231242149796 0.4055939708021349 
0.3069625621711395 0.784431591896987 , 0.7200409861267941 0.7991333318194881 , 0.028170752675515928 0.4075674645866273 
0.3082884083373307 0.7941646889552104 , 0.7176990437821895 0.7870084081015405 , 0.02918684885392934 0.4099592912463515 
0.30991674929263685 0.8035520706059486 , 0.7146714677846171 0.7748169529211848 , 0.03058608389619559 0.41276336477596903 
0.31186314928367714 0.8125692451753671 , 0.7109454326368009 0.7625886959426911 , 0.03236571905297151 0.4159744471850443 
0.3141402545859707 0.821189983553481 , 0.7065092844454526 0.7503542843500784 , 0.034524761942026264 0.41958812039954296 
0.31675785834349474 0.8293864295772837 , 0.701352476393439 0.7381451912454701 , 0.03706396623651579 0.4236007674803487 
0.3197229566055575 0.8371291814347205 , 0.6954654813696035 0.7259936447248224 , 0.03998586299828854 0.4280095621435596 
0.3230397919037952 0.8443873419609321 , 0.6888396839228551 0.7139325805457334 , 0.04329482514679927 0.4328124657964371 
0.3267098795878633 0.8511285360994684 , 0.6814672532597104 0.7019956207341869 , 0.0469971681258759 0.43800823146944745 
0.3307320111151134 0.8573188941430749 , 0.6733409982303404 0.6902170800402213 , 0.05110129162799576 0.4435964141198065 
0.33510222745282686 0.8629229996280467 , 0.6644542041011975 0.6786320018901817 , 0.05561786941942526 0.44957738678487436 
0.33981375457882174 0.8679038009264712 , 0.6548004493039375 0.6672762254404511 , 0.060560097090690275 0.45595236193618055 
0.3448568916218798 0.8722224856718724 , 0.6443733981229683 0.6561864855727274 , 0.06594401122860144 0.4627234170585029 
0.35021884031138584 0.8758383171926429 , 0.6331665621705307 0.6454005482761932 , 0.07178889849153311 0.46989352283426655 
0.35588346191807047 0.8787084321595959 , 0.6211730190586285 0.6349573849993856 , 0.07811781999675066 0.47746657114412117 
0.36183094452899206 0.8807875987463379 , 0.608385070193704 0.6248973915220557 , 0.08495828625075358 0.485447398034709 
0.3680373590024323 0.8820279348484721 , 0.5947938099229649 0.61526266025357 , 0.09234313204805242 0.4938417932010605 
0.3744740758787693 0.8823785864378055 , 0.5803885634326142 0.6060973206746846 , 0.10031166166206608 0.5026564811906125 
0.3811070073107675 0.8817853671056619 , 0.5651561276648701 0.5974479729723454 , 0.10891116599781196 0.5118990482250952 
0.3878956269127658 0.8801903614684837 , 0.5490797127881397 0.5893642588804759 , 0.11819896127254406 0.5215777679541429 
0.39479170513544987 0.8775314975456577 , 0.532137422548697 0.5818996497118512 , 0.12824517328930274 0.5317012410455937 
0.4017376765733298 0.8737420964912784 , 0.5143000153728311 0.5751126021693056 , 0.1391366090272887 0.5422776896425185 
0.4086645256919222 0.8687504116427368 , 0.4955275305734403 0.5690683761358206 , 0.1509822447080871 0.5533136005245451 
0.4154890340960062 0.8624791706966835 , 0.47576411119205003 0.5638421121084877 , 0.1639211556853934 0.5648111054979315 
0.4221101671608701 0.8548451289623001 , 0.45492997681832126 0.5595244338613623 , 0.1781341569942583 0.5767628254794401 
0.4284042743396534 0.8457586121987734 , 0.432909070692629 0.5562323743796479 , 0.1938609559411672 0.5891414017246813 
0.43421860309975413 0.8351229338617147 , 0.4095311181179875 0.5541320631605657 , 0.21142457975570803 0.6018773912808223 
0.43936231621774097 0.8228333107632171 , 0.38455146960616965 0.5534882631648708 , 0.23126051514953905 0.6148108143750148 
0.44359364544258106 0.8087742162676964 , 0.35765940374273 0.554773527552463 , 0.2539212517881386 0.6275846444829432 
0.4466009655145069 0.7928124117529357 , 0.3286684978969821 0.558872922974512 , 0.27990483756196066 0.6394470535756549 
0.447975365228972 0.7747794199863726 , 0.29833120440028793 0.5671416012738824 , 0.3088677313441897 0.6492113670428477 
0.44717700643671715 0.754435435978715 , 0.2691970267066707 0.5801643911546808 , 0.3388002678300619 0.6565325611697068 
0.443504041678642 0.7314248918932823 , 0.24332421373912014 0.5966568981844564 , 0.36834604555568756 0.6630505982253638 
0.43611399132985457 0.7052983817215174 , 0.22097590538763334 0.615180796318601 , 0.3980844042559618 0.6706532102629842 
0.424733693029571 0.6761844806203513 , 0.20183404109541833 0.6348480770369106 , 0.4286065668484604 0.6800998306458407 
0.41227360980055816 0.6471885991810342 , 0.18557557725056462 0.655070072727748 , 0.45732511392232694 0.6888737163943204 
0.40111438808399635 0.6208249797390855 , 0.17190194049647126 0.6753767632320463 , 0.48215797239298214 0.6949306453319708 
0.3910618127446748 0.5970484629616466 , 0.16048610519120826 0.6954142872589036 , 0.5036263830375667 0.6986696380825523 
0.381714288551377 0.5754676553285094 , 0.15099459033503837 0.7149585827051917 , 0.5224654220870343 0.7007061502694014 
0.3728468891409254 0.5557640662277203 , 0.14312453447161208 0.7338912547171322 , 0.5392028773609122 0.70147706735825 
