0.8070322601636654 0.030394233145094374 , 0.9425680347905575 0.36412957149455494 , 0.1776085304609032 0.4467749925076554 
0.8030363106873692 0.04249378087160269 , 0.9519857207579613 0.3520561314094387 , 0.17218679396979553 0.4467488848662633 
0.7992195025604327 0.055362785563271386 , 0.960921162403027 0.3393258998116567 , 0.16706816045166628 0.44661011177237664 
0.7956581069137328 0.06903601703428916 , 0.9693005356319809 0.3259045262458643 , 0.16225018286941228 0.4463582538671512 
0.792445128821731 0.08354376584573399 , 0.9770324492735353 0.31176192547969894 , 0.1577312473198597 0.44599310582187174 
0.7896931277115163 0.09890718552183997 , 0.9840051849622813 0.2968768851510816 , 0.15351051274132838 0.44551472647438306 
0.7875363729781447 0.11513136084823333 , 0.9900846139105661 0.2812439345725576 , 0.14958783852641522 0.4449235017265137 
0.7861310987074572 0.13219559535558295 , 0.9951140355113958 0.26488298343086547 , 0.14596369119627312 0.4442202183608562 
0.7856518497896947 0.15004096056587654 , 0.99891795504841 0.24785169283638278 , 0.14263902057702138 0.4434061437450453 
0.7862812630963664 0.16855653695406672 , 1.0013124650680378 0.23025915875149128 , 0.13961509725072185 0.4424831014417466 
0.7881909550082087 0.18756820532209395 , 1.0021245619595591 0.21227706531788298 , 0.1368933084473583 0.4414535265073276 
0.7915138154611446 0.20683655684907457 , 1.0012200891419722 0.19414176138196557 , 0.13447492081200926 0.4403204789162644 
0.7963134972383425 0.2260709247828333 , 0.9985344932428004 0.17614027890566397 , 0.13236083493398312 0.43908759345880727 
0.8025626112319512 0.24496145263458322 , 0.9940948420859065 0.15857839007388 , 0.13055137209726847 0.43775895443884133 
0.810141092206603 0.2632211126683554 , 0.9880215956769084 0.1417387806608701 , 0.12904613753161465 0.43633890381807905 
0.8188571956096646 0.2806221892414197 , 0.9805076410091251 0.12584479432015666 , 0.12784398879633638 0.4348318135857282 
0.8284817896588281 0.2970146046773573 , 0.971783927592136 0.11104232854940115 , 0.12694310816416188 0.4332418639205461 
0.8387820017181558 0.3123241856218766 , 0.9620856730995806 0.09740174955156314 , 0.1263411505973897 0.4315728619738648 
0.8495448561488488 0.3265379001251424 , 0.9516285417227965 0.08493277890525136 , 0.12603542754348068 0.42982811811691074 
0.860589003488148 0.33968498895381355 , 0.9405967301990958 0.07360342947738525 , 0.1260230917278822 0.4280103787161057 
0.8717673388978813 0.3518199816649235 , 0.9291401855269745 0.0633570115752566 , 0.1263013009902703 0.4261218039071244 
0.8829643920101502 0.3630099470373351 , 0.9173770815478376 0.05412487432833571 , 0.12686735185713832 0.42416397578163373 
0.8940915269634804 0.37332600782580583 , 0.9053985162188833 0.045834865359799234 , 0.12771878223276242 0.42213792396169947 
0.9050817618065169 0.3828382162253046 , 0.8932736164802909 0.03841642212031787 , 0.1288534471283184 0.42004415880168205 
0.9158850696263916 0.39161275872929663 , 0.8810541828240244 0.03180333271721947 , 0.13026957296471028 0.41788270570078845 
0.9264644596713761 0.3997106471593037 , 0.8687785697638668 0.025935013433486954 , 0.13196579597988337 0.41565313655451386 
0.9367928555355978 0.407187298711298 , 0.8564747803208722 0.02075690230929269 , 0.13394118955865636 0.4133545961267138 
0.946850672338098 0.4140926150205359 , 0.8441628686767912 0.016220359904349963 , 0.13619528440023698 0.41098582222241864 
0.9566239638015699 0.42047131883389616 , 0.8318567770210883 0.012282319146759766 , 0.1387280845924681 0.4085451591666486 
0.9661030161019428 0.42636340503504944 , 0.8195657273476467 0.008904827710195996 , 0.1415400819655369 0.40603056440205904 
0.9752812843686256 0.4318046244753911 , 0.8072952704778192 0.006054564551067275 , 0.14463227056868153 0.4034396081208461 
0.9841545888396511 0.436826956557644 , 0.7950480738383362 0.003702374771974462 , 0.148006162737139 0.400769465817686 
0.9927205065969886 0.44145904867761154 , 0.7828245108483468 0.0018228449349695496 , 0.1516638079697909 0.39801690353472335 
1.000977910283463 0.4457266133643604 , 0.7706230994334741 0.0003939283930413872 , 0.1556078156981893 0.39517825538990264 
1.0089266172866789 0.44965278102624084 , 0.7584408251511721 -0.0006033766234974755 , 0.1598413829772754 0.3922493927445611 
1.016567122072608 0.45325840993007366 , 0.7462733751869728 -0.0011852968551620824 , 0.1643683281555455 0.3892256840723929 
1.023900391253171 0.45656235682104107 , 0.7341153024797203 -0.001365503901268791 , 0.16919313168223507 0.3861019442275322 
1.0309277061128708 0.45958171227353484 , 0.7219601339203658 -0.0011552864793359108 , 0.17432098538188984 0.38287237135310553 
1.0376505411362764 0.4623320049463778 , 0.7098004324995627 -0.0005636768897601298 , 0.1797578517792873 0.37953046909068683 
1.0440704699103383 0.46482737868993995 , 0.697627820101097 0.0004024674587048777 , 0.18551053540369128 0.3760689509986596 
1.0501890918795806 0.4670807460842561 , 0.685432965072995 0.001738427966924205 , 0.19158676846255102 0.37247962309612415 
1.0560079749988585 0.469103921569302 , 0.6732055365334585 0.0034416364566507308 , 0.1979953138828098 0.3687532391213518 
1.0615286104981767 0.4709077369108199 , 0.6609341253989021 0.00551173894876922 , 0.20474608951804799 0.36487932128771533 
1.0667523768503355 0.472502141351982 , 0.6486061301901873 0.007950718970547443 , 0.2118503183746039 0.360845936824775 
1.0716805106906362 0.47389628844272985 , 0.6362076036180728 0.010763091614302833 , 0.21932071110641785 0.35663941709027175 
1.07631408293429 0.47509861121657093 , 0.6237230535953571 0.01395618488737128 , 0.2271716888854798 0.35224400104336223 
1.0806539787126708 0.4761168870960504 , 0.6111351894697468 0.01754053243136413 , 0.23541965723270947 0.34764137761988995 
1.0847008800348656 0.4769582936474798 , 0.5984246006776566 0.021530412665677498 , 0.24408334470260484 0.34281009083414715 
1.0884552502995333 0.47762945606546087 , 0.5855693504043817 0.02594458580919351 , 0.2531842247112121 0.3377247552726501 
1.0919173199524725 0.4781364870394273 , 0.5725444609148425 0.030807305358724515 , 0.2627470445478121 0.33235500474915264 
1.095087072723679 0.4784850194270895 , 0.5593212598423554 0.036149720095784245 , 0.2728004928490927 0.32666405762443074 
1.0979642320001908 0.47868023191972375 , 0.545866548320656 0.0420118464498202 , 0.28337804509428033 0.3206067187777605 
1.1005482470176124 0.4787268676136846 , 0.5321415447160815 0.0484453968909247 , 0.29451903368143306 0.31412653264269513 
1.1028382787137418 0.4786292450762198 , 0.5181005597507642 0.05551793091052164 , 0.3062699869506211 0.30715162116056305 
1.1048331853343918 0.47839126107555474 , 0.5036893943945672 0.06331911330246914 , 0.3186862456861681 0.2995884227692806 
1.1065315083149458 0.4780163835831456 , 0.48884359514626774 0.071970438265524 , 0.3318337219539134 0.2913119752986349 
