0.5557484901257012 0.9998338695554664 , 0.9510631765593636 0.10887100064090227 , 0.06932782914160784 0.2732320487521088 
0.5452618914848745 0.9950392304615743 , 0.9603302083352651 0.10935728472985358 , 0.07054739600653306 0.2775404037570496 
0.5347458978342641 0.9900409784864423 , 0.9694359006806389 0.10995899212029493 , 0.07195769731176957 0.2819369483417401 
0.5242002827986427 0.9848365318484971 , 0.9783808042572152 0.11067446445601735 , 0.0735584087708146 0.28642592264396305 
0.5136246468910282 0.9794230067358685 , 0.9871653901495986 0.11150203468788897 , 0.07534945878604578 0.29101187752472 
0.5030184095625723 0.9737971796405683 , 0.9957900577342943 0.11244002988551305 , 0.0773310285298059 0.29569970942239604 
0.4923808004020509 0.9679554447229843 , 1.004255141658039 0.11348677389265617 , 0.07950355376658265 0.3004947003328369 
0.48171084937493464 0.9618937652619003 , 1.0125609180273016 0.11464058983988225 , 0.08186772842443633 0.30540256384669484 
0.47100737598544995 0.9556076180357048 , 1.0207076098989172 0.11589980252763493 , 0.08442450994230548 0.31042949838513756 
0.46026897724018717 0.9490919292156684 , 1.0286953921516515 0.11726274069295783 , 0.08717512643483402 0.3155822490398511 
0.44949401429039954 0.9423410000150646 , 1.0365243958098453 0.11872773917311474 , 0.09012108572642792 0.320868179760298 
0.43868059763494055 0.9353484199053499 , 1.044194711882959 0.12029314097956592 , 0.09326418630877314 0.3262953580635615 
0.4278265707812353 0.9281069646509297 , 1.0517063947787044 0.12195729929607114 , 0.09660653026673294 0.33187265500147656 
0.4169294922948698 0.9206084756834895 , 1.059059465342406 0.12371857941513183 , 0.10015053818939701 0.3376098638498561 
0.4059866162306648 0.9128437163743731 , 1.066253913571229 0.12557536062756403 , 0.10389896602477888 0.3435178419465403 
0.3949948710477615 0.9048021994827715 , 1.0732897010489288 0.12752603808072566 , 0.10785492372998237 0.3496086813849803 
0.3839508372979397 0.8964719783352657 , 1.0801667631448355 0.12956902462182232 , 0.11202189538389752 0.3558959159913894 
0.3728507246886897 0.8878393919501238 , 1.0868850110200055 0.13170275264380846 , 0.11640376011797769 0.3623947743545452 
0.36169034964098723 0.8788887510960424 , 1.0934443334839719 0.13392567595270094 , 0.12100481270171379 0.3691224918997342 
0.3504651153216334 0.8696019477806781 , 1.0998445987475967 0.13623627167664903 , 0.12582978175744292 0.3760986994911503 
0.33916999756268007 0.859957964312286 , 1.1060856561215426 0.13863304223885975 , 0.1308838421424501 0.38334591239733173 
0.32779954248835447 0.8499322489688567 , 1.112167337716451 0.1411145174184384 , 0.13617261562186747 0.3908901525611824 
0.31634788576823075 0.8394959120446837 , 1.1180894602108993 0.14367925652529506 , 0.14170214984754287 0.39876175037849876 
0.3048088105052605 0.8286146764156543 , 1.1238518267679833 0.14632585071730764 , 0.14747885855342896 0.4069963918155155 
0.29317587327834116 0.81724748723491 , 1.1294542292029166 0.1490529254895372 , 0.15350939334541497 0.41563650622403026 
0.28144265046331307 0.8053446402126578 , 1.1348964505355503 0.15185914336568965 , 0.15980039482780922 0.42473313537012997 
0.26960319893373325 0.7928452178303761 , 1.1401782681081243 0.15474320681966316 , 0.16635802878481518 0.43434849429843825 
0.25765290570044164 0.7796735127788303 , 1.1452994575178541 0.1577038614468351 , 0.17318713260837684 0.444559544722812 
0.2455900608979002 0.7657339447661032 , 1.1502597977192963 0.16073989938448743 , 0.18028963720947613 0.4554630747978868 
0.23341881909733952 0.7509037100183431 , 1.1550590778148604 0.16385016293551788 , 0.1876615989144728 0.4671830459946165 
0.22115492788810037 0.7350220248051968 , 1.1596971063110528 0.16703354825167846 , 0.19528746162751942 0.4798813458916022 
0.2088372135731286 0.717874447062034 , 1.1641737240372785 0.1702890087206069 , 0.20312855821626555 0.4937734631658367 
0.196551578252127 0.6991711701513279 , 1.168488822608201 0.17361555723280628 , 0.2110990949663445 0.5091501915643434 
0.1844830456427566 0.6785232695956208 , 1.1726423713984986 0.177012265440027 , 0.21901407878541726 0.5264013839128298 
0.17302904462824903 0.6554477627075611 , 1.1766344574826737 0.18047825563413136 , 0.2264759937157496 0.546010900606785 
0.16301325365978417 0.6295414429941201 , 1.1804653435562449 0.18401267520528328 , 0.2326608986106432 0.5683828007490742 
0.1558183729581549 0.6011903332088991 , 1.18413554040854 0.187614633293914 , 0.2361855824599772 0.5931319524456644 
0.15248176915722786 0.5724298300380776 , 1.1876458467303659 0.19128308016616868 , 0.23601187993907846 0.6182240087442312 
0.15239213114517822 0.5453796170097168 , 1.190997250707477 0.19501668918085405 , 0.232750113974017 0.6415406127579066 
0.15433031570819172 0.5206365281456765 , 1.1941907369687084 0.19881386472417664 , 0.22761844314977217 0.6624865260786243 
0.1574441567447837 0.4979902026466152 , 1.1972271691737886 0.20267282836646963 , 0.22146816990809995 0.6812738879353927 
0.1612540019600274 0.47708055921240944 , 1.2001072577108995 0.20659169346981204 , 0.21477823615574532 0.698264666266256 
0.16549524232206478 0.4575894749248298 , 1.2028315642002119 0.21056851217337716 , 0.2078126893043956 0.7137789318502705 
0.17001734823528217 0.43926746917655707 , 1.205400516927415 0.21460130293869298 , 0.20072163066397505 0.7280681468332274 
0.17473131369407954 0.42192336267644276 , 1.2078144278186032 0.21868806654137551 , 0.19359375431398948 0.7413254897306591 
0.17958267789807247 0.405409971435589 , 1.2100735080341731 0.22282679533515737 , 0.18648330989442657 0.753700152177731 
0.18453722324013966 0.38961247387253006 , 1.2121778814928412 0.22701547853163437 , 0.1794243910936913 0.7653089665443129 
0.18957306521796902 0.3744399144862992 , 1.2141275963660942 0.23125210506108737 , 0.17243883424260897 0.7762448994010908 
0.19467609064817887 0.35981915461705954 , 1.2159226347923295 0.23553466492914588 , 0.16554077038616372 0.7865830994022719 
0.19983722463826847 0.34569056174460583 , 1.2175629210915324 0.23986114961881666 , 0.15873935009687118 0.7963852075850548 
0.2050507370298417 0.3320049047445747 , 1.2190483287363674 0.2442295518766414 , 0.152040430060463 0.8057024623272612 
0.21031316155327345 0.31872108569266183 , 1.2203786862967807 0.2486378650965494 , 0.145447647976618 0.814577968159266 
0.21562258807947807 0.30580445749819607 , 1.221553782537229 0.253084082438542 , 0.13896312520996515 0.823048379011739 
0.22097818871847602 0.29322555726536204 , 1.2225733708128246 0.25756619577153306 , 0.13258793629537152 0.8311451659115819 
0.22637989428719557 0.2809591389841543 , 1.2234371728836726 0.2620821944991149 , 0.12632242865580406 0.8388955854652078 
0.23182816968760053 0.26898342491271876 , 1.2241448822448957 0.26663006430713365 , 0.12016644389417593 0.8463234297286246 
0.23732385566937442 0.2572795190111596 , 1.224696167052438 0.27120778585881333 , 0.11411947310485979 0.8534496140785041 
0.24286805595063443 0.24583094207934203 , 1.2250906727108355 0.275813333454375 , 0.10818076716520214 0.86029264341476 
0.24846205582572167 0.23462325945776322 , 1.225328024178046 0.28044467366615444 , 0.10234941582290434 0.8668689858245593 
0.2541072629407165 0.22364377996380053 , 1.2254078280335212 0.2850997639561831 , 0.09662440485243437 0.8731933750284933 
0.2598051638709371 0.21288131025655957 , 1.2253296743485484 0.2897765512804406 , 0.09100465760718655 0.8792790574114767 
0.2655572920864598 0.20232595277565923 , 1.2250931383921009 0.2944729706821126 , 0.08548906534811151 0.885137995490705 
0.2713652042030032 0.19196893826374992 , 1.2246977822007445 0.2991869438749186 , 0.08007650942292456 0.8907810368098084 
0.2772304623099586 0.18180248598332927 , 1.2241431560373364 0.3039163778167337 , 0.0747658774793773 0.8962180551484139 
0.2831546207859549 0.1718196862963816 , 1.2234287997601363 0.30865916327318427 , 0.06955607528058111 0.9014580693789109 
0.28913921644565205 0.1620144014429939 , 1.222554244121414 0.31341317337057384 , 0.06444603525960627 0.906509344134909 
0.295185761168526 0.1523811812389039 , 1.221519012012556 0.31817626213732164 , 0.059434722645590125 0.9113794755722512 
0.3012957363803482 0.1429151910871761 , 1.220322619670985 0.32294626303304313 , 0.054521139775339005 0.9160754648282575 
0.307470588917157 0.1336121502196475 , 1.2189645778628186 0.3277209874644314 , 0.049704329046696506 0.9206037812643978 
0.3137117279176286 0.12446827848825526 , 1.2174443930540861 0.332498223287198 , 0.0449833748549574 0.9249704171730234 
0.32002052247519125 0.11548025034315165 , 1.2157615685824161 0.337275733293485 , 0.0403574047690648 0.92918093531184 
0.3263982998445664 0.10664515488446252 , 1.2139156058404024 0.3420512536843596 , 0.035825590141703376 0.9332405103796545 
0.33284634404468233 0.09796046107312113 , 1.2119060054813011 0.3468224925272467 , 0.03138714630068877 0.9371539653481088 
0.3393658947353901 0.08942398734499912 , 1.209732268657293 0.351587128198433 , 0.02704133243398895 0.9409258034050444 
0.34595814627218496 0.08103387500030802 , 1.207393898300246 0.3563428078111007 , 0.022787451254241198 0.9445602361370677 
0.3526242468634241 0.07278856484361482 , 1.2048904004547087 0.3610871456297059 , 0.018624848508539155 0.9480612084751557 
0.3593652977699614 0.06468677663390503 , 1.2022212856727623 0.36581772147192365 , 0.014552912383948149 0.9514324208426478 
0.36618235249888076 0.056727490972872795 , 1.199386070480309 0.37053207909982977 , 0.010571072847482092 0.9546773488757739 
0.37307641595198393 0.048909933316076674 , 1.1963842789244206 0.37522772460249 , 0.006678800950267367 0.9577992610299098 
0.3800484434965435 0.041233559838161626 , 1.1932154442114502 0.37990212477268376 , 0.0028756081186780895 0.960801234337631 
0.38709933993105056 0.03369804492188946 , 1.1898791104457553 0.38455270548110604 , -0.0008389545501342062 0.9636861685454808 
