0.5076956155048084 0.3648070938188619 , 0.06635650260748238 0.23256595804114355 , 0.9334349543134786 0.44149139442370344 
0.5096632984073308 0.3689689035818547 , 0.07622216413745542 0.21444684079402687 , 0.921601609880983 0.4554487019078273 
0.5117246047301152 0.373089530001465 , 0.08662498591025315 0.19651050318562951 , 0.9091374817854009 0.4692644130966143 
0.5139120398118742 0.37717016444142304 , 0.09755843496474025 0.17878419814572763 , 0.8960165976491548 0.48291008369655813 
0.5162622920267815 0.38121672260178585 , 0.10901345867661318 0.16129442563269394 , 0.8822113217223745 0.496353298049229 
0.5188162439410517 0.3852409127813583 , 0.12097859471870046 0.14406662550540933 , 0.867692233766017 0.5095569079969412 
0.5216189240065203 0.38926147414152734 , 0.1334401250740896 0.1271248978190728 , 0.8524280233451593 0.5224780743231087 
0.5247193827954563 0.39330564088982745 , 0.14638226521039602 0.11049175779608589 , 0.8363854244199169 0.5350670475977954 
0.5281704594973684 0.3974109130197898 , 0.15978737816861602 0.0941879299409309 , 0.8195292347597848 0.547265603322988 
0.5320283708801938 0.40162724586332677 , 0.17363620292019247 0.07823218289392514 , 0.8018224986253829 0.5590050175264568 
0.5363519957277892 0.40601980915640545 , 0.18790808685061358 0.06264120402015051 , 0.7832269898473664 0.5702034331071527 
0.5412016247860189 0.41067250827072366 , 0.20258121346684255 0.04742951073440835 , 0.7637042341729078 0.5807624272785766 
0.5466367682299554 0.4156924931773421 , 0.21763281814873733 0.03260939442869877 , 0.7432174860470765 0.5905625586776677 
0.5527123074969262 0.42121586807518396 , 0.23303938669563787 0.018190892778571784 , 0.7217353782332051 0.5994576854299528 
0.5594717665731291 0.4274146613492245 , 0.24877683332290854 0.004181787288318299 , 0.6992384725297315 0.6072679976461658 
0.5669356660754836 0.4345045918333346 , 0.2648206565215262 -0.009412374691663781 , 0.6757307498287594 0.6137722291420378 
0.5750818071567174 0.44275176325702426 , 0.2811460729064702 -0.02258823044836772 , 0.6512591923625816 0.6187009134750521 
0.5838133978222104 0.4524731631183873 , 0.29772813129839903 -0.03534451658146545 , 0.6259455433051597 0.6217357997467867 
0.5929123156033257 0.4640195221335159 , 0.3145418127447057 -0.04768193322032342 , 0.6000329440777378 0.6225268573705162 
0.6019843427766511 0.47772070848154796 , 0.33156212827215764 -0.05960293799511981 , 0.5739406013769603 0.6207466757972805 
0.6104292890980971 0.4937748566949103 , 0.3487642351441669 -0.07111145283865676 , 0.5482935481835052 0.6162010424274551 
0.617501776825514 0.5121021500078837 , 0.3661235994009097 -0.08221249046248238 , 0.5238616961993454 0.6089747867383073 
0.6225016341266032 0.5322667780771262 , 0.3836162230693161 -0.09291175951204733 , 0.5013692152298498 0.5995094277186298 
0.6249960795522747 0.5535776506031166 , 0.40121891669784304 -0.10321535621089947 , 0.4812720761756514 0.5885021518914916 
0.6249001900418684 0.575311547491676 , 0.4189095569431069 -0.11312962644368227 , 0.4636773254407938 0.576682525235715 
0.6223895096054965 0.5968852542781543 , 0.4366672735169409 -0.12266118528926746 , 0.4484302893033316 0.5646403772948219 
