0.4615043314845364 0.971152086510493 , 0.2148140772340401 0.6288965825364493 , 0.01999437365021095 0.7577527689050054 
0.45527275068260875 0.9811525234297873 , 0.21586639972199492 0.6267589319431973 , 0.025173631964183787 0.749889982578963 
0.44841134771648494 0.9905479697187122 , 0.2159517176438554 0.6258463931038853 , 0.03194971700844712 0.7414070751293501 
0.440941830575993 0.9993216563276028 , 0.21495817102974418 0.6261952930621377 , 0.040412780763050285 0.7322844885622071 
0.4328832066605363 1.0074544039621314 , 0.21273281862349358 0.6278623748345314 , 0.0506967570847576 0.7224846591552848 
0.424252418309828 1.0149242032234391 , 0.20906328373722483 0.6309302076187187 , 0.06299708032173465 0.7119470271097899 
0.41506501060737516 1.021705901469436 , 0.20364797786127964 0.6355136135708341 , 0.07759979390013266 0.7005819229116775 
0.40533586332780924 1.0277710623398095 , 0.19605132055703398 0.6417612856418592 , 0.09492559848394425 0.6882690899702791 
0.3950800317357048 1.0330881522440871 , 0.185665265720492 0.649819845137537 , 0.1155674849125907 0.6748934405703237 
0.3843137744316476 1.0376233848599818 , 0.17189437380321818 0.6595985327939469 , 0.14010463413392168 0.6605795202980191 
0.37305592553412187 1.041342819376959 , 0.1556133859970261 0.6698911010633044 , 0.16764347083763953 0.6465675175116846 
0.3613295865637465 1.0442157074723548 , 0.14067304746611642 0.6785035802730519 , 0.1943101483389246 0.6350821502065414 
0.34916228794031007 1.0462154971390072 , 0.12898451690751173 0.6851284209203028 , 0.21816597752096567 0.6264575198926381 
0.3365838822005122 1.04731761397332 , 0.12041387106073853 0.6903184853049982 , 0.23931502910753671 0.6201653386736298 
0.32362478555618995 1.0474972970912446 , 0.11451701773732759 0.694544000273766 , 0.2581709790752699 0.6157601405869374 
0.31031514346669226 1.0467279443399125 , 0.11092922474080151 0.6981242758050504 , 0.2750684141612937 0.6129492178069852 
0.2966846392182296 1.0449796603198318 , 0.10938928134021238 0.7012796274952874 , 0.29023886181034547 0.6115421501368288 
0.28276275407477636 1.0422178109453104 , 0.10971480225952893 0.7041715565717136 , 0.30383522603448215 0.6114120704349241 
0.2685794192427441 1.038401466046571 , 0.11177969553327412 0.7069270320425788 , 0.3159536675927692 0.6124729398627982 
0.25416609971797693 1.0334816400425464 , 0.11549851806448452 0.7096531856692818 , 0.32664816458632595 0.6146666122401196 
0.23955744600748166 1.0273992553740456 , 0.12081598488770597 0.7124467029016663 , 0.33593935147359977 0.6179554796762358 
0.22479376898739528 1.0200827803262227 , 0.12769968852676752 0.7154002291532173 , 0.3438193248546246 0.6223184284725076 
0.20992476109218028 1.0114455665561033 , 0.1361345628855731 0.7186069150205492 , 0.350253458391034 0.627748956375295 
0.19501512568972454 1.0013830982851266 , 0.14611795624178206 0.7221633947210163 , 0.35517970043728075 0.6342549449458046 
0.18015308246445538 0.9897707974567156 , 0.15765433253924518 0.7261706289190942 , 0.35850536736508676 0.6418600115761377 
0.16546297990769557 0.9764639504123157 , 0.17074878813645822 0.7307307283232215 , 0.36010101432463354 0.6506067592164103 
0.15112302507238112 0.9613030738937078 , 0.18539926439236612 0.7359356152266461 , 0.3597904929040401 0.6605627488315936 
0.13738720170849733 0.9441307014174449 , 0.20158977517663582 0.7418399080418827 , 0.3573358054836542 0.67183082849262 
0.12460444181144892 0.924827458265944 , 0.2192930767020123 0.7484071640247606 , 0.3524152638553261 0.684566815661243 
0.11321694058731867 0.9033698055409102 , 0.2384995832565922 0.7554221811146271 , 0.34459625852487646 0.6990094512964103 
0.10371355847203587 0.8798887530863081 , 0.2592761423090832 0.7623859492230181 , 0.33332308158766827 0.7155267356426215 
0.09654329560625936 0.8546791466905354 , 0.28172389522122687 0.7684733195854702 , 0.31804559154130113 0.7346489716759421 
0.09205952136903102 0.8281339761578232 , 0.3052078661307225 0.7728625705906158 , 0.29904539486903386 0.7568048912035086 
0.09056715081551865 0.8006864815341425 , 0.32659503379000904 0.7761055205923899 , 0.2791505977632597 0.7810094358254152 
0.09237148185229757 0.7728952770174173 , 0.343111426098921 0.7798530022725195 , 0.2608298744175688 0.8050531586620107 
0.09760220762174365 0.7455504047656896 , 0.35477114851001296 0.7846625891123371 , 0.24393942623703072 0.8275884440739207 
0.1059853652896355 0.7194874260122648 , 0.3622851879339726 0.7904369393026731 , 0.22804222914517921 0.8478770726370095 
0.11693596118602365 0.6952589601699101 , 0.366259871705209 0.7969382063252267 , 0.2131169494775546 0.8656042714568105 
0.129845676044854 0.6730659173871296 , 0.36712864453130223 0.8039312554955448 , 0.199338461792631 0.8808042650692729 
0.1442377678127218 0.652903752482727 , 0.3651986700876782 0.8112123605963526 , 0.18687634446838725 0.8936853248728677 
0.15977057299996994 0.6346990428546617 , 0.3606948873171747 0.8186116221770592 , 0.1758473220516426 0.9044907729202263 
0.17619300137591393 0.6183744730329337 , 0.35378905345298567 0.825991947423042 , 0.16633072753988765 0.9134350174959716 
0.19330401888931914 0.603867265819107 , 0.34461640002945376 0.833250212729423 , 0.15839236345001434 0.9206839594034172 
0.21092649277726905 0.5911272641174071 , 0.33328272978087714 0.8403216697675189 , 0.15210355981064108 0.9263525040670212 
