0.004176996769921892 0.6810434547934132 , 0.6989934278996119 0.17533964013577807 , 0.1286737742749806 0.2374446279968333 
0.003969900797619969 0.6915232668003956 , 0.6935995348336154 0.17414495892972265 , 0.13427476331327917 0.22815949719590642 
0.003977959091006207 0.7015339573861196 , 0.6877993318562987 0.1730584662656908 , 0.14006690799720956 0.21923529927421423 
0.004191846673712325 0.7111029625655373 , 0.681581205409705 0.17207870650088544 , 0.14607114686109712 0.21064605385960183 
0.004603553328952084 0.7202537986639787 , 0.6749319595302287 0.1712040755137318 , 0.15230868608533377 0.20236984874831412 
0.005206156122986404 0.7290067542128021 , 0.6678365810337169 0.17043276391111153 , 0.15880146178781124 0.19438820480211091 
0.005993643090274803 0.7373794248879864 , 0.6602779507693346 0.16976268292206265 , 0.16557260508490518 0.18668561511597562 
0.006960774466597954 0.7453871322527964 , 0.6522364856293783 0.16919136694549317 , 0.17264693884853832 0.17924922372773505 
0.00810297190169316 0.7530432550186482 , 0.6436896905205819 0.16871584406006282 , 0.1800515365222396 0.17206862384731358 
0.009416228780175024 0.7603594933938213 , 0.6346115916649865 0.16833246179768202 , 0.18781637849935315 0.16513576773452138 
0.010897036607484742 0.7673460814741989 , 0.6249720112046921 0.16803664930325612 , 0.19597515113233782 0.15844499214856964 
0.01254232366943454 0.774011958686954 , 0.614735626225991 0.16782258723964166 , 0.2045662490490892 0.151993176999429 
0.01434940303150349 0.7803649084810576 , 0.6038607299037069 0.16768274095568153 , 0.2136340660093044 0.14578007348928562 
0.016315927520037677 0.7864116704131439 , 0.5922975734034072 0.16760718597441812 , 0.2232306980210699 0.13980886653846272 
0.018439849688707915 0.7921580302700686 , 0.5799861059527328 0.1675826092013827 , 0.23341824330307406 0.13408708345457343 
0.020719384952923418 0.7976088917460608 , 0.5668528327562565 0.16759078755535092 , 0.24427198123533483 0.12862804362461305 
0.023152976074978588 0.8027683323538243 , 0.5528063522265476 0.16760619344077635 , 0.25588487064298854 0.1234531971314241 
0.0257392569705217 0.8076396456421667 , 0.5377308774593027 0.16759207932809597 , 0.2683740645146903 0.11859599795576206 
0.028477013295645483 0.8122253714170538 , 0.5214766437448493 0.1674937837244073 , 0.28189054190401996 0.11410856778456371 
0.03136513628000974 0.816527315608338 , 0.5038455553214503 0.1672266791348171 , 0.2966335073430547 0.11007372818286963 
0.03440256442088432 0.8205465619918352 , 0.4845701521298194 0.16665316830362698 , 0.312871482393811 0.10662799263056263 
0.037588204186080595 0.8242834800481154 , 0.46328687278926944 0.165536078703266 , 0.3309691219691647 0.10400816417464344 
0.040920814331584225 0.8277377394719538 , 0.439527277725798 0.16344081305888428 , 0.3513961068871325 0.10264917039518671 
0.0443988270580074 0.8309083606001377 , 0.41288118803174134 0.15955154329413343 , 0.37456418385476603 0.10336781903175372 
0.048020070995116265 0.833793885424084 , 0.38398862561367886 0.1526313055035322 , 0.39983550233571963 0.10740253199840874 
0.05178144917492718 0.8363928584694186 , 0.3561834694061236 0.1425457112387874 , 0.42387928036346395 0.11488915321781894 
0.05567901715191969 0.8387045473363558 , 0.33187053712372233 0.13116097429546258 , 0.4442946446688727 0.12396220129420654 
0.059708576989792664 0.8407290898578735 , 0.31078529112188236 0.11972299258041126 , 0.4613503308328397 0.13337564048774014 
0.06386609890701982 0.8424671960707685 , 0.2921731669031177 0.10867218589741265 , 0.4758049331343773 0.14268834095784383 
0.06814789127289472 0.8439198675401764 , 0.2754435203778535 0.09813683728718361 , 0.48825278729376653 0.15177101809866492 
0.07255065498436981 0.8450882056469892 , 0.26018733986562176 0.08814069359167136 , 0.4991062040945232 0.1605988236873645 
0.07707149183414147 0.8459732840676284 , 0.24612070300825745 0.07867275553125627 , 0.5086520041021159 0.16918168332714034 
0.08170789481375454 0.8465760616664277 , 0.23304108862305653 0.0697112549600417 , 0.5170952155077038 0.17754040629955553 
0.0864577319265256 0.8468973207668674 , 0.2207996264826834 0.06123225169264912 , 0.5245868405353058 0.1856981504665084 
0.09131922862348675 0.8469376216092834 , 0.2092838217606228 0.05321273573425718 , 0.5312411485604053 0.19367736558248436 
0.09629095123803048 0.8466972672075987 , 0.1984065980959277 0.045631657490385794 , 0.5371466496105567 0.20149879822804037 
0.10137179255570088 0.8461762748045552 , 0.18809914998122756 0.03847015445496422 , 0.5423732564075865 0.2091812936665055 
0.1065609600703038 0.8453743513159326 , 0.17830614255964589 0.0317114709606843 , 0.5469770963145653 0.2167419006494079 
0.11185796719996832 0.8442908708869077 , 0.16898239862003536 0.025340772363449313 , 0.5510038331245113 0.22419607967566785 
0.11726262761416482 0.8429248531408744 , 0.16009055460856975 0.01934493610048011 , 0.5544910167217805 0.2315579336846703 
0.12277505278337249 0.8412749409842365 , 0.15159936497041107 0.013712352340601981 , 0.5574697811907315 0.23884042960118634 
0.1283956528722048 0.8393393769976257 , 0.14348245095284276 0.008432745750048692 , 0.5599660951194676 0.24605560017835038 
0.1341251411372885 0.837115977527963 , 0.1357173609291364 0.0034970208987706213 , 0.5620016968780903 0.2532147244992913 
0.13996454205532063 0.8346021036154625 , 0.1282848534916708 -0.0011028698249722175 , 0.5635948033975238 0.2603284891355346 
0.1459152034921566 0.8317946278545565 , 0.12116834277404089 -0.005374038222444124 , 0.5647606526783178 0.2674071332939125 
0.1519788133317293 0.8286898962006698 , 0.11435346388668503 -0.009322754916361614 , 0.5655119217261009 0.27446058164171666 
