0.9940641175071815 0.040579289955187225 , 0.833509395114968 0.48224101787991236 , 0.7118441394774547 0.47567004484280206 
0.9971530474319829 0.04714519291241251 , 0.8227886269461145 0.4667242962021454 , 0.7194759777215068 0.4846208635633437 
0.999879886019545 0.05442542673911657 , 0.8088446216005415 0.4513792643352817 , 0.7306931444795177 0.49268566160350336 
1.002212356114416 0.06244094438623626 , 0.7918208473462189 0.43734094520509675 , 0.7453844486389692 0.4987084630865686 
1.0041132472705445 0.07120994195474506 , 0.7727304887034662 0.4259210538382388 , 0.7625739161255937 0.5013593568849177 
1.0055439434895372 0.08074669336716674 , 0.7534092477317823 0.41787126572274547 , 0.7804644608782848 0.4998723935879894 
1.0064674915100003 0.09106440618835415 , 0.7355723206615814 0.4129607971745236 , 0.7973778399280227 0.4944651493150239 
1.00684841613157 0.10218076741910817 , 0.7201818168868077 0.4104366621260781 , 0.8123874190812266 0.4858729231327154 
1.0066496392719393 0.11412318258000939 , 0.7075956405875239 0.4095366836983439 , 0.8251723722401411 0.4748304863995484 
1.0058280516602869 0.12693288292391583 , 0.6978779229516775 0.4096575937571096 , 0.8357116774876399 0.46189987599687626 
1.0043292079218802 0.14066862807588465 , 0.6909869050007217 0.41034694352615325 , 0.8441015391770024 0.44747478107586375 
1.0020805286640095 0.15541089553594667 , 0.6868593765805937 0.4112571798382037 , 0.8504777468550009 0.4318222773037513 
0.9989815611161618 0.1712672057956674 , 0.6854440877714704 0.41210409867750686 , 0.854992003211972 0.41511904820472734 
0.9948887476543666 0.18837881969738499 , 0.6867133340957343 0.41263543237576056 , 0.8578155703495032 0.397476100604756 
0.9895901874856815 0.20692788198639872 , 0.6906653453426769 0.4126071494036643 , 0.8591621192712457 0.37895532128783854 
0.9827625002726987 0.2271400755859068 , 0.697322410084402 0.4117648282880777 , 0.8593327417425034 0.359585448803917 
0.9738981574358366 0.24926423897424657 , 0.7067269604602081 0.40982928219983633 , 0.8587925342035593 0.3393968315038186 
0.9622008334063318 0.27346808832529773 , 0.7189391179023401 0.40648837504513446 , 0.8582777007909321 0.31853388930746934 
0.9465409251583025 0.2994978200224237 , 0.7340472237495365 0.4013996585886771 , 0.8588295031917652 0.29759287406680074 
0.9258887867423069 0.3260539960476391 , 0.7522226213444886 0.39420551029183004 , 0.8613062440128085 0.27823084633843237 
0.9003466642775934 0.35106374872740415 , 0.7738704993833407 0.3845477725161925 , 0.8652004884386698 0.2628788314343049 
0.8706315266939711 0.3734593181332891 , 0.7998642083412703 0.3721238655933413 , 0.8689219170643625 0.25290716895127113 
0.8370235915210795 0.39264554318320594 , 0.83110591193326 0.35735626384540337 , 0.8712881486452644 0.24848854564929224 
0.8035215575961955 0.40636266473495003 , 0.8639593206067218 0.3425057236745633 , 0.8719367738966867 0.24962196426838826 
0.77345933768239 0.41535920874350396 , 0.894564978203464 0.32672506791346295 , 0.8713933362137499 0.2564060760209346 
0.7464927862494615 0.42117144981689864 , 0.9219028944161549 0.3088051767894408 , 0.8710219714339875 0.2685137260715621 
