0.39902569972540414 0.18473063343651785 , 0.020699140077230616 0.33776744780796286 , 0.2539880594773949 0.48464379373102484 
0.4060473303801611 0.18425879584767751 , 0.015479929526813211 0.3367468046969841 , 0.2521856393730553 0.48613627443084395 
0.41223229960912006 0.18466205044653072 , 0.01164981846138429 0.3361046516429885 , 0.2498307812095253 0.48637517288598636 
0.41758917136252954 0.18590682130585345 , 0.00918306181569896 0.33584744800586425 , 0.24694066610180113 0.48538760566378786 
0.42211781610127813 0.18796795114925013 , 0.008072516877495713 0.3359859434978938 , 0.2435225663012558 0.48318798032836163 
0.42580967590418095 0.19082730621799546 , 0.008329388660969557 0.3365356093727907 , 0.2395738347148791 0.47977895938471943 
0.4286476243090881 0.19447271521536125 , 0.009984306285312286 0.3375173421618527 , 0.23508096868562922 0.4751518175982916 
0.4306054379282827 0.198897110503331 , 0.013089931909620902 0.33895851207851535 , 0.230017529442126 0.46928625239365923 
0.43164686511111483 0.20409775702854693 , 0.017725591741690305 0.34089446261366185 , 0.22434044242722445 0.46214965533329677 
0.43172425260753927 0.2100754499127096 , 0.024004860377782898 0.3433705995474693 , 0.21798378629470744 0.4536958255153267 
0.4307766771987895 0.21683353602946837 , 0.032087776924081574 0.34644519133 , 0.21084844515715853 0.4438631476160373 
0.4287275372691371 0.22437656901660716 , 0.042200664780233814 0.35019274920538285 , 0.2027846972306587 0.4325725567535157 
0.42548161740772716 0.232708353244687 , 0.05466854893214593 0.35470658536640637 , 0.19356273294015655 0.41972693636441233 
0.4209218032888975 0.24182913061521924 , 0.06996640969852641 0.3600935022882502 , 0.18282468629260573 0.40521924207203625 
0.4149059741053337 0.25173194028947193 , 0.08878036515800447 0.36642822339963255 , 0.17002656001669145 0.38898171128640124 
0.40726508779676796 0.2623994724554383 , 0.11192432903708144 0.37352461550368693 , 0.15452348244618022 0.3712177870163805 
0.3978028938459774 0.2738069654244942 , 0.1391974694122792 0.38013512826581836 , 0.136712536021773 0.3531997812851932 
0.38628966506146206 0.28594388692756556 , 0.16723465382977376 0.383916778606679 , 0.12018858038879374 0.33728120944126116 
0.3724257217784239 0.2988514091640044 , 0.19379269611739475 0.3844386683227567 , 0.10749448138421086 0.3238517974887446 
0.3557734454596643 0.31265118219650895 , 0.21917384885185973 0.3822029140070149 , 0.0987656049685055 0.3122877787719818 
0.33566764930530635 0.3275837138327804 , 0.24439291343396854 0.37744478025292644 , 0.09365233654075458 0.30211338088979883 
0.3111940436218683 0.34403646400633503 , 0.27064744816121533 0.3700253702788295 , 0.09187140749694585 0.2930800406903412 
0.2822885470645123 0.3620491163721332 , 0.298160963291401 0.359970917574389 , 0.09326338892411623 0.2851218410289835 
0.2533007734726138 0.3792063041737832 , 0.32266359850633325 0.34957489613722437 , 0.09774852730108247 0.27836067466449815 
0.22617804700721497 0.3937765324528812 , 0.3422997846363692 0.3402634122181525 , 0.1052350676364454 0.2731019303044721 
0.20021154872793057 0.40554005477394756 , 0.3579600290839017 0.33184598214402683 , 0.1155413214681973 0.26975583805753145 
0.17493361465486343 0.41437223249168925 , 0.3704328188406906 0.3240216756185621 , 0.12834646578447548 0.26874796686525454 
