0.3879467984916479 0.47670391466260564 , 0.20881882513869876 0.7404663606033236 , 0.11708828629729862 0.24145671232626642 
0.39783630449853014 0.45229324520543346 , 0.21677375508977448 0.7593226729551577 , 0.09924385033934069 0.24701106943160459 
0.40680676538036803 0.4281012217346628 , 0.22500882143161569 0.7772393733737459 , 0.08203832311566157 0.253286392483787 
0.4149238969816438 0.4041171133019229 , 0.23343037005578865 0.7943237978389619 , 0.06549964289021289 0.2601860764513109 
0.4222456449773977 0.38034451366651567 , 0.24197109674905118 0.8106654803973165 , 0.04963716820119643 0.2676169935283636 
0.4288275782138187 0.35679441060442335 , 0.25058155766987894 0.826339404923277 , 0.03444477404394767 0.2754931720644954 
0.4347246223063847 0.33348011842860437 , 0.2592247439589129 0.8414088259202545 , 0.019904543662347746 0.28373804324333696 
0.439990986713982 0.3104140774497788 , 0.2678725178092958 0.8559275514545153 , 0.0059904054043675315 0.2922853586879018 
0.44467940143584844 0.287606149897525 , 0.2765032082044099 0.8699417453143464 , -0.007328699712613034 0.30107909238032443 
0.4488402618706069 0.2650629585509866 , 0.28509994852351483 0.8834913397837935 , -0.02008630046647642 0.31007268925741577 
0.452520948873204 0.24278786899768365 , 0.2936495011219032 0.8966111445921625 , -0.03231654006746188 0.31922797400234965 
0.455765401903586 0.2207813178278654 , 0.3021414093801204 0.909331721995401 , -0.04405290135606115 0.3285139477689294 
0.4586139301816998 0.19904128899045923 , 0.31056737490992176 0.9216800823231558 , -0.05532739516397634 0.3379056162785808 
0.4611032111082096 0.17756381968019183 , 0.3189207927395882 0.9336802413239754 , -0.06617009392015255 0.34738292658802855 
0.4632664194689176 0.1563434723180583 , 0.32719639940202805 0.9453536705312936 , -0.07660890894330044 0.35692984474284395 
0.46513343828206766 0.1353737442210613 , 0.3353900030670244 0.9567196642341906 , -0.08666953142144683 0.36653357913694395 
0.46673111345648544 0.11464740698586968 , 0.34349827420034484 0.9677956409321941 , -0.0963754777291851 0.37618393967413216 
0.4680835254162348 0.09415677842937115 , 0.3515185814911817 0.9785973929059825 , -0.10574819697977136 0.38587281625684233 
0.4692122598993699 0.07389393487898883 , 0.359448862059493 0.9891392943685225 , -0.11480721203121771 0.3955937583446846 
0.47013666695421713 0.053850873214630654 , 0.3672875179173637 0.9994344762892999 , -0.12357027494393567 0.40534163808826534 
0.47087410198770147 0.03401963192079684 , 0.375033332745918 1.0094949741979249 , -0.13205352480597432 0.4151123814734743 
0.4714401459836533 0.014392379452679308 , 0.382685404541262 1.0193318539190928 , -0.14027164059727013 0.42490275422042395 
0.4718488041154832 -0.00503852302017347 , 0.3902430907634485 1.0289553191568939 , -0.14823798495128654 0.4347101914554756 
0.4721126832687347 -0.024280478681230722 , 0.3977059634146028 1.038374804051286 , -0.15596473675569233 0.4445326622221409 
0.4722431497258705 -0.0433406272704358 , 0.40507377205968903 1.0475990532135544 , -0.16346301185791443 0.4543685616490774 
0.47225046863758663 -0.06222582872227332 , 0.4123464132434737 1.0566361912669453 , -0.17074297195341523 0.4642166250475241 
0.4721439270445118 -0.08094265534192938 , 0.41952390509020254 1.0654937835409648 , -0.17781392220706924 0.4740758593931607 
0.47193194221057577 -0.09949739027339918 , 0.42660636612671643 1.074178889269009 , -0.1846843984096471 0.48394548859658637 
0.4716221569445968 -0.11789603053060846 , 0.4335939975654602 1.0826981084009575 , -0.1913622445824119 0.49382490972184717 
0.4712215234587093 -0.13614429326934183 , 0.44048706843573004 1.0910576229515576 , -0.1978546819667943 0.5037136579099805 
0.470736377165773 -0.1542476242950145 , 0.4472859030702496 1.0992632336515198 , -0.20416837030837753 0.513611378235691 
0.4701725016679667 -0.17221120804725967 , 0.453990870547636 1.107320392543369 , -0.2103094622879576 0.5235178030960871 
0.4695351860441839 -0.1900399784920522 , 0.4606023757653719 1.1152342320621988 , -0.21628365188191073 0.5334327340220497 
0.468829275409374 -0.20773863049791574 , 0.46712085187692687 1.1230095910578757 , -0.22209621735865584 0.5433560270322365 
0.46805921559682 -0.2253116313844442 , 0.4735467538739894 1.130651038146293 , -0.22775205954316435 0.5532875808303475 
0.4672290927051471 -0.2427632324166247 , 0.4798805531329059 1.138162892720142 , -0.23325573591040796 0.5632273272886792 
0.4663426681553264 -0.2600974800833081 , 0.4861227327753149 1.1455492439020707 , -0.23861149100299625 0.5731752237734338 
0.4654034098182798 -0.27731822704732845 , 0.4922737837181051 1.1528139676833182 , -0.24382328360873987 0.5831312469562067 
0.4644145196998615 -0.29442914269185877 , 0.4983342013083803 1.1599607424574516 , -0.2488948110805968 0.5930953878266036 
0.46337895860584905 -0.31143372321541657 , 0.5043044824559919 1.1669930631306416 , -0.25382953113419593 0.6030676476769716 
0.4622994681540078 -0.3283353012486671 , 0.5101851231901098 1.1739142539660106 , -0.25863068141647255 0.6130480348748533 
0.4611785904522277 -0.3451370549814797 , 0.5159766165778162 1.1807274802992822 , -0.26330129710239897 0.6230365622743943 
0.46001868572020016 -0.361842016799862 , 0.5216794509522678 1.187435759245627 , -0.26784422674482294 0.6330332451464319 
0.4588219480962348 -0.3784530814404145 , 0.5272941084059368 1.1940419695027655 , -0.27226214657452663 0.6430380995298459 
0.4575904198398357 -0.3949730136755698 , 0.5328210635111085 1.2005488603426437 , -0.2765575734232992 0.653051140925123 
0.45632600411389157 -0.4114044555466973 , 0.5382607822353916 1.2069590598730129 , -0.28073287642163824 0.6630723832658812 
0.45503047650719275 -0.4277499331646057 , 0.5436137210247061 1.2132750826407515 , -0.28479028760425384 0.6731018381160511 
0.4537054954379681 -0.44401186309841195 , 0.5488803260301663 1.2194993366405398 , -0.2887319115404895 0.6831395140500689 
0.4523526115617916 -0.4601925583744252 , 0.5540610324586404 1.2256341297853424 , -0.292559734092787 0.6931854161812795 
0.45097327629217193 -0.4762942341068223 , 0.5591562640295978 1.2316816758889164 , -0.2962756303941248 0.7032395458101025 
0.4495688495290838 -0.49231901278162027 , 0.5641664325232816 1.2376441002051175 , -0.2998813721247204 0.7133019001686995 
0.4481406066793483 -0.5082689292148972 , 0.5690919374072914 1.2435234445639967 , -0.3033786341589947 0.7233724722430973 
0.44668974504289094 -0.5241459352054675 , 0.573933165530426 1.2493216721404945 , -0.3067690006456719 0.7334512506571699 
0.4452173896302907 -0.5399519039013435 , 0.5786904908741303 1.255040671887841 , -0.31005397057677603 0.7435382196056994 
0.44372459846951295 -0.5556886338983684 , 0.5833642743531838 1.2606822626645227 , -0.3132349628950518 0.7536333588260428 
0.4422123674531423 -0.5713578530884181 , 0.5879548636583694 1.266248197080793 , -0.3163133211838666 0.7637366435998221 
0.440681634771673 -0.586961222273573 , 0.5924625931348133 1.2717401650881595 , -0.3192903179788413 0.7738480447776106 
0.4391332849733632 -0.6025003385616728 , 0.5968877836905068 1.2771597973330115 , -0.32216715873622487 0.7839675288208585 
0.437568152686722 -0.6179767385577042 , 0.6012307427302225 1.2825086682935491 , -0.32494498548929934 0.7940950578563524 
0.4359870260377967 -0.6333919013645374 , 0.6054917641106536 1.2877882992173706 , -0.32762488022080527 0.8042305897393641 
0.434390649790987 -0.6487472514056422 , 0.6096711281131278 1.293000160875486 , -0.3302078679764698 0.8143740781223535 
0.4327797282390805 -0.6640441610815616 , 0.6137691014307054 1.2981456761470866 , -0.3326949197421408 0.8245254725266722 
0.4311549278655214 -0.679283953271125 , 0.617785937166869 1.3032262224481248 , -0.3350869551047454 0.8346847184151975 
0.4295168797995522 -0.694467903687625 , 0.621721874843354 1.3082431340156044 , -0.33738484471526115 0.8448517572642178 
0.42786618208276517 -0.709597243099477 , 0.6255771404149656 1.313197704058458 , -0.33958941257008574 0.8550265266332163 
0.4262034017637337 -0.7246731594242175 , 0.629351946289492 1.3180911867849494 , -0.3417014381255807 0.8652089602314654 
0.4245290768357363 -0.7396967997040773 , 0.6330464913510421 1.3229247993157136 , -0.3437216582591334 0.875398987980561 
0.42284371803110776 -0.7546692719707917 , 0.6366609609853366 1.3276997234907846 , -0.34565076908879944 0.8855965360722043 
0.42114781048443817 -0.7695916470067715 , 0.6401955271056485 1.3324171075782858 , -0.3474894276624418 0.895801527020683 
0.4194418152756659 -0.7844649600092611 , 0.6436503481782369 1.3370780678918381 , -0.34923825352625787 0.9060138797096203 
0.41772617086306063 -0.799290212163645 , 0.6470255692462461 1.3416836903231872 , -0.3508978301816619 0.916233509432655 
0.4160012944151554 -0.8140683721316365 , 0.6503213219511541 1.3462350317960434 , -0.35246870643866457 0.9264603279277904 
0.41426758304984407 -0.8288003774596818 , 0.6535377245509468 1.3507331216466698 , -0.353951397673146 0.9366942434052096 
0.41252541498810785 -0.8434871359125435 , 0.6566748819342824 1.355178962936341 , -0.35534638699474536 0.9469351605683999 
0.41077515062915493 -0.8581295267366844 , 0.6597328856299763 1.3595735337004147 , -0.35665412633148647 0.9571829806284672 
0.40901713355315034 -0.8727284018577557 , 0.6627118138112029 1.3639177881384115 , -0.3578750374367085 0.9674376013115418 
0.4072516914571627 -0.8872845870161986 , 0.6656117312938576 1.3682126577491949 , -0.3590095128233756 0.9776989168592013 
0.4054791370294616 -0.901798882844695 , 0.6684326895285718 1.3724590524150484 , -0.3600579166303886 0.9879668180218442 
0.40369976876685154 -0.9162720658909509 , 0.6711747265859065 1.3766578614381937 , -0.36102058542511317 0.9982411920449549 
0.4019138717393281 -0.9307048895890617 , 0.673837867134283 1.3808099545330554 , -0.3618978289459662 1.008521922648204 
0.4001217183059738 -0.9450980851824909 , 0.6764221224102339 1.3849161827773648 , -0.362689930788563 1.018808889997324 
0.3983235687856852 -0.9594523626014915 , 0.6789274901805769 1.3889773795249942 , -0.3633971490386173 1.0291019706686952 
0.39651967208601946 -0.9737684112976143 , 0.6813539546961295 1.392994361283242 , -0.3640197168545042 1.0394010376065703 
0.39471026629318173 -0.9880469010377724 , 0.6837014866365957 1.3969679285571195 , -0.36455784300213273 1.049705960072851 
0.3928955792259242 -1.0022884826601701 , 0.6859700430462601 1.4008988666630464 , -0.3650117123445396 1.060016603589322 
0.39107582895590665 -1.016493788794256 , 0.6881595672601306 1.404787946514228 , -0.36538148628839257 1.0703328298722263 
0.3892512242968623 -1.0306634345467203 , 0.6902699888201723 1.4086359253798608 , -0.36566730318938995 1.0806544967590577 
0.387421965264729 -1.0447980181554282 , 0.6923012233812706 1.412443547620212 , -0.3658692787183549 1.0909814581274146 
0.38558824351073445 -1.058898121613061 , 0.6942531726065582 1.4162115453995057 , -0.36598750618964787 1.1013135638057538 
0.3837502427292719 -1.0729643112621239 , 0.696125724051732 1.4199406393784755 , -0.36602205685335915 1.111650659475847 
0.381908139042259 -1.0869971383628776 , 0.6979187510379764 1.4236315393883465 , -0.3659729801525906 1.1219925865667297 
0.38006210136154617 -1.1009971396356542 , 0.699632112513094 1.427284945087953 , -0.36584030394699535 1.1323391821398998 
0.3782122917308205 -1.1149648377789256 , 0.7012656529004333 1.4309015466056232 , -0.365624034703609 1.1426902787655009 
0.37635886564834437 -1.1289007419644121 , 0.702819201935182 1.4344820251674175 , -0.36532415765588155 1.153045704389193 
0.37450197237176874 -1.1428053483104388 , 0.7042925744875752 1.4380270537132507 , -0.36494063693169915 1.1634052821893865 
0.3726417552061692 -1.1566791403346743 , 0.7056855703725468 1.441537297502394 , -0.3644734156510711 1.173768830424479 
0.3707783517763706 -1.1705225893873215 , 0.7069979741453244 1.4450134147098166 , -0.3639224159940502 1.1841361622697035 
0.3689118942845485 -1.184336155065761 , 0.7082295548824454 1.4484560570148017 , -0.36328753923934914 1.1945070856431579 
0.36704250975402564 -1.1981202856115973 , 0.7093800659476358 1.4518658701832492 , -0.36256866577401664 1.2048814030205466 
0.3651703202601159 -1.2118754182909919 , 0.7104492447419662 1.455243494645066 , -0.36176565507443736 1.2152589112381245 
0.3632954431488098 -1.225601979759126 , 0.7114368124376627 1.4585895660680381 , -0.36087834565882765 1.2256394012832865 
