0.07800804638353742 0.9160938990187105 , 0.10771884077575367 0.023483354814101798 , 0.10860071700363538 0.36547652421309307 
0.06575908607730901 0.9217059393637289 , 0.10969661204112935 0.02804710460573376 , 0.11887190604448811 0.3553007340764427 
0.05354370736522264 0.9269016064087703 , 0.1116912365500596 0.03354916280637797 , 0.12909266024764424 0.3446030088307571 
0.041372034715647515 0.9316995040308285 , 0.11372758379833935 0.04006143162748086 , 0.13922798564893962 0.33329284238759604 
0.029252445073451486 0.9361173190134031 , 0.11583889829874998 0.04767208638042421 , 0.14923626079072502 0.321264372652078 
0.01719179992277063 0.9401717090274528 , 0.11807076233830266 0.05649075102346721 , 0.1590650419018532 0.30839131799498526 
0.0051956674843989595 0.9438782200875283 , 0.12048760751199858 0.06665579134537795 , 0.16864432916652894 0.294519766612999 
-0.006731465576571978 0.9472512250676208 , 0.12318387943054836 0.07834454590268262 , 0.1778751903089501 0.27945800707560176 
-0.018585990836792896 0.9503038746319927 , 0.1263040973204321 0.09178703400891196 , 0.18660949767928728 0.2629628694050005 
-0.030364977540396 0.9530480515175629 , 0.13008057898627717 0.10728096284740887 , 0.19461200271704532 0.2447247636809334 
-0.04206596341139409 0.9554943187661621 , 0.1349061864116765 0.12519183566821696 , 0.20148738116264406 0.22436762361152615 
-0.05368671518935566 0.9576518546848419 , 0.14146453196164985 0.14585882999292776 , 0.2065497873906323 0.2015430933681355 
-0.0652249203728313 0.9595283846743455 , 0.150841259252192 0.1691017273687072 , 0.2087112652835658 0.1764236660028524 
-0.07667777178367022 0.9611302032938852 , 0.16390926560761662 0.19295702767929038 , 0.20709611033898007 0.1509665470727296 
-0.08804158280744007 0.9624625810218277 , 0.17964668752895813 0.214316960686475 , 0.2027224994414084 0.1282742363376025 
-0.09931190248975817 0.9635305989081014 , 0.1962926652127726 0.2322404965714878 , 0.19734684143991202 0.10928268256631593 
-0.11048401823188266 0.9643396912106389 , 0.21290630961121704 0.2472211253069261 , 0.19190531278359207 0.09349296152834019 
-0.12155335498779057 0.9648957480259898 , 0.22912120268456435 0.25990139672719864 , 0.18675975646615267 0.08025663329271673 
-0.13251569500235824 0.9652050345830221 , 0.24480803002231666 0.2707806614638617 , 0.182035269142968 0.06906808199902133 
