0.5392724510364036 0.3644310720091005 , 0.05120247979964776 0.07601892688960388 , 0.2929422006976591 0.040572022810697383 
0.5312660426868463 0.36669113144403953 , 0.06498173875441784 0.07216130624024479 , 0.2871693500924463 0.04216958402511747 
0.5226611181268723 0.3683402552696007 , 0.08052755631952405 0.06826822866352561 , 0.28022845708731403 0.04441353777627551 
0.5134461097293005 0.36935515331151364 , 0.09811094274686609 0.06435141476477278 , 0.2718600790575438 0.04731545363311538 
0.5036054727987269 0.3697079954231617 , 0.11811493151552696 0.06043630719508212 , 0.26169672721945647 0.05087771909115803 
0.4931195455105551 0.3693654235997047 , 0.1410879493656262 0.0565847986647057 , 0.24920963665752904 0.05507179944499146 
0.48196474253980653 0.3682871910099499 , 0.16776060917598182 0.052966276292457426 , 0.23369177981792197 0.059768554406994516 
0.47011470914066666 0.36642413392191103 , 0.19858229701827737 0.05007371832518978 , 0.2147201253747663 0.064524169462301 
0.45754374972708384 0.3637147460092097 , 0.23125506463097034 0.04893159211332405 , 0.1946183171756562 0.06837568358686806 
0.44423268333319815 0.3600795879692674 , 0.26139302913973844 0.049812378907141644 , 0.17779141906077375 0.07113005483299277 
0.43017202300092083 0.3554170401076606 , 0.28825241994737394 0.052212703374750875 , 0.16499268858541555 0.07339227822699033 
0.4153637261067373 0.34960235472016654 , 0.31244259073956704 0.05583973815860406 , 0.15561081468740603 0.07557992883063121 
0.39982500363138174 0.34248719732326166 , 0.33453067791573093 0.060609041026628396 , 0.14906144998659765 0.07792578335951174 
0.3835943668823524 0.3338996806281716 , 0.3548837568480039 0.06654406245826001 , 0.14493900780335403 0.08057827862297019 
0.36673952918439645 0.3236463671090283 , 0.373698002415432 0.07372238338156034 , 0.14297959993388185 0.0836532712188132 
0.34936594597786386 0.3115184588863336 , 0.3910289316306207 0.08224300939473572 , 0.14302225392522575 0.08726055342833249 
0.33162246355134123 0.297304767109988 , 0.4068080450982314 0.09219594264298067 , 0.14498662288413772 0.09152131195643316 
0.31369607196520216 0.2808126387136017 , 0.4208557476786893 0.1036248062752247 , 0.14886531188981886 0.09658457672057542 
0.29578169179603503 0.2618917776675965 , 0.43290553419671407 0.11648194403001254 , 0.15472990554096117 0.10264830001179275 
0.2780097331707793 0.2404421903838388 , 0.44265348953607353 0.13058835852156656 , 0.1627539088268574 0.10999147280399646 
0.26032301507469496 0.21637284184837022 , 0.44983331109840297 0.1456242737729122 , 0.17326080536061228 0.11902490608811941 
0.24232937669355012 0.18950040047169714 , 0.45428973039039466 0.16117262109654582 , 0.18679802444976543 0.1303490001411589 
0.2233463378315925 0.15964260425919968 , 0.456006246942527 0.17680621459050394 , 0.2040645467595907 0.14457320285969824 
0.20401899237382834 0.12850872785878828 , 0.45506133881332994 0.1921763776334967 , 0.22433680034655193 0.1603369162171169 
0.1875284226380132 0.1002784182702949 , 0.4515264363272468 0.20705348802921286 , 0.2443622725684502 0.17369011540989412 
0.1742350011443289 0.07532592617696608 , 0.4453818212278624 0.221276595808208 , 0.2638003091615189 0.18441949972422783 
0.16347085106186104 0.052911069977057065 , 0.43649279381912715 0.234674761759337 , 0.2834534866527221 0.19343618997300788 
0.1546775489803802 0.03246220543091524 , 0.42460149383195595 0.24699556903729494 , 0.3041380887213741 0.20156424724119176 
0.14746127801833198 0.013601242088479862 , 0.40934624768719974 0.2578040570216397 , 0.32660960582817855 0.20961672259928238 
0.1415387728114444 -0.003926538212058944 , 0.3904635238060881 0.2663214309109692 , 0.35141483491617775 0.2186271290104917 
0.13669670731274752 -0.020297228040076897 , 0.3687211077598147 0.2714071595216424 , 0.377999316461148 0.22991209022783646 
0.13276826556965565 -0.03563163171530617 , 0.34729808597747863 0.27275136175792936 , 0.4033507799865759 0.2439022916667788 
0.12962246489216128 -0.05000982912290351 , 0.32890308050509043 0.2718242472351533 , 0.4248915861364585 0.25920760359715217 
0.12715749413174596 -0.06348652046086004 , 0.31373582548131945 0.2698929937018814 , 0.4425238119206448 0.2746155484683806 
0.12529340300386302 -0.07610249118090029 , 0.30123278299329953 0.2675292327825486 , 0.4568909455365477 0.28959528010775365 
0.12396622528075858 -0.08789045993617552 , 0.29085874974796494 0.26496479775778786 , 0.46859215650498676 0.3039476838877896 
0.12312391103199757 -0.09887783465449701 , 0.2822153395900215 0.2622965399384836 , 0.47807788091169123 0.31760331642541534 
0.12272353985685834 -0.10908807563687567 , 0.27501592198090863 0.2595674069183414 , 0.4856776696959434 0.3305426904279362 
0.12272936007870511 -0.11854143275685441 , 0.26905205608440763 0.256798179976835 , 0.49163571537059764 0.34276527448942135 
0.12311136633601191 -0.1272553873745636 , 0.26416894299135085 0.2540005414147375 , 0.4961368222063476 0.35427686766922806 
0.12384424033673316 -0.13524494504323545 , 0.2602490790893396 0.2511827566310708 , 0.4993238121076376 0.3650842101215666 
0.12490654545770308 -0.1425228460880305 , 0.25720147250148906 0.2483522680607546 , 0.5013091135745182 0.3751925997366779 
0.1262801044301198 -0.14909972613774622 , 0.2549544280554949 0.24551693896688997 , 0.5021825990480957 0.3846048088802583 
0.1279495126092139 -0.15498424262402033 , 0.253450616596674 0.24268569341106272 , 0.5020170023278225 0.39332057092235967 
0.12990175390058334 -0.16018317563939466 , 0.2526436278557153 0.23986889097344125 , 0.5008717497774118 0.4013363063753555 
0.13212589589217186 -0.1647015078074957 , 0.2524955054026443 0.23707859835827444 , 0.4987957302388943 0.4086449311586233 
0.13461284710341737 -0.1685424859149536 , 0.2529749441612428 0.23432884084496639 , 0.49582934026905034 0.4152356667793893 
0.13735516364595682 -0.17170766603463342 , 0.2540559420759838 0.23163588065508328 , 0.4920060258117699 0.4210938070889522 
0.14034689566346356 -0.17419694328062793 , 0.25571676610315225 0.22901855387855208 , 0.4873534697670947 0.42620041111147794 
0.14358346608782224 -0.17600856695562916 , 0.25793913527214396 0.22649869266449751 , 0.48189453017374434 0.43053189600053376 
0.1470615757634579 -0.17713914156688593 , 0.26070754964875426 0.2241016605911757 , 0.4756480061214984 0.43405950268511234 
0.15077912999957055 -0.1775836139321878 , 0.2640087089486918 0.2218570348070372 , 0.4686292925854482 0.43674860083455275 
0.15473518219003032 -0.17733524632275 , 0.26783097094019453 0.2197994784304123 , 0.4608509784034857 0.43855778960173986 
0.15892989031684168 -0.17638557524147855 , 0.2721637982883212 0.21796986150032052 , 0.4523234429285477 0.4394377354505602 
0.16336448189939168 -0.17472435493437508 , 0.2769971318252988 0.21641670998128926 , 0.4430555178090202 0.439329666662488 
0.1680412221887724 -0.17233948394995766 , 0.2823206044810323 0.21519809224383832 , 0.433055304863906 0.43816341341552156 
0.17296337899101777 -0.16921691177142478 , 0.2881224651067022 0.2143840941070829 , 0.42233128743599074 0.43585483937374414 
0.17813517521033895 -0.16534052035070337 , 0.29438799915409347 0.21406009006015272 , 0.41089395716927835 0.43230245199995293 
0.18356171670321098 -0.16069197155837114 , 0.30109708235565397 0.21433109016068178 , 0.3987583324748459 0.42738290310709165 
0.18924887786542133 -0.1552505048291749 , 0.30822022234436997 0.21532751791919733 , 0.3859480313239195 0.4209450086193799 
0.19520311993607517 -0.14899265722389132 , 0.31571190784639075 0.21721280126888898 , 0.37250210375124493 0.4128018776644047 
0.20143120662155403 -0.1418918562038551 , 0.32349904931162893 0.22019294935973313 , 0.3584868756005279 0.4027209285535243 
0.20793976790387173 -0.133917794882053 , 0.33146029393026655 0.22452723322116014 , 0.3440170696995726 0.3904125833702952 
0.21473464682839272 -0.12503542331091133 , 0.3393883377107049 0.2305352825005148 , 0.32929414699461323 0.3755221625197989 
0.22181995196022597 -0.11520324452935043 , 0.3469221254408552 0.23858374822582185 , 0.3146750541326297 0.357641518012931 
0.22919675306866513 -0.10437033230589306 , 0.3534369166972936 0.24900174100073608 , 0.3007834617677521 0.33639061301455936 
0.23686146698051974 -0.09247102085172634 , 0.3579326302169828 0.2618105401866192 , 0.28862303433620834 0.3116825023745095 
0.24480431419932955 -0.07941565754336188 , 0.359171972255328 0.2762039992450179 , 0.27944084507905337 0.2842336800077464 
0.2530086807832511 -0.06507597947153922 , 0.3564247006221233 0.2903641002478123 , 0.27398375012833653 0.25573390093312937 
0.26145143283289707 -0.04926530665757354 , 0.35007902404666463 0.30245926052185346 , 0.27188667465414923 0.22782806784512252 
0.2701013206384114 -0.03171242426158287 , 0.3411181200860149 0.31155677322575914 , 0.2721976908092847 0.20117767274522622 
0.2789107006326592 -0.012020568553697535 , 0.3304513798672532 0.3174484332454203 , 0.2740550510337986 0.17559415701767972 
0.28779173135738995 0.010402940877495822 , 0.31873455332772344 0.3202252465350697 , 0.2768908468485977 0.150393834296837 
0.29654843467628117 0.03644509727580371 , 0.3064176394100341 0.3200397162520328 , 0.28045105744739585 0.124537208181566 
