0.701666162622039 0.9122147805823204 , 0.566180389750359 0.6089143074414111 , 0.8347684039825511 0.6514177060200488 
0.6986208171274488 0.9014922521037303 , 0.5669273472300281 0.6081260152328039 , 0.8370667919974721 0.6629285267072462 
0.6957788270632419 0.8890569574911716 , 0.5690906593032 0.608323258983898 , 0.8377454699885072 0.6751665775687106 
0.6932426266471706 0.8747721017112094 , 0.5726804556896947 0.6096093403793681 , 0.8366918740180838 0.6881653519532027 
0.6911513811854052 0.8584637262580134 , 0.5777321433335099 0.6121153732637659 , 0.833731431836034 0.701967694522001 
0.6897013399957695 0.8399160540223551 , 0.5843123699765509 0.6160131127573616 , 0.8286012463826287 0.7166176272640634 
0.6891769119777654 0.8188771776403146 , 0.5925305685496115 0.621534703289553 , 0.8209074758275722 0.7321349131139125 
0.6899880810550045 0.7951041033911683 , 0.6025612325161747 0.629003880240602 , 0.8100656427837698 0.7484388104120098 
0.6926588681904712 0.7685285548109433 , 0.6146886025288159 0.6388833895914549 , 0.795267485635662 0.765134849641382 
0.697507950415382 0.7396639425950503 , 0.6293979789010015 0.6518278599544836 , 0.7757090270385655 0.7810549914942463 
0.7036041799763237 0.7099099866279382 , 0.6475318732570013 0.6686251426535174 , 0.7514789031216238 0.7940116647623245 
0.7083779508485983 0.6809951670367365 , 0.670253777652587 0.6895002735234689 , 0.7239832278537636 0.8020513534835747 
0.7104679136924541 0.6558490123738897 , 0.6973719527298093 0.7124432161312431 , 0.6947750899326853 0.8042545655386473 
0.7114404813994638 0.6369218511557034 , 0.7252330798456093 0.7353948792960987 , 0.6659413951098757 0.8002300635919779 
0.712308130891164 0.6236476780623331 , 0.7500886069451183 0.757584156343637 , 0.6402182185186666 0.7913149596378101 
0.7131266855521124 0.6148952643710317 , 0.7710860510789914 0.7780659177690542 , 0.6184022197238449 0.7795856119036942 
0.7137130351711646 0.6098478083073583 , 0.7888476060598809 0.7965318099393791 , 0.6000543151239033 0.7661671757970427 
0.7138585507382496 0.6079625278856406 , 0.8040681397424027 0.813050307071946 , 0.5846882658742966 0.7515339590861935 
0.7133590797953596 0.6088615377816083 , 0.8172538246931301 0.827780935550452 , 0.572002051866459 0.7359043207117197 
0.712009218632548 0.6122583886202857 , 0.8287496075502154 0.8408793070591345 , 0.5618561301721854 0.7194090983643598 
0.7095923213219026 0.6179085444960187 , 0.8387895895228991 0.8524757929796849 , 0.5542330455101471 0.7021624565680765 
0.7058731456456439 0.6255691184386473 , 0.8475329417044681 0.8626753129671049 , 0.5492088690048368 0.684302362638028 
0.7005973808794155 0.6349582462231934 , 0.8550868689464296 0.8715623664737978 , 0.5469307065291037 0.6660261813467889 
0.6935054150049126 0.6457090728846161 , 0.8615215512174912 0.879206973753841 , 0.547587990132545 0.6476307474053229 
0.6843726368698144 0.657321232132795 , 0.8668807715074559 0.8856703977224295 , 0.5513615479776784 0.6295551641885555 
0.6730887992537946 0.6691294837939598 , 0.8711906721564084 0.8910101003848575 , 0.5583354849447457 0.6124072098649628 
0.659768631357534 0.6803323151335119 , 0.8744679221393502 0.8952830770679822 , 0.5683784028580644 0.596931401842286 
0.6448346901157016 0.6901205801000669 , 0.8767271621919769 0.898546422334646 , 0.5810531040472702 0.5838797916090672 
0.6289815174754361 0.6978711189586461 , 0.8779862549315235 0.9008546501573121 , 0.595647183947989 0.5738210249278219 
0.6130093464487979 0.703278910243581 , 0.87826788251398 0.9022549915688121 , 0.6113377273921706 0.5670128922313871 
0.5976410454079241 0.7063440486900966 , 0.8775977641710325 0.90278296125267 , 0.627376146775992 0.5634197841010136 
0.583428249573002 0.7072638197011607 , 0.8760013094414402 0.9024596557834219 , 0.6431853973405064 0.5628233185591975 
0.570749123823664 0.7063223456546863 , 0.8735004009027897 0.9012906864705518 , 0.6583654316284948 0.564933761918542 
0.5598484944425534 0.7038203379720197 , 0.870110985232052 0.8992658607632639 , 0.6726554766803433 0.5694605953084965 
0.5508828602025961 0.7000426213479372 , 0.8658413846908616 0.896358745000859 , 0.6858907114614909 0.5761454276949839 
0.54395596716808 0.6952486509930093 , 0.8606909574956908 0.8925254846431152 , 0.6979680316911778 0.5847726584076556 
0.5391433498031324 0.6896743257107008 , 0.8546487035870873 0.8877023848942291 , 0.7088229029647289 0.5951700834388501 
0.5365082356827043 0.6835386407511632 , 0.84769142245256 0.881801677584469 , 0.7184152982196843 0.6072064757081478 
0.5361114805810036 0.6770522908401033 , 0.8397809771892658 0.8747045858804452 , 0.7267224985846793 0.6207899173232315 
0.5380174406773853 0.6704272379015023 , 0.8308600437806485 0.8662501447135852 , 0.7337374718969149 0.6358694114286926 
0.5422968471456517 0.6638871536203348 , 0.8208453570893268 0.8562169926025994 , 0.7394727521199701 0.6524426478208458 
0.5490270654887804 0.657678982316466 , 0.8096168283166971 0.8442930775934847 , 0.7439710625494712 0.6705747341338292 
0.5582897204990789 0.6520858224415057 , 0.7970002241972878 0.8300247762160388 , 0.7473250116585821 0.6904361953862355 
0.5701659969007948 0.6474409152569467 , 0.7827434221492461 0.8127382082796862 , 0.7497055373049079 0.712367670507147 
0.5847325842908115 0.6441419705396407 , 0.766516824770788 0.791494695231859 , 0.7513655472933493 0.7369101282722803 
0.6020709363147126 0.642666169214805 , 0.7481891052923979 0.7657614912425655 , 0.7523549147478382 0.7641191335864095 
0.6223255981714243 0.6435971516399505 , 0.728819638012411 0.7386370473181008 , 0.7514697201711135 0.7903125950857288 
