0.9561556756911307 0.4793884939094155 , 0.8312446229576472 0.3670982937322185 , 0.22813964494058292 0.7385903735983392 
0.9473408344163436 0.47593696311350747 , 0.8333909864065177 0.35591943281080146 , 0.23480812276649957 0.7532207653156643 
0.9367944172576996 0.47088581598898926 , 0.8369566744070472 0.346504767681841 , 0.24178885192461397 0.7676865775691429 
0.9245945784678627 0.4640372357580825 , 0.8418695840921321 0.3390601982131166 , 0.24907578102936603 0.7819797272687742 
0.9108223314556222 0.4551262936246459 , 0.8480544770563538 0.33385875844370866 , 0.2566631350773849 0.7960921091716187 
0.8955968774899208 0.44379674867210556 , 0.855397810520427 0.3312650256649417 , 0.26454525557901315 0.810015386902926 
0.8791508476715388 0.4295843590862863 , 0.8636727810132181 0.33175192582735413 , 0.272716314904604 0.8237408763263329 
0.8619939341119269 0.4119646480169803 , 0.8723760968113886 0.3358529259051966 , 0.2811699126660454 0.8372595873177964 
0.8452035292497537 0.3906597361107988 , 0.8804378071514843 0.34385490704211025 , 0.2898986071881229 0.8505625180870642 
0.8305324809673134 0.36646748163575527 , 0.8861138931080154 0.35496840319023565 , 0.2988935695140322 0.8636412764139824 
0.8193834007053487 0.34164419815951486 , 0.8880117893277354 0.36694411744309846 , 0.30814475355627685 0.87648884563736 
0.81172012008864 0.3182797573413982 , 0.886178089138197 0.37769754674513845 , 0.3176417343625239 0.8890998571534366 
0.8067713641778332 0.29730003673454214 , 0.8813940470045358 0.38630699303009375 , 0.32737453240699194 0.9014701314753374 
0.803793338392554 0.27892092113971156 , 0.8744126888622907 0.3925602013765513 , 0.3373339163345163 0.9135960387237104 
0.8022374034072922 0.2631069771751334 , 0.8657912193388173 0.39649613825624613 , 0.34751132084325154 0.9254740458085937 
0.8017148405620792 0.24976655009182827 , 0.8559265001170141 0.3982101238386901 , 0.3578986029102678 0.9371004873094549 
0.801941858552051 0.23881839138624497 , 0.8451103259180913 0.39778726129457903 , 0.3684877591192188 0.9484715085591493 
0.8026983524467107 0.23021250424358758 , 0.8335709299354322 0.39528152508325953 , 0.3792706612072183 0.9595831319131262 
0.8037992097765367 0.22393651558792602 , 0.8215018946546239 0.3907092353837215 , 0.3902388391582006 0.9704314102683257 
0.8050726666443914 0.2200183897693353 , 0.8090839462239623 0.3840461321977092 , 0.40138333072100757 0.9810126392729287 
0.8063407705704807 0.21852902640061145 , 0.7965045613794467 0.3752245338389038 , 0.41269461163943383 0.9913236010004579 
0.8073972148069384 0.2195851948781034 , 0.7839801118625694 0.3641301570422446 , 0.42416261691985346 1.001361809319625 
0.8079766972670827 0.22335017104408353 , 0.7717863883433032 0.3506012673362143 , 0.4357768579789755 1.0111257228596753 
0.8077075266630472 0.23002191989805476 , 0.7603057839366648 0.3344403546515017 , 0.4475266329896493 1.0206148866904166 
0.8060387521258365 0.23977634887092444 , 0.7500998732577595 0.3154708537864989 , 0.45940131820576524 1.0298299585825497 
0.802157127280636 0.2525741228031437 , 0.7419921017135025 0.2937304698413084 , 0.4713907145952227 1.038772568595521 
0.7950484162065616 0.2676678158569705 , 0.7370061314239825 0.26996439002422434 , 0.483485395958817 1.0474449553587781 
0.7841354866173226 0.2830389361507828 , 0.7357275231764889 0.24618886177553953 , 0.49567693379554967 1.0558493633136508 
0.7701538823800094 0.29624703735940866 , 0.7374282765712395 0.2248427117700901 , 0.5079577846381123 1.0639874121104744 
0.7545326461490693 0.30612292003582303 , 0.7406864829094564 0.20709431408005144 , 0.5203208145308356 1.0718599271240987 
0.7383772460855963 0.31264290107568027 , 0.7444038522563727 0.192966954588082 , 0.5327588452473923 1.079467305576211 
0.7223402375037592 0.316164603807906 , 0.7479352406332265 0.18210254903240847 , 0.5452644654523756 1.0868100083996588 
0.7067966695616504 0.31707077442582776 , 0.7509132207681422 0.1741174543742039 , 0.5578300532595687 1.0938889324399417 
0.6919807967372965 0.31567699038588376 , 0.7531112401275973 0.16869454762560546 , 0.5704479067244674 1.1007056232284842 
0.6780613628048924 0.3122238213181919 , 0.7543681688876943 0.16559098800678781 , 0.5831104118967747 1.1072623519149938 
0.6651820918891104 0.3068884494434059 , 0.7545476449921972 0.16462662247877113 , 0.5958102067080537 1.1135620893177964 
0.6534858348555281 0.2997980610079367 , 0.7535137918164775 0.16567069228501646 , 0.6085403169173557 1.1196084079470203 
0.6431322104292563 0.2910415726452305 , 0.7511134811874174 0.16863024988885802 , 0.6212942519726876 1.1254053387058849 
0.6343142529092779 0.280680493090617 , 0.7471596342966966 0.17343946388507095 , 0.6340660563833868 1.1309572042642855 
0.6272777469003019 0.26876189568752135 , 0.7414118797524047 0.18004681925480037 , 0.6468503169366546 1.1362684462976518 
0.6223457379684074 0.2553399562734941 , 0.7335520773940118 0.18839374539079243 , 0.659642128226942 1.141343459575687 
0.6199467958768539 0.24052093478150546 , 0.7231561288680196 0.19836978308562503 , 0.6724370188444878 1.146186443372843 
0.6206273679616721 0.22456617319386 , 0.7096817367988962 0.20970970619344842 , 0.685230838828793 1.1508012818526652 
0.624957455661932 0.20811763774580969 , 0.6925628800415649 0.22176804946135184 , 0.6980196078858645 1.155191474032812 
0.6330672366953777 0.1925392676442372 , 0.6716733743389228 0.2331777367131723 , 0.7107993325550608 1.159360156882564 
0.6437479275961624 0.1797626063575372 , 0.6482261702610587 0.24200426409081222 , 0.7235658457321401 1.1633102907916242 
0.6547102396341702 0.17088721200771745 , 0.6245148988451535 0.24714495109487983 , 0.7363148051100374 1.1670449981373763 
0.6642848367295409 0.16563508615492722 , 0.602213201836105 0.24887426911033741 , 0.7490419050237153 1.1705678059747089 
0.6717956557635506 0.16325798966524482 , 0.5820011794188956 0.24793655005173992 , 0.761743108406915 1.1738826215229887 
0.6770747808047982 0.16308880709916465 , 0.5640504012758087 0.24499478606770056 , 0.7744147615087542 1.1769935680731083 
0.6801303778945703 0.16463211600462355 , 0.5483559586592568 0.2405402301826161 , 0.7870536070355341 1.1799048150527338 
0.6810102999162045 0.16752848523580388 , 0.5348729015133898 0.2349282272713453 , 0.7996567421597668 1.1826204487328242 
0.6797526544692063 0.17150951500340106 , 0.5235657359751482 0.22842325777773975 , 0.8122215531450065 1.1851443884588326 
0.6763678815006252 0.17636365481003902 , 0.5144264181005956 0.22123316475034327 , 0.8247456439881401 1.1874803416795912 
0.6708310550369245 0.18191125855876986 , 0.5074821205024981 0.21353411298161823 , 0.8372267680499382 1.1896317896995854 
0.663076564753632 0.18798439748484885 , 0.5028006115504594 0.20549076624634335 , 0.8496627672852695 1.1916019975087813 
0.6529923942509571 0.1944068925656219 , 0.500496027633304 0.19727622575272344 , 0.8620515217050997 1.193394042921628 
0.6404139274983192 0.2009693106166886 , 0.5007351049140372 0.18909698872784494 , 0.8743909111770045 1.1950108618954398 
0.6251214165513175 0.20739121377208838 , 0.5037397348334446 0.181230639431469 , 0.8866787922045988 1.196455308036416 
