0.9205097885511151 0.44561144155721444 , 0.19095672723695223 0.1278074018175014 , 0.3149437227355367 0.6502060972637463 
0.91778506585227 0.4333017212782051 , 0.19845746492585192 0.13258313919210463 , 0.3101677077454821 0.6577400801681524 
0.9146964193353709 0.42100979813198797 , 0.20617489106089004 0.13774318173657785 , 0.305538928127343 0.6648719607698963 
0.9112439895225903 0.4087391239316982 , 0.21410893321665547 0.14328983812028187 , 0.3010573157843582 0.671595978586482 
0.9074268608130261 0.39649285260878653 , 0.2222603013900424 0.14922570674998206 , 0.2967230763205354 0.6779063812796935 
0.9032429708903524 0.38427394227941436 , 0.2306305126695119 0.15555366412615207 , 0.29253675496373965 0.6837973342328957 
0.898689014106303 0.3720852643456999 , 0.2392219232914346 0.16227684146653915 , 0.2884993011258664 0.6892628348262231 
0.8937603363643809 0.35992972306023685 , 0.24803776837610733 0.1693985866288986 , 0.2846121337831158 0.6942966309493267 
0.8884508192886381 0.3478103900046903 , 0.25708220937560705 0.1769224072938338 , 0.2808772098593589 0.6988921433399381 
0.8827527518602198 0.3357306591788569 , 0.2663603888263327 0.18485188999137914 , 0.27729709783705153 0.7030423914682261 
0.8766566883458002 0.3236944299383451 , 0.2758784912727904 0.19319058778902384 , 0.2738750589050134 0.7067399229110932 
0.870151292393639 0.3117063269309785 , 0.2856438080531116 0.2019418672117789 , 0.27061513807685345 0.7099767464957047 
0.8632231688897044 0.29977196852609994 , 0.29566480176779736 0.2111087021454123 , 0.2675222678661023 0.71274426996695 
0.8558566879304579 0.287898298028436 , 0.305951163332946 0.22069339901917898 , 0.2646023872602002 0.7150332435908472 
0.8480338096405191 0.276093995142768 , 0.31651385003090804 0.2306972334955553 , 0.2618625788521769 0.7168337120001388 
0.8397339253365127 0.2643699884266365 , 0.32736508619409327 0.2411199744248444 , 0.2593112269929981 0.7181349777869812 
0.8309337407827179 0.25274009216133364 , 0.3385182981402983 0.2519592665518206 , 0.2569581996005878 0.7189255819253079 
0.8216072423202582 0.24122179180254713 , 0.34998794058446936 0.26320984070686865 , 0.25481505561887646 0.7191933081290464 
0.8117258078416721 0.22983719836176586 , 0.3617891518946503 0.2748625215276986 , 0.2528952787872816 0.7189252207489977 
0.8012585527076955 0.2186141792905702 , 0.37393714984285154 0.2869030126416442 , 0.251214535973057 0.7181077487062477 
0.7901730345368495 0.20758764477010316 , 0.3864462496436062 0.299310464898054 , 0.2497909543431484 0.7167268309703049 
0.7784364743673936 0.1968009142904307 , 0.3993283585855971 0.3120558847875717 , 0.24864540557061335 0.7147681415604596 
0.7660176699281647 0.18630699906255946 , 0.4125907919048378 0.325100528831868 , 0.2478017766906016 0.7122174127440346 
0.7528897505664628 0.17616950733499753 , 0.4262332916556071 0.3383945612649195 , 0.24728719630153417 0.7090608720385451 
0.73903380868539 0.16646272880398588 , 0.4402442568989191 0.351876412698527 , 0.24713217293929485 0.7052857991359492 
0.724443193729406 0.15727033934899462 , 0.45459645170898927 0.3654734109511805 , 0.24737059308520873 0.700881190338287 
0.7091278660218199 0.14868220177877345 , 0.46924284717997966 0.37910424912701196 , 0.24803952532180445 0.6958384897326767 
0.6931177800716619 0.14078906095098107 , 0.48411366658275146 0.3926835677450077 , 0.24917879186919065 0.6901523119424734 
0.6764640480447345 0.13367559616482497 , 0.499115886645321 0.406128292973567 , 0.2508303038335485 0.6838210515000702 
