0.49336759445423084 0.6120926898863306 , 0.729924820763856 0.17249033088861554 , 0.4637133405912004 0.04661254886356048 
0.4978691036240223 0.6182732704688021 , 0.7199380074883515 0.17419251916864303 , 0.46919864469691347 0.03872978000106151 
0.502527490737809 0.6238281469334268 , 0.7088701806721881 0.17574482974528607 , 0.47560808439929014 0.03162259295979372 
0.507335294327476 0.6287591141291364 , 0.6967022973832226 0.17706880461586377 , 0.4829681640985885 0.025367650893506434 
0.5122840721853446 0.6330653797187261 , 0.6834146511175445 0.17806721389224092 , 0.4913070325063982 0.020062976027539606 
0.5173641034387648 0.6367440327353389 , 0.6689899614519466 0.17861778265280084 , 0.500651690918576 0.015833754250366892 
0.5225641045645989 0.6397905828824418 , 0.6534189328830224 0.17856509480703261 , 0.511022718361666 0.012839891949032168 
0.5278709951285628 0.6421996102350433 , 0.6367102264639183 0.1777106329181946 , 0.5224245342168062 0.011285326485268655 
0.5332697745652724 0.6439655523347448 , 0.6189081694368871 0.17580192997285862 , 0.5348278118071279 0.01142808733090321 
0.5387436017877606 0.6450836227372639 , 0.6001233982352048 0.17252463892428954 , 0.548138755786322 0.013587307976953136 
0.5442741946883037 0.6455507870383705 , 0.5805826640474846 0.16750801137937782 , 0.562148897073499 0.018136771220758217 
0.5498426606101989 0.6453666067355494 , 0.560698584822746 0.1603666742965399 , 0.5764645103763425 0.02546228860641729 
0.555430783780717 0.6445336109972319 , 0.5411341571579792 0.15081283415717417 , 0.5904408148705912 0.035849124484100464 
0.5610225811008993 0.6430567616720152 , 0.5227813121132442 0.13884586966703863 , 0.6032018625951437 0.04929293829945279 
0.5666056351055809 0.6409417439794873 , 0.5065551299484462 0.12491000610404225 , 0.6138449907552602 0.06534381955497703 
0.5721715960562687 0.6381923869976545 , 0.49307412376755416 0.10982104980566496 , 0.6217600359854645 0.08318213283518723 
0.5777156297415994 0.6348080957924422 , 0.4825000354109989 0.09446957924083568 , 0.626790090656689 0.10191789460522872 
0.5832351870026514 0.6307820380278119 , 0.47464048440219253 0.07956690138538046 , 0.6291300844044433 0.12084663022531429 
0.5887286306193689 0.6261001472197257 , 0.46914216388406177 0.06557617240219049 , 0.6291349613058567 0.13951925001659035 
0.5941939884455918 0.6207405805160959 , 0.46562716567248347 0.05275862973578195 , 0.627184601691212 0.15769635938662865 
0.5996278329254024 0.6146732654245737 , 0.46375435296713946 0.04124259537599326 , 0.6236235699167454 0.1752797088379396 
0.6050241659450013 0.6078593050537773 , 0.46323620592275544 0.03107750322186809 , 0.6187453839415306 0.19225876136286119 
0.6103731497430347 0.6002501141354851 , 0.4638367699010464 0.022268634197101636 , 0.6127958361652063 0.20867682130591977 
0.6156594978893162 0.5917862066905778 , 0.46536378006241247 0.01479767844588049 , 0.6059824778575587 0.22461168450204821 
0.6208602881479778 0.5823955739793165 , 0.4676602576184761 0.008634456140028574 , 0.5984852100428334 0.2401655395191614 
0.6259418580887733 0.5719916049888502 , 0.47059731119074255 0.003743472432634917 , 0.5904665865297714 0.25546049221702144 
0.6308552662782394 0.5604705436098778 , 0.474068481961219 8.754799598052363e-05 , 0.5820820075698289 0.27063747803264815 
0.6355295020927232 0.5477086082787579 , 0.47798550404120144 -0.0023701594931733695 , 0.5734907496753626 0.285857120852922 
0.639861140991954 0.5335592641556478 , 0.48227524149598644 -0.0036649660402525673 , 0.5648693733213467 0.3013012715231112 
0.6436984125135272 0.5178520819270541 , 0.4868775764331046 -0.003829820404540015 , 0.5564297668626553 0.3171733081159923 
0.6468167944620087 0.5003969703917012 , 0.49174406838438944 -0.0028944695526466687 , 0.5484448929628889 0.333693068799452 
0.6488832833921543 0.48100315532174487 , 0.4968372496267001 -0.0008843282023358748 , 0.5412852227904326 0.3510767425190975 
0.6494118648143365 0.4595340441886121 , 0.5021304445639424 0.0021812945354849228 , 0.535463446431008 0.36948023091440946 
0.6477376178168802 0.4360355994479857 , 0.507607970958538 0.006292082440163448 , 0.5316601670338685 0.38886788775035735 
0.6431045332401965 0.4109590917593022 , 0.5132654194492371 0.01145133654071007 , 0.5306358031198533 0.40878514133849425 
0.6350116972341722 0.38532265620300427 , 0.5191093083236088 0.017682876620192228 , 0.5328847502515058 0.42819003681531 
0.6236618530626697 0.3603942057125825 , 0.5251549457327396 0.0250399096427632 , 0.5381889570138775 0.4457614542831608 
0.6098908069852663 0.3369812534369851 , 0.531421693923765 0.03361443019011272 , 0.5456932549002554 0.46059988601140867 
0.5946259447401182 0.3151676790860228 , 0.5379258454425778 0.04354692438917925 , 0.5544539656265908 0.47248096616330443 
0.5785607174205255 0.294564345318949 , 0.5446702846085061 0.05503901823504399 , 0.5637747537802552 0.4815922060845135 
0.5621526664434435 0.27457197235140807 , 0.5516263245690919 0.06837230756684037 , 0.5732267647967514 0.488251289720258 
0.5457414880034825 0.2544936646373487 , 0.5586963109324324 0.08393365682719811 , 0.5825679568733718 0.49276824817395964 
0.5297039364611685 0.23356253807941463 , 0.5656316163776701 0.10223339631366121 , 0.5916702029704481 0.49539963524543057 
0.5146736004945615 0.21101432654580002 , 0.5718604504966177 0.12384247237094864 , 0.6004717048181076 0.4963387707217577 
0.5018165204869615 0.18649382939504822 , 0.5762418850835542 0.14898693793982626 , 0.608947350238771 0.49571480230363185 
0.4926006440381709 0.1610448039712412 , 0.5773182340019278 0.1765605148384579 , 0.6170868777691879 0.4935902508288072 
0.48731813541462293 0.13693317962778057 , 0.574815166326594 0.20430392503483397 , 0.6248724540680697 0.48995846497589174 
0.4849104507297958 0.11544580686138523 , 0.5698392930818461 0.23099934130210337 , 0.6322560119976447 0.4847504214750176 
0.48430586697397854 0.09665668466095377 , 0.563559071411355 0.2566908346873564 , 0.6391408174239531 0.477848050290196 
0.48482956972360586 0.08023617169731508 , 0.55681461617073 0.28186210955666896 , 0.6453615699149508 0.4690972883845221 
0.4860974286549462 0.0658248254393972 , 0.5502523620107279 0.30704413923680424 , 0.6506559651436126 0.45832660496230465 
0.48789220213711315 0.05312392371294446 , 0.5444874274060567 0.33268399231052614 , 0.6546261262661168 0.4453876536150354 
0.49009063119733753 0.04190290725401483 , 0.540211715809854 0.3590450564672302 , 0.6567034088020951 0.43024760591726097 
0.4926243157968062 0.03199002974673066 , 0.5382076530184737 0.3860412666295792 , 0.6561737869940067 0.41316427326219607 
0.4954580388821982 0.023262841371401048 , 0.5391619292998752 0.4130433018760547 , 0.6523857876272133 0.3948894263910502 
0.49857625734449323 0.015641066561914878 , 0.5432649550836605 0.4389421595308757 , 0.6451645433811329 0.3766123435457154 
0.5019731930269485 0.009080370518732117 , 0.5500098209705494 0.46268597202819056 , 0.6350227418117886 0.35942922709158326 
0.505645304375424 0.003565505122071608 , 0.5585328044407968 0.48376733689741913 , 0.6228276469930658 0.34386272761901515 
0.509586284668041 -0.0008965574275335312 , 0.5680506902693475 0.502188053292473 , 0.609368780871898 0.3299040737735665 
0.5137841581303229 -0.004282186569774627 , 0.5780167804293809 0.5181970605760963 , 0.5952048172495829 0.31728069563218425 
0.5182195733897044 -0.006554943180318717 , 0.5880918455440242 0.5321045456058573 , 0.580694336875558 0.30564596721296733 
0.5228645511924974 -0.007667990324321132 , 0.5980767409762173 0.5442015913505882 , 0.5660644636405717 0.29466196861223876 
0.5276812099361122 -0.007565471384592662 , 0.6078588024779741 0.5547365162454926 , 0.5514657433952003 0.28402452477760587 
