0.9603219026871748 0.6046194985253321 , 0.5058039971986996 0.27261143843983837 , 0.4004401697271287 0.21753600255272265 
0.9549400166454785 0.6044406691390453 , 0.5014010518400693 0.26925290636882365 , 0.41022500112745536 0.22107336401002423 
0.9491384936662065 0.603957991639362 , 0.4941634294283324 0.26444730684742496 , 0.4232641465184643 0.2263616410311062 
0.9429123504224235 0.6031637270028886 , 0.48381126484277215 0.258018294679048 , 0.4398424543478076 0.2335849178359566 
0.9362554262490693 0.6020490198967846 , 0.470556010063246 0.2500214702589757 , 0.45975463330068794 0.2426964493621329 
0.9291593282175078 0.6006027152287206 , 0.4564717768510449 0.24147989695027228 , 0.4809349645444506 0.25268432733890034 
0.9216122068904439 0.5988098876432428 , 0.4448070258779999 0.23411185034630624 , 0.5001468368445595 0.26184520152834406 
0.9135985371760741 0.5966513771314677 , 0.43675577772543067 0.22861049215250606 , 0.5162117547114985 0.26950507023391945 
0.9050997586917263 0.5941042732461516 , 0.43220810374206625 0.22496622344608172 , 0.5292582071792107 0.27569644282565986 
0.8960947980608451 0.5911423364100025 , 0.43084635051609654 0.22304151352686005 , 0.5396249210360615 0.2805830895810307 
0.8865602917256732 0.5877361507477049 , 0.43242657676586055 0.2227290708545324 , 0.5475792011214695 0.28430171791565584 
0.8764705769801197 0.5838530679535254 , 0.43681478661539325 0.22397721113360455 , 0.5532807060174904 0.28693666043076316 
0.8657974941098588 0.5794569787585265 , 0.4439819420062802 0.2267912513533141 , 0.5567866334968642 0.2885187094060525 
0.8545099949151773 0.5745078935746141 , 0.4540005105027874 0.23123541826436506 , 0.5580555641950385 0.28902362767891404 
0.8425735031886267 0.5689612405322437 , 0.46704757247332884 0.23743958361687975 , 0.5569449939510477 0.28836611536876966 
0.8299488996139575 0.562766652123326 , 0.48340035145583427 0.2456055485048383 , 0.5532168185432115 0.2863947388897289 
0.8165908645551492 0.5558657029827537 , 0.5033485910668338 0.25597562256297746 , 0.5466266139910202 0.282925613972162 
0.8024450331299178 0.5481873396721753 , 0.5267124079940446 0.26859156991550553 , 0.5374086284890408 0.2779880299302124 
