0.7291572527735037 0.5511220582266273 , 0.09672368715792734 0.5012675932545323 , 0.969357273169608 0.6016422757669053 
0.7249164367380837 0.5437248845470749 , 0.09197933158050092 0.5084018160622839 , 0.9783424447824545 0.6019052266387062 
0.7216082903358595 0.5365834397497651 , 0.08759730233265917 0.515562363787848 , 0.9860326204325204 0.6018861237104518 
0.7191433170219167 0.5297014087463455 , 0.08357463517598107 0.522742376057572 , 0.9925202609031413 0.6015881424441474 
0.7174538969957892 0.5230834449588873 , 0.07990812731139915 0.5299351985066977 , 0.9978761887938506 0.60101328378248 
0.7164894020080641 0.5167353996664527 , 0.07659435644748532 0.5371344198702176 , 1.0021544546454895 0.6001621077113947 
0.7162128754657274 0.5106644545105147 , 0.07362970866159275 0.544333902197817 , 1.0053956289737187 0.5990335705397332 
0.7165987715049748 0.5048792380809825 , 0.07101041199905603 0.5515278042290527 , 1.007629029597008 0.5976248849380297 
0.7176314456905892 0.49938997053938244 , 0.06873257355879103 0.5587105982209511 , 1.0088741938516586 0.5959313584877313 
0.7193042123962313 0.4942086658975617 , 0.06679221841272559 0.565877080674411 , 1.0091417822920818 0.5939461806760922 
0.7216188638561789 0.4893494187440738 , 0.06518532917265638 0.5730223774845394 , 1.0084340200722035 0.5916601310194517 
0.7245856033537729 0.4848288068505336 , 0.06390788539301347 0.5801419440600819 , 1.0067447243542524 0.5890611763374494 
0.728223392859028 0.4806664526593593 , 0.06295590230808726 0.5872315609292189 , 1.0040589179339234 0.5861339136594866 
0.7325607635201198 0.4768858071266354 , 0.0623254686664451 0.5942873252792382 , 1.0003519809144739 0.5828587948421912 
0.7376371956807167 0.473515253672133 , 0.062012783659282145 0.6013056387671077 , 0.9955882337610398 0.5792110348088241 
0.7435052565121262 0.4705896877436936 , 0.0620141931588704 0.6082831917815983 , 0.9897187634300421 0.5751590477227729 
0.7502338079245812 0.46815282739039205 , 0.062326225706183194 0.6152169441206798 , 0.9826781794702742 0.570662155736993 
0.7579127981375173 0.46626068897661127 , 0.06294562893727607 0.6221041017397492 , 0.9743797860262452 0.5656671365317044 
0.7666604802956822 0.4649869941004686 , 0.06386940745175859 0.6289420887666302 , 0.9647083253535977 0.560102844380966 
0.7766344300836961 0.4644319123307923 , 0.06509486356061622 0.6357285132493057 , 0.9535089194567262 0.5538715016679668 
0.7880484494526504 0.4647367992392571 , 0.06661964299967531 0.642461123857835 , 0.9405701206487129 0.5468340041509726 
0.8011975759072489 0.4661099713953861 , 0.0684417887155055 0.6491377524729555 , 0.9255988484782841 0.5387842033797231 
0.8164872362444722 0.4688718192943117 , 0.07055980743169557 0.6557562330407151 , 0.9081911694248708 0.529403874913038 
0.8344131695721972 0.4735194888025259 , 0.07297275577928101 0.6623142773685406 , 0.8878522877495603 0.5181981610769982 
0.8551376272420128 0.4806737885538259 , 0.07568035177939114 0.6688092679182367 , 0.8644202340796346 0.5045488707760022 
0.8765582070407263 0.49003415783642473 , 0.07868308535223342 0.6752379026019059 , 0.8399969207080789 0.48875986680973416 
0.8948084974475755 0.4993219431172214 , 0.08198213567888633 0.6815957774269331 , 0.8184475799745767 0.47311420670391025 
0.9093241467931805 0.5074060673096948 , 0.08557894087101067 0.6878774605188954 , 0.8003351254368474 0.45874839941947454 
0.9208184715518678 0.5142308596125592 , 0.08947488858631966 0.69407689879981 , 0.7849448529628511 0.4457241688356955 
0.9299297648209124 0.5199494978341094 , 0.0936712219021201 0.7001876989749053 , 0.771637226378006 0.43389473043905 
0.9371010791851845 0.5247128446359681 , 0.09816903291665206 0.7062032842553146 , 0.759968100999202 0.4231157983567819 
0.9426354733511976 0.5286400060180838 , 0.10296928861774175 0.7121169835316937 , 0.7496334511320992 0.4132749376982871 
0.9467451808383605 0.5318213702185013 , 0.10807287031380117 0.717922082620904 , 0.7404201619488769 0.4042884744086594 
0.9495827887631355 0.5343253275312271 , 0.11348061953377774 0.7236118517214498 , 0.7321748048041253 0.3960947479953877 
0.9512602962290669 0.5362038101297852 , 0.11919338727385341 0.7291795562835494 , 0.7247845295981182 0.38864856083472993 
0.9518609527430435 0.5374962703841941 , 0.12521208507542356 0.7346184552672453 , 0.7181651752825715 0.38191720159662507 
0.95144680380885 0.5382324386700064 , 0.13153773719670123 0.7399217891072943 , 0.7122536720954873 0.3758776994707638 
0.9500636104685792 0.5384342103122836 , 0.1381715335847078 0.7450827587568454 , 0.7070030690477516 0.37051495817893554 
0.9477440985359924 0.5381169143397133 , 0.14511488364513625 0.7500944965676776 , 0.70237923091991 0.3658205163406736 
0.9445100953320091 0.537290129502047 , 0.15236947101711723 0.7549500293085027 , 0.6983586467519122 0.3617917684375147 
0.9403738828351677 0.5359581489051283 , 0.15993730971996944 0.7596422332359617 , 0.6949270205459014 0.35843154510697445 
0.9353389579277199 0.5341201478861478 , 0.16782080216329937 0.7641637807650205 , 0.6920784530100191 0.35574799859689615 
0.9294003002591371 0.531770072707365 , 0.1760227996039482 0.7685070779030061 , 0.6898151132379532 0.3537547766376933 
0.9225441816765219 0.528896233310314 , 0.18454666568845088 0.7726641911878082 , 0.6881473657360657 0.3524715027499422 
0.9147474921113584 0.5254805447582884 , 0.19339634372272602 0.7766267623808938 , 0.687094377266954 0.35192462010888215 
0.9059764917815767 0.5214973103334437 , 0.20257642823069455 0.780385908584432 , 0.6866852930887671 0.35214870833018863 
0.8961848130985273 0.5169113610686682 , 0.212092241142827 0.7839321047537404 , 0.6869611588596841 0.3531884614256557 
0.8853104050452981 0.5116752383500447 , 0.22194991248957027 0.7872550447410585 , 0.6879778955661701 0.3551016441569612 
0.8732709003579913 0.5057248846828527 , 0.23215646457234487 0.7903434760329938 , 0.6898108481707024 0.3579635665322179 
0.8599565283934362 0.49897291019182105 , 0.24271989689184625 0.793185002286256 , 0.6925617878157561 0.3618740147699873 
0.8452191030961096 0.49129777612314 , 0.25364926595101617 0.7957658468269344 , 0.6963698440539128 0.36696830429799 
0.8288547621988865 0.4825259500293096 , 0.2649547480629318 0.7980705700466748 , 0.7014287028392202 0.37343540717208 
0.8105778377856812 0.4724022970297296 , 0.2766476616271185 0.8000817357288955 , 0.7080127136882389 0.38154789448943927 
0.7899904466503438 0.4605455742251752 , 0.28874040161427944 0.801779530325585 , 0.7165073648364153 0.3917068226973041 
0.7666158514309975 0.44642711428027043 , 0.30124618853678575 0.8031413685407869 , 0.7273761731332552 0.40446344442700705 
