0.591365778923846 0.3403089937126077 , 0.14874892520843852 0.12226485876744109 , 0.5484118994405061 0.18014634223767212 
0.5818422196744577 0.3438469226095249 , 0.14550808186391678 0.11811338341497253 , 0.5611763020344162 0.18075988869322349 
0.5716823048232255 0.3449164966329813 , 0.14312875696737232 0.11421870337164296 , 0.5737155417821929 0.1835849947130966 
0.561202754013133 0.3434392255542488 , 0.1415794247878059 0.11058951964531577 , 0.5857444247718517 0.1886914495181563 
0.5507491427182691 0.3393545578562727 , 0.14083693094253263 0.10723724071356247 , 0.596940529911989 0.19612839614788566 
0.5407115328245021 0.3326340389966262 , 0.14088619792238874 0.10417557968643038 , 0.6069288728258999 0.20591057603466428 
0.5315384205094514 0.3233094986768399 , 0.14172010671835597 0.10142012405095287 , 0.6152680763449834 0.21799057198992808 
0.5237409459073646 0.3115207910631819 , 0.14333947062580044 0.09898776988774892 , 0.6214461870396257 0.23221163376679002 
0.5178705098235216 0.29758448167844587 , 0.14575292869580994 0.09689590966652813 , 0.6249031650534593 0.24823980337274687 
0.5144447436870789 0.28206717148161586 , 0.14897647002594624 0.09516132448045321 , 0.6251053898597656 0.26549169875565176 
0.5138087236076483 0.2658115725360269 , 0.15303224189655096 0.0937989332157692 , 0.6216856380685916 0.28310968896592476 
0.515977110932906 0.24984242631090542 , 0.157946496620075 0.09282089714692114 , 0.6146029960198098 0.3000568712598943 
0.5205725820131538 0.23514745691441438 , 0.16374712354962181 0.09223680281305091 , 0.6042068980100153 0.3153359349902556 
0.5269312806813952 0.22246102814754665 , 0.17046180115255744 0.0920553139776927 , 0.5911335217388383 0.3282038525924815 
0.5342956378640139 0.21218610200789373 , 0.17811765881354316 0.09228691588633314 , 0.5761133068952338 0.33824717682349403 
0.5419644309574443 0.20445060777346655 , 0.18674252671340327 0.0929469707371491 , 0.5598196459019432 0.34532261620710525 
0.5493540378355786 0.19920953047835938 , 0.19636724673398304 0.09405859563122862 , 0.5428053190032293 0.34945206860813294 
0.5559974814397842 0.19632995872464115 , 0.2070285170987373 0.0956554084346232 , 0.5255006050342694 0.3507348275584566 
0.5615178160926464 0.19564349835400754 , 0.21877206352505538 0.0977845627273129 , 0.5082367239550892 0.3492921336364005 
0.5655968690690524 0.1969723705717938 , 0.23165625640632365 0.10051071348091861 , 0.491273478097415 0.34523711066500856 
0.567946953728049 0.20013855317298204 , 0.24575654778016362 0.10392180147135913 , 0.47482310206457834 0.3386598400733798 
0.5682866217643501 0.2049622304557486 , 0.2611713363624996 0.10813802353353205 , 0.45906864544594134 0.3296199407284403 
0.5663192636546994 0.21125214692155936 , 0.278030151372097 0.11332634987523375 , 0.4441771885459946 0.31814169792092784 
0.5617131212014449 0.21878723905075412 , 0.2965053560713644 0.11972499742408015 , 0.4303081262999818 0.3042079582428867 
0.5540822332102736 0.22728565465472 , 0.3168284231128601 0.12768645785633156 , 0.41761594724965745 0.2877480822066694 
0.5429704733772527 0.23635323647827874 , 0.3393082282190774 0.1377555306967999 , 0.4062479019764611 0.26861142754264233 
0.5278468571555102 0.24539874691715088 , 0.3643246535384152 0.15080488138100764 , 0.3963550928788659 0.24651656641956246 
0.5081322627035855 0.2535004010036919 , 0.3921323358924028 0.1681599704506177 , 0.38826200497680297 0.22105982326341134 
0.4833078271493543 0.25921817152423915 , 0.42182558063857095 0.19074576649393302 , 0.383393195784866 0.19275625669954877 
0.4534123113340551 0.2604640480497506 , 0.4508443746723685 0.2162231320458597 , 0.38426991756636775 0.16603301462211065 
0.42142525162087774 0.2557406277699745 , 0.47704288070067097 0.24280714173022883 , 0.3900584712512426 0.1441724252175176 
0.3922058973862687 0.24705962719803254 , 0.4976702308004423 0.2680508548127277 , 0.3986504753860803 0.1276097127069607 
0.3664872374649376 0.2358900784956752 , 0.5137069624312347 0.2908446354964604 , 0.408332403676619 0.11598548072558536 
0.3440375657771886 0.22273188857826645 , 0.5265685695662177 0.31129963638876496 , 0.4179204682293851 0.10868866975068958 
0.3247036719415096 0.2079643182015929 , 0.5371634090126755 0.32970357192555294 , 0.4266595226186063 0.10505230459057517 
0.3083871929718997 0.19196787158536283 , 0.5460461024529871 0.34630305823196694 , 0.43409330814790453 0.10444926490039123 
0.29500023625158606 0.17511035926247318 , 0.5535675844028495 0.36128518712448127 , 0.4399587829183558 0.10632464833076657 
0.28445261010571965 0.15773491605944376 , 0.559958899263851 0.3747892514371908 , 0.44411509420322065 0.1101960272210865 
0.2766495540237743 0.14015879430605788 , 0.5653766645371109 0.3869193825564187 , 0.4465003850119062 0.11564201785524444 
0.2714907330169055 0.12267709198682417 , 0.569928718724676 0.39775419653614963 , 0.4471071518312099 0.12228890619474728 
0.2688682351582236 0.10556729781683377 , 0.5736893441934925 0.40735377631619 , 0.4459690242210753 0.12979912058469728 
0.26866356805997793 0.08909271561806602 , 0.5767087976421341 0.4157647617513828 , 0.44315423787067937 0.13786271734827224 
0.2707442389036094 0.07350403010507614 , 0.579019629625149 0.42302413855888216 , 0.4387627350440331 0.14619202605376277 
0.274960619269533 0.05903889155087256 , 0.5806411519867325 0.42916209588902754 , 0.4329248323165259 0.15451920727782095 
0.28114376846447314 0.04591977677719504 , 0.5815828164816856 0.43420415365830556 , 0.4258000186266327 0.16259626428222043 
0.2891047591739809 0.034350677895323464 , 0.5818469251078934 0.43817265042850667 , 0.4175749192909173 0.17019686639389092 
0.29863580019757985 0.02451338910234792 , 0.5814308796879825 0.44108762475329816 , 0.4084599236872293 0.177119180862075 
0.3095130989851774 0.016564248662343906 , 0.580329043804816 0.4429671100013895 , 0.3986844607827982 0.18318883605398767 
0.321501028596617 0.010632093036552217 , 0.5785342157013174 0.4438268816971471 , 0.3884913592748573 0.18826121998402173 
0.3343568729058898 0.006817897091828151 , 0.5760386871297022 0.4436797274129534 , 0.37813104353719973 0.19222257021293954 
0.3478353122320151 0.005196188418889781 , 0.572834877898277 0.4425343299519241 , 0.36785641344249964 0.19498967634690723 
0.3616918985203057 0.005817955805392575 , 0.5689155702459023 0.44039384854898017 , 0.3579191348065837 0.19650839036334838 
0.37568499507469 0.008714521503259038 , 0.5642738012709019 0.43725424463129225 , 0.34856780722719993 0.19675142858316988 
0.38957592139067965 0.013901748134919869 , 0.5589024917051246 0.4331023319241125 , 0.3400481904769876 0.19571611465868882 
0.4031272635230912 0.021383969757490167 , 0.5527938914317067 0.427913440450797 , 0.332605448617994 0.19342278450943404 
0.4160994481545498 0.031157099413083065 , 0.5459389107884639 0.42164846777301423 , 0.3264882446297781 0.1899146275316239 
0.42824575591508895 0.0432103932629952 , 0.5383263910320318 0.4142499303660083 , 0.32195445662567107 0.1852598710887177 
0.4393060493551521 0.05752628032103558 , 0.5299423590314323 0.40563637937617875 , 0.31927819518620754 0.17955753502050686 
0.44899978389205986 0.07407746672906738 , 0.5207693275357222 0.3956941193369574 , 0.31875749214500976 0.1729486086516964 
0.4570196995840962 0.09282026282337891 , 0.51078578013177 0.3842643886903292 , 0.3207211238569257 0.16563554320401308 
0.4630296364358408 0.11368318170075314 , 0.49996622074088387 0.37112266758331397 , 0.3255307463960673 0.15791434543365407 
0.4666742737285145 0.13655191669989986 , 0.48828288754866306 0.35594385337624534 , 0.33356944229561447 0.150224424641576 
0.46761563606060436 0.16126057524164933 , 0.47571252391787733 0.3382415250746278 , 0.34519844359431034 0.14321809440144406 
0.46561321766345704 0.18762311866881756 , 0.4622596657240356 0.3172622770114203 , 0.3606537201852994 0.13783479903748336 
0.4606200436879659 0.21555513662069223 , 0.4480389466838055 0.29184026445445543 , 0.3798676132010207 0.13532479364257355 
0.45268248362012675 0.24495790360492525 , 0.4335609370867697 0.2606201312287485 , 0.4022831828658957 0.13714215988404746 
0.4416537888047139 0.2729233402777377 , 0.42009586247714137 0.2250596163121178 , 0.4267769522909369 0.14473723812786574 
0.42878678670628856 0.29462045738842857 , 0.40844253210741877 0.1890304763243072 , 0.4512972847590848 0.1590692610049855 
0.4157359214639396 0.31022111289959486 , 0.4004139339840649 0.15425104306614884 , 0.4723767481247877 0.1782480387519776 
