0.37506222840196746 0.3565324014921797 , 0.2924053545586851 0.5217801377927536 , 0.5966045488245796 0.40457779643016856 
0.3765831385705373 0.34692139809158035 , 0.2894731919711171 0.5163187403426555 , 0.5980158012435778 0.41965019728086606 
0.3785865979810465 0.3394574645491275 , 0.2882117694809105 0.5089067397613255 , 0.5972737643232753 0.43452613140464885 
0.38096460618779493 0.33421276631155034 , 0.2886758249928172 0.4996243942696251 , 0.5944317006046201 0.4490531751339264 
0.38358747860621895 0.33128832432596517 , 0.29096445043464797 0.48851232505184566 , 0.5895202027443653 0.46308968633729103 
0.38629950619484965 0.33082397488599374 , 0.29522833232262585 0.4755745364718744 , 0.5825442932677568 0.4764918243572337 
0.3889059677904522 0.3330124374032112 , 0.30168397312225165 0.4607782795589539 , 0.5734821908725284 0.4890996187529367 
0.39114805041826983 0.3381169431693416 , 0.3106381396696476 0.4440528505403234 , 0.5622859416973148 0.5007205420054368 
0.3926597849379918 0.3464837255195095 , 0.32252669104515874 0.42529771354115203 , 0.5488856558020817 0.5111088966544403 
0.392912342547687 0.3584956317840634 , 0.33795832650511665 0.4044542181878674 , 0.5332014627324286 0.519940485743171 
0.39127856052022225 0.3742031301239762 , 0.3576236862023014 0.3818997578066103 , 0.5151698850627086 0.5267874477845154 
0.3879575638381656 0.3919834626238973 , 0.38132631499117525 0.3597940669073675 , 0.49478825295589135 0.531112806183837 
0.3853657477403921 0.40869397728955864 , 0.40654821689627246 0.34188378951788184 , 0.4721581671485676 0.5323125689076613 
0.3853972489142205 0.42381530410329027 , 0.4311838819549459 0.3293169680615283 , 0.4474910009160658 0.5297580635502832 
0.38849388139734226 0.438504655466347 , 0.45446175367384783 0.3216188092547307 , 0.42111649671404217 0.5227668709940241 
0.3943299966428565 0.4541430838544858 , 0.47604799565999356 0.31813098026574776 , 0.3936941394823822 0.5106162715948681 
0.401362723984945 0.4714481466072765 , 0.4957363014223348 0.31824575812186906 , 0.36697310637795244 0.49319643098595606 
0.4067443598391531 0.48872535401685974 , 0.5134012621826335 0.3213959678902203 , 0.34392650976344574 0.4727690138080216 
