0.23687987724539994 0.9774814827184501 , 0.20773518612771502 0.0975454553100944 , 0.7290062883196876 0.4448346007809906 
0.23210016499097758 0.9830416726408476 , 0.20922759633829902 0.09979258934122077 , 0.7322935903635259 0.4370272768274667 
0.227437096020391 0.9883453491859845 , 0.21093211125591754 0.10230000880252788 , 0.735252144416494 0.4292161808210228 
0.22288651563631454 0.99339769184607 , 0.2128527609124395 0.10506565494237964 , 0.7378820751440485 0.4213981920210856 
0.21844467777402177 0.99820336917198 , 0.21499398016942275 0.108087675767192 , 0.740182693749358 0.4135704938703631 
0.21410820446367135 1.0027665835653017 , 0.21736064250203718 0.11136440795774016 , 0.7421525047270939 0.40573054728649327 
0.20987405153959593 1.0070911099068602 , 0.2199580986093306 0.11489435821324143 , 0.743789201543876 0.39787607068943354 
0.20573947960504008 1.0111803289878853 , 0.22279222059165776 0.11867618352681358 , 0.7450896514961046 0.3900050262948362 
0.20170202945790403 1.0150372565366759 , 0.2258694525811813 0.12270866980732216 , 0.7460498696537171 0.38211561246553705 
0.19775950133833595 1.0186645684974178 , 0.22919686888770965 0.12699070814361255 , 0.7466649814667569 0.37420626216850467 
0.19390993748242105 1.022064623110524 , 0.23278224093755404 0.1315212678486316 , 0.7469291732728274 0.36627564785037964 
0.19015160756509575 1.025239480259433 , 0.2366341145474135 0.13629936521057748 , 0.7468356295802931 0.35832269333952477 
0.1864829966952502 1.0281909184827798 , 0.24076189940100245 0.14132402659889323 , 0.7463764555965497 0.3503465937278621 
0.1829027956908549 1.0309204499999278 , 0.24517597299901542 0.14659424420096417 , 0.7455425830029321 0.34234684460864306 
0.17940989341489127 1.0334293340596992 , 0.24988780185308335 0.1521089221677345 , 0.7443236564248278 0.33432328258210137 
0.17600337099609392 1.0357185888951073 , 0.2549100833168365 0.15786681027659333 , 0.742707897379872 0.3262761396378344 
0.17268249779357173 1.0377890025499625 , 0.26025691222362574 0.16386642131170467 , 0.740681941675605 0.3182061149478679 
0.16944672899223073 1.0396411428358758 , 0.2659439774698368 0.17010592712071113 , 0.7382306452307349 0.3101144688529482 
0.16629570473699937 1.0412753666803833 , 0.27198879489199274 0.17658302659519515 , 0.7353368520638103 0.3020031455339566 
0.16322925072800626 1.042691829139057 , 0.2784109842890249 0.18329477643963163 , 0.7319811166757713 0.2938749332308465 
0.1602473802052907 1.0438904923673769 , 0.2852326002951463 0.1902373722428506 , 0.7281413711923654 0.28573367419930773 
0.15735029724873337 1.0448711348830952 , 0.2924785290618563 0.19740586260337248 , 0.7237925253822128 0.27758454132306737 
0.15453840130402705 1.0456333614984723 , 0.3001769653715844 0.20479377221489894 , 0.718905985017191 0.2694344050961639 
0.15181229281457695 1.046176614366137 , 0.30835998779509133 0.2123925998678966 , 0.7134490710831342 0.26129232457550144 
0.14917277978615068 1.0465001856646303 , 0.3170642525077457 0.22019114269371096 , 0.707384319398906 0.2531702104511939 
0.14662088502702203 1.046603232551897 , 0.3263318285833734 0.2281745762321287 , 0.700668638082407 0.2450837300255096 
0.14415785367848408 1.0464847951381564 , 0.336211197101416 0.23632318726201937 , 0.6932523009129024 0.23705355640935952 
0.14178516046068784 1.0461438183720755 , 0.3467584290681261 0.24461060697225226 , 0.6850777621639885 0.22910711346520746 
0.13950451578105807 1.0455791788886888 , 0.3580385339874941 0.25300131718584284 , 0.6760783019242503 0.2212810427350036 
0.13731786945151428 1.0447897180148313 , 0.3701269127930062 0.2614470894771327 , 0.666176569448282 0.21362473131757131 
0.1352274101892146 1.043774282225065 , 0.38311071530383145 0.26988185079349386 , 0.6552832261997563 0.2062054057909765 
0.1332355582759337 1.042531772298817 , 0.3970896087217915 0.2782142392709823 , 0.6432961846950772 0.19911552723973613 
