0.3895101615802138 0.6714226981145689 , 0.8527035344516404 0.27999059914382474 , 0.6989061561989885 0.7082239485580224 
0.38472442327013207 0.6691678942432109 , 0.8569761232839631 0.27614596880868736 , 0.6994193056767476 0.7143233827645178 
0.3809845993720342 0.6668721340863928 , 0.8609070745403878 0.2728698975572908 , 0.6992281783184207 0.7198952141727324 
0.3782635029423766 0.6645555946678393 , 0.864504072351769 0.27014217684396247 , 0.6983522769366971 0.7249394743046141 
0.3765422885761576 0.6622369425016733 , 0.8677728171164202 0.26794551011866286 , 0.6968047465382649 0.7294547931960798 
0.3758097890129403 0.6599340838398916 , 0.8707172436313502 0.2662651659157249 , 0.6945928195865522 0.7334379960607994 
0.37606216487496685 0.6576648292845224 , 0.873339680442242 0.26508869880916724 , 0.6917180069136338 0.7368837177227262 
0.37730284294286565 0.6554475363008015 , 0.8756409617907631 0.26440572632340054 , 0.688176047497214 0.7397839831922138 
0.3795427440021017 0.65330178877524 , 0.8776205001233147 0.2642077527695228 , 0.6839566081054262 0.7421277042716531 
0.382800828080301 0.6512491785230466 , 0.8792763245977818 0.264488033312818 , 0.6790426995527598 0.7439000339805513 
0.38710501707856504 0.6493142711459403 , 0.8806050891068968 0.26524147352925825 , 0.6734097460453807 0.7450815011412173 
0.3924935980628472 0.6475258729068064 , 0.8816020518475168 0.26646456142516306 , 0.6670242023204785 0.7456468114844463 
0.3990172732983587 0.6459187769650898 , 0.8822610272995126 0.2681553305175852 , 0.6598415516329713 0.7455631383337408 
0.40674211868451443 0.6445362775890614 , 0.8825743106065673 0.27031335425751596 , 0.6518034229397608 0.7447876139698384 
0.41575386070393316 0.6434339423450717 , 0.8825325738471642 0.2729397740097983 , 0.6428334176797451 0.7432635294615457 
0.42616410945699934 0.6426855124970912 , 0.8821247338026192 0.2760373652275728 , 0.6328310089712239 0.7409143680917518 
0.4381195017347837 0.6423925471143336 , 0.8813377922010442 0.2796106497039621 , 0.6216625582950146 0.73763404899812 
0.4518149739933306 0.642700934357703 , 0.8801566535158332 0.2836660662445446 , 0.6091482247216788 0.7332702452141681 
0.46751161755620624 0.6438304473831846 , 0.8785639357059858 0.2882122179907539 , 0.5950442989686505 0.7275945804424772 
0.4855522994427044 0.6461289139930628 , 0.8765398142818228 0.2932602206418753 , 0.5790277385063153 0.7202481111814776 
0.5063249390895933 0.6501633530169353 , 0.8740620007856312 0.29882417306759834 , 0.5607329123556178 0.7106497197318821 
0.5299012230706486 0.6567688021928119 , 0.8711061004819128 0.3049217164024282 , 0.540112528678281 0.6979467272211757 
0.5545467595658272 0.6663056715244302 , 0.8676468459766129 0.31157436060140103 , 0.5189262466884023 0.6817572136905845 
0.5765836146372075 0.676780576889264 , 0.8636603006876088 0.3188065198435028 , 0.500875936906026 0.664050149083649 
0.5951192719712399 0.6862745504289872 , 0.8591242283592617 0.326643481984507 , 0.4868763519003407 0.6467192134029215 
0.6108840288471339 0.6942787029197863 , 0.8540159238045206 0.3351112504846214 , 0.47621989957918787 0.6302472924120079 
0.6245976385942869 0.7007691460443392 , 0.8483102460038234 0.3442376042248346 , 0.4682119676327321 0.6146304955472418 
0.6367626175309322 0.7058140838765316 , 0.8419781931916533 0.3540533236165212 , 0.46237904150825676 0.5997698383233628 
0.6477205105879973 0.7094787292671898 , 0.8349856678131137 0.3645934514699816 , 0.4584136738297313 0.5855650650792442 
0.6577097027355089 0.71180553600483 , 0.8272921930158216 0.37589868308318614 , 0.4561179564795118 0.5719330267283994 
0.6669024538837536 0.7128112616298192 , 0.8188494316855941 0.38801702269626037 , 0.45536796666149465 0.5588089614903359 
0.6754272931470557 0.7124867031763034 , 0.8095993990883945 0.40100587827534906 , 0.456093159995392 0.546144664364763 
0.6833825777381864 0.7107954017714393 , 0.7994722940964725 0.4149348296180279 , 0.4582649803961833 0.5339070144269483 
0.6908445740269381 0.7076699563355595 , 0.7883839569216482 0.42988941542121784 , 0.4618913212822559 0.5220778740596381 
0.6978716041224345 0.7030047757241334 , 0.7762332121382831 0.4459764703057819 , 0.46701503597012456 0.5106559997865001 
0.7045042745412365 0.6966434586717689 , 0.7629000936498944 0.46333183682892126 , 0.4737154840397112 0.4996619503157253 
0.7107596188478129 0.6883577629452171 , 0.7482480840520833 0.4821316585884558 , 0.482112149330946 0.48914782428274256 
0.7166120018600258 0.6778137983304936 , 0.7321397066335881 0.5026084116892803 , 0.49236814373722837 0.4792150357966416 
0.7219398108504538 0.6645239998458025 , 0.7144928086378753 0.5250685753049124 , 0.5046872327425131 0.47004467066570066 
0.7263789539413448 0.6478183530530223 , 0.6954530103869079 0.5498767789591916 , 0.5192878879025896 0.4619421138042016 
0.728967242600286 0.6270688546060136 , 0.6758272682865356 0.5771933730731729 , 0.5363253413440207 0.4553750181372291 
0.727841899011571 0.6028768567183413 , 0.6575101788191097 0.6058359688021218 , 0.5557677744001617 0.4509244202959525 
