0.41877338044020096 0.7202033977652595 , 0.2687706799373484 0.8155063695147475 , 0.5635054026676004 0.8322903334404328 
0.4164871146563336 0.7288707305932983 , 0.2715591260699179 0.8170371188047014 , 0.5630032223188983 0.82209225132244 
0.41412360994311775 0.7398511035244253 , 0.2772414006311929 0.817430534104018 , 0.5596844524708392 0.8107184630919965 
0.41176002701052533 0.7530573012814507 , 0.2860855123710845 0.8166016819281733 , 0.55320392366354 0.7983411175108158 
0.40942170989396937 0.7682857245544434 , 0.2985128490488791 0.8144613550680313 , 0.5431149041023013 0.785253021097965 
0.40700826993925265 0.785082233473242 , 0.3151458439907045 0.8109565372950097 , 0.5288953491151926 0.771961329952188 
0.40419523588686945 0.8025269551434215 , 0.33681875176367604 0.806187163755975 , 0.5100354753946044 0.7592859818210433 
0.400564545088056 0.8189462933184131 , 0.36432729119501217 0.8006683538396908 , 0.48615762676208163 0.748385453562336 
0.39662042609964143 0.8317933664512589 , 0.3973791306719166 0.7954619220032016 , 0.45704990627359177 0.7407448122659793 
0.3945985889440187 0.838822713559203 , 0.43316944438929705 0.7907029417385923 , 0.42328142971183397 0.7384744454226445 
0.39590498244387956 0.8395618616829106 , 0.46590057976858656 0.7853154350822361 , 0.3892439008326836 0.7431228039552933 
0.39990080246333665 0.8344405437350223 , 0.49242737922516466 0.7804057151718475 , 0.35872128135664844 0.7531538418135701 
0.40517255318976947 0.8243202606344011 , 0.5132537516276935 0.77664944956431 , 0.33262315822768673 0.7670303905217287 
0.4104869981385613 0.8106457520935774 , 0.5291191183501663 0.774070075651311 , 0.31144334655642203 0.7832842729755516 
0.41536999365573885 0.7951400839107294 , 0.5404758173569411 0.7724605083236963 , 0.2952036520324698 0.8003995084860143 
0.42006904095579145 0.779235998474003 , 0.5475785747838707 0.7715346495607278 , 0.2834018473054875 0.8172294526857091 
0.4251403217321075 0.763878300872016 , 0.5505672414573131 0.7709842093306885 , 0.27534189985572916 0.8331375905177355 
0.43115658719740524 0.7496561367735295 , 0.5495001864415987 0.7704938170633165 , 0.27039268940614575 0.847850146883594 
0.4386132041031021 0.736991538381077 , 0.5443654157025889 0.7697269339829714 , 0.2680708432394586 0.8612816283563915 
0.44791587176043235 0.7262889313260473 , 0.5350976202992835 0.7682881208061891 , 0.26803597098543375 0.8734230485882035 
0.45934296850493206 0.7180535386320347 , 0.5216433221845528 0.7656651967191931 , 0.2700631723556648 0.8842813653692122 
0.47285538772901947 0.7129732655146279 , 0.5041787138327823 0.761181428765869 , 0.2740153614833478 0.893845406439943 
0.48756586373336375 0.7118008944045537 , 0.4836668134560576 0.7541365382649432 , 0.2798167858557283 0.902062668050943 
0.5011947141299367 0.7146404461545658 , 0.46243447956947115 0.7445353060583253 , 0.28742026934574183 0.9088243485075489 
0.511266314448888 0.720326273752221 , 0.4430152627093066 0.733702313315473 , 0.296767885886955 0.913971513652746 
0.5168113018291182 0.7274294481850244 , 0.4264667992806054 0.7232456005123314 , 0.30777136193542604 0.917325052023084 
0.5178932000514018 0.7350680994050183 , 0.41283063994891456 0.7142242132554185 , 0.3203256230448332 0.9187077880600031 
0.5148061900496141 0.7428156744887561 , 0.4019098855673168 0.7072438123097695 , 0.33433338742821855 0.9179406139219143 
0.5077742916861879 0.7504907256079759 , 0.3935514623935203 0.7026912073124089 , 0.34972370896544136 0.9148181678000552 
0.4968851270691386 0.7580450721905794 , 0.38770336177673975 0.7008862910825135 , 0.3664609741992712 0.9090687374473471 
0.48209176298892953 0.7655277249136919 , 0.38441626502249376 0.7021799471867163 , 0.3845414350337263 0.9002924286200318 
0.4632624418860526 0.7731005974980751 , 0.38383242967295544 0.7070387509553611 , 0.40395459148614155 0.8878607522670038 
0.44040055058367816 0.7810832892434207 , 0.3861456736799072 0.7161407767629876 , 0.4245032387815642 0.8707760347140316 
0.4144830129001171 0.789801068522428 , 0.39144857242124864 0.7304548808950739 , 0.44511787772378386 0.8477441513029381 
0.38897497322296815 0.7983461885143638 , 0.39936873249502275 0.7510294283300448 , 0.4627057573271587 0.8186244838760315 
0.3679203410371868 0.8044588968789298 , 0.4090320235027551 0.7777216954141106 , 0.4740970985052077 0.7858195084273997 
0.35318104111977633 0.8080501388531831 , 0.4195250517135893 0.806822724045786 , 0.47834337021178397 0.753127237821471 
0.34485653654341913 0.8104397012399085 , 0.42899522919109634 0.8334246726297778 , 0.4771976973106341 0.7241357268507539 
0.34215757997809515 0.8124928733619781 , 0.4361392888909687 0.8561519251456113 , 0.47275259417608567 0.6993553022128508 
0.3442467871077201 0.8145859599994458 , 0.44067421755352637 0.8751146742684088 , 0.4661284583839031 0.6782994664525855 
0.35045400086862427 0.8169127925240401 , 0.44266976747623593 0.8905444298224852 , 0.4579256947002894 0.6605428783739149 
0.36024230206463853 0.8196444099824092 , 0.44226966586783034 0.9025346246336923 , 0.44853749511268076 0.6458210661043388 
0.3731325460544067 0.8230100918388065 , 0.4396368992153192 0.9110117181747501 , 0.4382800177754237 0.6339782907068836 
0.3886209374973758 0.8273502754939394 , 0.43498376975547304 0.9157381434297773 , 0.42744475579230073 0.6249116817967234 
0.40607604362977917 0.8331409572319356 , 0.42866087942762193 0.9163316919945014 , 0.4163125399877485 0.6185274514940031 
0.42458944776194596 0.8409341689976072 , 0.4213168599408933 0.9123519407477229 , 0.4051431553423103 0.61471399097511 
0.4427993404065252 0.851090713938519 , 0.4140969738340359 0.9035698459433481 , 0.3941531488045885 0.613339540838573 
0.45892607198752683 0.8632493776807385 , 0.4086227120795684 0.8904738167296778 , 0.38350067897805434 0.6142769063100237 
0.47141427491034094 0.8760386179392436 , 0.40634053285222244 0.8745192759592475 , 0.3732946552825862 0.617442206821949 
0.47968605138724124 0.8877219315696369 , 0.4077349746332355 0.8574552263451803 , 0.36362843702467285 0.622822942805623 
0.48402844645571513 0.896998250864216 , 0.41239943945285457 0.8405207228692464 , 0.3546215771365799 0.6304811269869778 
0.4850590018185373 0.9031252978571893 , 0.4195329547292697 0.8243386500736297 , 0.3464575064973426 0.6405361527896212 
0.4834066088476044 0.9057145058330247 , 0.42822758406096806 0.8091524429541981 , 0.3394152701365771 0.6531331519332174 
0.47960947110497665 0.9045483948561723 , 0.43754813150490973 0.7950546678428758 , 0.33389186043526314 0.668397038021392 
0.47409589835824895 0.8994720228193126 , 0.44654815286302224 0.7821517878210354 , 0.3304054118238783 0.6863762900800923 
0.4671799322831674 0.890324685652741 , 0.4542979667065798 0.770681418154849 , 0.3295715640554023 0.7069939969128503 
0.45904792822341456 0.8768817062039373 , 0.4599365032042299 0.7610848893838469 , 0.332065031617505 0.7300335051326561 
0.4497214140038598 0.8587956765963489 , 0.4627177654945539 0.7540335254315456 , 0.3386102835467358 0.7551708986925458 
0.4389711688147684 0.8355802148157858 , 0.4620112116966527 0.7504176525865948 , 0.35006708253372837 0.7820022333180597 
0.42622335670348765 0.8069843676746487 , 0.4572314664725948 0.7512679602184307 , 0.36759463986906704 0.809747772827361 
0.4115736033781682 0.7752258627502226 , 0.44774058257426885 0.7573190868248105 , 0.3917352770927125 0.8354551511454071 
0.39861308572159637 0.7456671000357434 , 0.4332673053948881 0.7677255853699093 , 0.419169071928665 0.8546074153147876 
0.3890129130947141 0.7211275993280325 , 0.4154550480636636 0.780061087247732 , 0.44658150188677176 0.8668114141446758 
0.3818768697881583 0.7023508004074605 , 0.3973131169802103 0.79235269862292 , 0.4718594762767808 0.8732966016900598 
0.37623657841238994 0.6888588498404289 , 0.3808172349772982 0.8034824252190462 , 0.49399564965546133 0.8756588256609652 
0.3715529689474477 0.6799305208569373 , 0.3666045656055896 0.8128988780185759 , 0.5128919284921121 0.8751707018449272 
0.3675574517610185 0.6749843550640147 , 0.3547069791243384 0.8203717103878065 , 0.5287850321597926 0.8726440352686191 
0.36411386360306663 0.6736244589354246 , 0.3449912817792404 0.825804888467463 , 0.5419443176628425 0.8685707533175526 
0.3611501687331121 0.6756113760445652 , 0.3373164821277288 0.8291343612514415 , 0.5525828121843086 0.8632543634244335 
0.35862600562389246 0.6808335622333247 , 0.33158065938084863 0.8302772256455635 , 0.5608427980404084 0.856889312841552 
0.3565149826959979 0.6892926482698324 , 0.3277352574210433 0.82910173184875 , 0.5667992229281082 0.8496057206018578 
0.3547910488562127 0.7011022661637106 , 0.325794518926086 0.8254019956154907 , 0.5704638952628507 0.8414958389412388 
0.3534117469978786 0.716494773093399 , 0.3258516108673998 0.8188731558717148 , 0.571786105179871 0.8326321717553262 
0.35229220141186557 0.735806008845882 , 0.3281079698023616 0.8091104357951332 , 0.5706492918309223 0.8230836560794249 
0.3512816806776249 0.7592764974659705 , 0.33290150559721365 0.7957885927470453 , 0.5668662767703109 0.8129350105074242 
0.350304194660962 0.786013898447223 , 0.3405635456165602 0.7796742830683132 , 0.5601817227676272 0.8023119192049037 
0.3500300940530313 0.81225872405642 , 0.35072271182885517 0.7643402973493354 , 0.5502966571632629 0.7914010793146846 
