0.4449959525607676 0.6239932490321135 , 0.4170593511214704 0.8757509732165736 , 0.46395960341309017 0.3424423851684091 
0.4434711043069162 0.6339596595863541 , 0.4221167877398242 0.873858042306472 , 0.4604270150485878 0.33436890552427 
0.44187943415486014 0.6443319577770706 , 0.4273176562757971 0.8702881980079481 , 0.456817816664671 0.32756645163207737 
0.4402323777924046 0.6553325750283938 , 0.4326320223546456 0.8649068647727786 , 0.453150506948278 0.3219471676159237 
0.438555291476295 0.667215260478437 , 0.4380191593481136 0.8575324605503798 , 0.4494404562709196 0.31743888638827916 
0.43689538853554116 0.6802876453649846 , 0.4434185792304406 0.8479171267149207 , 0.44570093932934646 0.31398183533719065 
0.43533912605432495 0.6949417841342128 , 0.44873185367480467 0.8357184025007628 , 0.4419439273661986 0.3115264207821204 
0.4340512520095525 0.7116894799661903 , 0.45378288618357787 0.8204652341675359 , 0.4381807689021978 0.3100318932833697 
0.4333648663584293 0.7311546415232376 , 0.4582271800350824 0.8015660579483543 , 0.4344228607018165 0.3094659079455039 
0.43395875448694177 0.753723878007022 , 0.4613737640465952 0.7786574377663941 , 0.43068238856179125 0.3098052916436797 
0.43680943737299505 0.7778776988649592 , 0.4622323901119491 0.753270188592975 , 0.42697307961038405 0.3110387199591616 
0.4417811369809284 0.7995410813456928 , 0.46092347689902374 0.7294744635984283 , 0.42331029321537605 0.31317106247297477 
0.4477516703282597 0.817096873159024 , 0.4585532979039465 0.7088655173820982 , 0.419709938863122 0.3162242168759736 
0.454036131737793 0.830922993245691 , 0.45579063945325077 0.6910297811608138 , 0.4161881359042845 0.3202338330105911 
0.46032844671128137 0.8416388413782961 , 0.4529246658313945 0.67530046336299 , 0.4127617945526524 0.3252473026758097 
0.46648742030667445 0.8497338621967214 , 0.4500780024314116 0.6611289830409833 , 0.4094494843572422 0.3313237621793911 
0.4724411159122131 0.8555610744848259 , 0.44730130580156635 0.6480899176507854 , 0.4062724853815488 0.3385356152814846 
0.47814839729219544 0.859374131936176 , 0.4446103714041495 0.6358410165109697 , 0.40325613839898333 0.3469714589699503 
0.48358252308745053 0.8613575643802394 , 0.4420006583968528 0.6240883519957737 , 0.40043172561102486 0.3567406910410829 
0.48872352252204293 0.8616470881681969 , 0.4394521053607139 0.6125590351252578 , 0.3978392792125714 0.3679804841236413 
0.4935543010408609 0.8603427999699246 , 0.43692856513627454 0.6009774335962047 , 0.3955320409181928 0.38086637385096667 
0.4980583970054638 0.8575177201159592 , 0.43437252975343127 0.5890403024101432 , 0.3935839803364331 0.3956285848909936 
0.5022184259115303 0.8532232447699428 , 0.4316931925318443 0.5763859449421609 , 0.3921032886519535 0.4125774177049923 
0.5060146507549551 0.8474923514317785 , 0.42874208198895336 0.5625531010259264 , 0.3912581743514197 0.4321411549593911 
0.5094231640932884 0.8403408089950483 , 0.42526343387673254 0.5469380268669414 , 0.3913283091253072 0.4549077715551063 
0.5124128780496513 0.8317658971048221 , 0.420804055402181 0.5288599184641168 , 0.39279797364349583 0.48156079184815703 
0.5149396474268098 0.8217406730626313 , 0.4147105145595711 0.5084272836767033 , 0.3963647451089473 0.5120186506777614 
0.5169345187087574 0.8101993715004522 , 0.4071211362383446 0.4891066377596454 , 0.40195925214822614 0.5428805981569985 
0.5182867225645931 0.7970153127416215 , 0.3994282010769404 0.47417354483494595 , 0.40829998345379465 0.5709977498405286 
0.5188248783663069 0.7819875127865751 , 0.39232071043032196 0.46351098892870063 , 0.41486931829869933 0.5966881057018204 
0.5182821215577152 0.7648285914136912 , 0.38596634099730154 0.45635415087012615 , 0.4217664445403113 0.6210038651332789 
0.5162249664997893 0.7451538847906021 , 0.3803958848147437 0.4521041840055646 , 0.4293940557807951 0.6449285386209295 
0.5119211695634089 0.7225334661926996 , 0.3756206054501839 0.4503588221255255 , 0.4384731320817352 0.669294319098871 
0.5042187267899405 0.6969224050429771 , 0.37166800732961575 0.450863143973128 , 0.45012817297577173 0.6944010584009912 
0.4923314843611009 0.6701991659031612 , 0.36860063288712697 0.45348291554135073 , 0.46508278984710005 0.7185045259725844 
0.47798507834190046 0.6455912230806299 , 0.36653011130338864 0.458207074457874 , 0.4814997174500388 0.7383883098785924 
0.4629693514128336 0.6232766969853776 , 0.36562158425034463 0.46515266831735735 , 0.49742397143214967 0.7537572421143615 
0.44764299345370456 0.6020300937339066 , 0.36610880411215957 0.47456781351443106 , 0.5122631095294637 0.7655887001687588 
0.43173044953778267 0.5806224195549635 , 0.3683323438719082 0.4868555256115248 , 0.525952113685637 0.7747086622506082 
0.4146784977408342 0.5579365607456734 , 0.3727863205144511 0.5025776263126673 , 0.5385500888400426 0.7816724203587557 
0.39590272385115327 0.5332627357672556 , 0.3799853918608329 0.52208048901035 , 0.5501267913833418 0.7868433826394909 
0.3761234988374516 0.5083567323989443 , 0.3891624245517111 0.5433762279889385 , 0.5607289837061652 0.7904536470292137 
0.3578405524930094 0.48697791761307985 , 0.3978063514772758 0.5625692194343951 , 0.5703680031250427 0.7926394703696216 
0.3416832912978991 0.46945148379102264 , 0.40530691745668834 0.5792584690730818 , 0.5790246983407403 0.793476654552992 
0.32736913495015907 0.4549853251672654 , 0.4119870711929002 0.5941927752676722 , 0.5866587009522685 0.7930085069821587 
0.3145759249968819 0.4429156563169822 , 0.4182271081723036 0.6080120074861434 , 0.5932118739261422 0.7912589436139709 
0.3030599901077102 0.4327805078621619 , 0.4243472994231764 0.6211679928581755 , 0.5986076175644411 0.7882381066967591 
0.2926445321745697 0.42425674126456575 , 0.4306230666093128 0.6339849733444091 , 0.6027473083114452 0.7839448928081217 
0.2831995684524828 0.41711044386209883 , 0.4373114751194324 0.6467078236098038 , 0.6055038635234126 0.7783683399451938 
0.2746275207592673 0.4111661977910495 , 0.4446758468334608 0.6595312679962918 , 0.6067115395025997 0.7714891416297552 
0.2668538845503529 0.4062883800657726 , 0.45301082730583087 0.6726152072013643 , 0.6061501952391439 0.7632830201499597 
0.25982128704306195 0.4023695595749016 , 0.4626722558392092 0.6860872162180297 , 0.6035213642130566 0.7537298316241653 
0.25348574955810355 0.39932317337770473 , 0.47411522556303876 0.7000247700390095 , 0.5984139319741854 0.7428386640003825 
0.24781445770148708 0.3970789635673474 , 0.48793315863466213 0.7143900583899282 , 0.5902672907591784 0.7307175854598211 
0.2427846579985985 0.39558044118391805 , 0.5048298895718767 0.728842638649278 , 0.5784003595248525 0.7177635275839007 
0.23838340497712876 0.3947841730467178 , 0.5252089983716585 0.7423197991119506 , 0.5624225037465403 0.7050826352584284 
0.23460747370386084 0.39466081450160684 , 0.5478747745448769 0.7528635716155254 , 0.5435326588465899 0.6946622212999645 
0.23146157113199453 0.39519623940867543 , 0.5699883501997467 0.7593463024867761 , 0.5245649857635862 0.6876440655216451 
0.2289544502989087 0.39638924103776263 , 0.589829531470504 0.7623724838307533 , 0.5072309253259147 0.6834248825485808 
0.22709631846205128 0.39824730541070225 , 0.6070598526587148 0.7628885405211457 , 0.49185873597456137 0.6810507614852487 
0.22589827334823157 0.4007836772144894 , 0.6218229616282719 0.7615904163617644 , 0.4782936721188239 0.6798125138408428 
0.22537267916808695 0.4040159349991928 , 0.6343480390334723 0.7589335708582262 , 0.46629418889376817 0.6792371015596775 
0.2255338748790846 0.4079655147866114 , 0.6448435914494465 0.7552178576702221 , 0.45563744076679624 0.679003234960263 
0.2263990238459281 0.4126578124119551 , 0.6534780651480504 0.7506473240954986 , 0.4461378181013487 0.6788814709096429 
0.22798908083331898 0.41812269225113347 , 0.6603820172599125 0.7453658154862509 , 0.43764380900209565 0.6786980996797122 
0.23032992178194936 0.42439534892359626 , 0.6656541949184119 0.739477907639256 , 0.43003079039496583 0.6783133508542443 
