0.7690195482297029 0.9098463567191958 , 0.9988563291295665 0.01983837114173903 , 0.5640988741282044 0.28784261737138594 
0.7577260183774989 0.9175468443336219 , 0.9991468885762407 0.006668440084024405 , 0.5751018445337341 0.2933120608146745 
0.7463967686214035 0.9249212179686395 , 0.9991101196479367 -0.006192360417847934 , 0.5864678632181335 0.2987984876815292 
0.735038015794181 0.9319696410435989 , 0.9987568361883076 -0.01873765661506959 , 0.5981798995049851 0.3042953608037914 
0.7236565074641882 0.938692184347673 , 0.9980984542001715 -0.03096123397571048 , 0.610219789823114 0.3097963948603582 
0.7122595062839763 0.9450889682908994 , 0.9971469620389269 -0.042857159357488815 , 0.6225682831645704 0.3152955362989101 
0.7008547586975998 0.9511602980366585 , 0.9959148802619674 -0.05441989525573118 , 0.6352051125279065 0.3207869424513934 
0.689450447582189 0.9569067895448589 , 0.9944152104273738 -0.06564440487109575 , 0.6481090934779109 0.3262649605585576 
0.6780551290379179 0.9623294839875177 , 0.9926613727562356 -0.07652624639490765 , 0.6612582496933203 0.3317241076397106 
0.6666776543268733 0.9674299476847372 , 0.9906671332222253 -0.08706165475090082 , 0.674629963938375 0.3371590522984843 
0.655327078826297 0.9722103546917568 , 0.9884465212747807 -0.09724760906923377 , 0.6882011513863959 0.3425645996097977 
0.6440125607170484 0.976673549467335 , 0.9860137399946457 -0.10708188439801503 , 0.7019484507757795 0.3479356801630007 
0.6327432528761263 0.9808230876589614 , 0.9833830709758302 -0.11656308655970521 , 0.715848427635517 0.3532673441330645 
0.6215281919887876 0.984663253903535 , 0.980568776583543 -0.1256906695986989 , 0.7298777829151429 0.3585547609274846 
0.6103761891663576 0.9881990565808874 , 0.9775850024215552 -0.13446493589209785 , 0.7440135598995608 0.3637932245435313 
0.5992957263077764 0.9914362005644848 , 0.9744456828393322 -0.14288701964925307 , 0.758233342340365 0.36897816431708913 
0.5882948620743498 0.994381040071466 , 0.9711644521228985 -0.15095885514639906 , 0.7725154372902252 0.3741051603072539 
0.577381150697505 0.9970405146133015 , 0.9677545636663791 -0.158683131575853 , 0.7868390371235894 0.37916996219487237 
0.5665615759824042 0.9994220717034484 , 0.964228818951481 -0.16606323679261653 , 0.8011843565535883 0.3841685103214889 
0.5558425019012316 1.0015335803396836 , 0.9605995076174584 -0.17310319248962525 , 0.8155327419687837 0.38909695738226246 
0.5452296401894584 1.0033832393364994 , 0.9568783593347803 -0.17980758341968703 , 0.829866751963235 0.3939516893155086 
0.5347280344572337 1.004979484364029 , 0.9530765076485475 -0.18618148321776418 , 0.8441702093816926 0.3987293440860563 
0.5243420595757498 1.0063308971092668 , 0.9492044654706828 -0.19223037918547972 , 0.8584282264410412 0.4034268273085339 
0.5140754345370908 1.0074461193835416 , 0.9452721114993013 -0.19796009811270895 , 0.8726272054510816 0.40804132396148846 
0.5039312466298621 1.0083337743314367 , 0.941288686543135 -0.20337673486411817 , 0.8867548183144767 0.41257030576500264 
0.49391198461198255 1.0090023962181063 , 0.9372627985306551 -0.20848658508538004 , 0.9007999683448361 0.417011534099595 
0.48401957856923605 1.0094603696380862 , 0.9332024348806016 -0.21329608301362601 , 0.914752738037636 0.42136305860786116 
0.4742554442864598 1.0097158784365499 , 0.9291149808897359 -0.21781174503195844 , 0.928604326311278 0.42562321182773 
0.4646205301874986 1.0097768641841474 , 0.9250072428381289 -0.22204011930377282 , 0.9423469784618462 0.429790600351947 
0.4551153651824043 1.0096509937054357 , 0.9208854746046411 -0.2259877415676787 , 0.9559739117004282 0.43386409309456464 
0.44574010606355646 1.0093456349238707 , 0.9167554067088857 -0.22966109697066994 , 0.9694792387150314 0.43784280727912084 
0.4364945833914298 1.0088678401416045 , 0.9126222768364987 -0.23306658766425434 , 0.982857891259545 0.44172609275497154 
0.42737834508813377 1.0082243358042728 , 0.9084908610503584 -0.23621050578093172 , 0.9961055453489814 0.44551351520898047 
0.4183906972018727 1.0074215177927706 , 0.9043655050327615 -0.23909901134044653 , 1.0092185492528394 0.4492048387799976 
0.40953074151297736 1.0064654513195745 , 0.9002501548364524 -0.24173811459968664 , 1.0221938551380438 0.4528000085124337 
