0.5444323456219263 0.283544586692132 , 0.6877489941413584 0.4148793958067568 , 0.20144011451069432 0.37282450428951264 
0.5497202356629733 0.29481175731297515 , 0.6969264171940466 0.4104319658902812 , 0.18697480141695916 0.3660047635851451 
0.5559023691731257 0.3074153711372776 , 0.7042042620839541 0.4047435447212202 , 0.17351482301689922 0.3590895709299036 
0.5632370781253451 0.32125322143537904 , 0.7093923936864333 0.3978737946246048 , 0.16099198246220078 0.35212147072841765 
0.5720459900024383 0.3362005827072016 , 0.7122326984539276 0.3899113758634528 , 0.14934276581761324 0.3451365282177471 
0.5827280284835364 0.3520739898843734 , 0.7123859487208434 0.3810100644832662 , 0.1385074770695992 0.3381644324207619 
0.5957604623664461 0.36856209280770386 , 0.7094309402574737 0.3714578438047315 , 0.12843005165005936 0.3312285501759661 
0.6116425020266034 0.3850997050284339 , 0.7029204947129695 0.36180272475717995 , 0.11905845753440626 0.3243460570027876 
0.6306650861195012 0.40069206335509466 , 0.6926107250423158 0.35302813306552255 , 0.11034564311216213 0.31752829036778424 
0.6523801266668162 0.41389929965477196 , 0.6789903800232787 0.34656763394037243 , 0.10225094758388416 0.310781553193257 
0.675210034760009 0.4234721817694431 , 0.6636699022046839 0.3436676436136181 , 0.09474151730928622 0.30410866140534015 
0.697228148187083 0.42922542168976513 , 0.6486007124953039 0.3445119278405382 , 0.0877925935915922 0.2975111372580981 
0.7172240684915506 0.43182513597571637 , 0.6350113871801516 0.3484322619000514 , 0.08138599860227691 0.29099108891263364 
0.7347463050287542 0.4320919033430242 , 0.6233673289713647 0.3546045446958252 , 0.07550782027386022 0.2845520387495519 
0.7497355667400949 0.430694138461652 , 0.6137394501501922 0.36235542083428784 , 0.07014643738369206 0.2781989274924615 
0.7622780822488647 0.42812112551694054 , 0.6060521800401792 0.3711896139765438 , 0.06529119198493512 0.271937747294917 
0.7724961466344842 0.42472711173100547 , 0.6001936985659179 0.38074630169366264 , 0.060931609073577024 0.26577507336373324 
0.7805065979540736 0.4207752865500617 , 0.5960578511272573 0.3907555848487987 , 0.05705700519264823 0.259717615389541 
0.7864068773812178 0.4164696686014429 , 0.5935582180295595 0.40100697906697846 , 0.05365635886320179 0.2537718391199801 
0.7902714081119452 0.41197688331159993 , 0.5926316951060105 0.41132792697914944 , 0.050718351056023424 0.24794367649765206 
0.7921514755588819 0.4074413570573381 , 0.5932384685226006 0.4215688026943096 , 0.04823151019249659 0.24223832703675374 
0.7920759890108677 0.40299669494249296 , 0.5953610500757641 0.43159164725073096 , 0.04618441518734727 0.23666014459517742 
0.7900521668908616 0.398775233691871 , 0.5990033629122894 0.4412606538125709 , 0.044565924470828217 0.23121259928395946 
0.7860658968250788 0.3949173360179553 , 0.6041901471897365 0.45043284801683275 , 0.043365410259163926 0.22589830275361328 
0.7800819579244426 0.39158192293557315 , 0.6109665100997363 0.4589474779663466 , 0.042572986249800326 0.2207190858864816 
0.7720448721690805 0.3889600124333448 , 0.6193968584566817 0.4666123537634336 , 0.04217972364821709 0.21567612059162294 
0.7618824283016111 0.38729363615153506 , 0.6295611710287671 0.47318476891738115 , 0.04217785494360111 0.2107700817194851 
0.7495171300479672 0.38690319797504286 , 0.6415433576377277 0.47834393771860056 , 0.04256096658828436 0.20600135109475792 
0.73489900490896 0.3882255299298225 , 0.6553982705318362 0.4816526834670178 , 0.043324178833183055 0.20137027339156105 
0.7180928045538764 0.39185509495343346 , 0.6710643514598961 0.4825159097222694 , 0.044464298260206724 0.1968774821126985 
0.6994867275708098 0.3985342473497757 , 0.6881548329414237 0.4801899228734782 , 0.045979893761745765 0.19252431656514735 
0.6801632537933037 0.4089026002082423 , 0.7055870298900322 0.47403256759200185 , 0.04787117059064325 0.18831331898815712 
0.6620355882464406 0.422785095514739 , 0.7214464408419318 0.4642147300974006 , 0.0501394251856067 0.1842486611762617 
0.6468551514816507 0.43878699653260234 , 0.733980280894559 0.4521253808296116 , 0.05278602189776932 0.1803361094261873 
0.6351422280043743 0.4552602916317486 , 0.7426677453094958 0.43940587002891196 , 0.05581148096010905 0.17658232512774072 
0.6265565471691074 0.4711402694993799 , 0.7478495970771486 0.42711419691049135 , 0.05921531002772305 0.17299402037852998 
0.6205509372212216 0.4858990664219921 , 0.7500741281723017 0.4157719621265882 , 0.06299638888045583 0.16957745823982096 
0.6166366810504036 0.4992991831237237 , 0.7498312795244215 0.40561099599509803 , 0.06715349369915397 0.16633830766957952 
0.6144311766850905 0.5112356687514639 , 0.747504513013611 0.39673110792647137 , 0.07168576457527757 0.163281710110466 
0.6136437850172523 0.5216584487358311 , 0.7433845965056379 0.38917758870326485 , 0.07659307275108884 0.1604124493493052 
0.6140527304655383 0.5305358074215466 , 0.737692425464675 0.38297751286801385 , 0.08187629834376578 0.15773516649884065 
0.6154854662015796 0.53783657578432 , 0.7305984470902406 0.37815731696869986 , 0.08753754098215887 0.15525459403538122 
0.6178037525972665 0.5435204731351504 , 0.7222374180147488 0.37475221311184287 , 0.09358028366196378 0.15297580054140777 
0.6208922489046906 0.5475317328779642 , 0.7127196811217036 0.37281230658823994 , 0.10000952424758486 0.1509044473221969 
0.624649101185267 0.54979362494287 , 0.7021404708762611 0.37240779869979784 , 0.10683188221245105 0.1490470631457332 
0.628976996998082 0.5502025475824189 , 0.6905887766584804 0.3736345934499835 , 0.11405568061741671 0.1474113457559985 
0.6337729035784618 0.548620846454879 , 0.678157556539414 0.3766211415105171 , 0.12169099415610324 0.14600649882300484 
0.638913888674162 0.5448679539435317 , 0.6649579235410997 0.38153692342238343 , 0.12974964205871745 0.14484360942248578 
0.6442345653169557 0.5387105832945072 , 0.6511418004064111 0.38860184285544674 , 0.13824508855061235 0.143936060638447 
0.6494880379525925 0.5298566017077626 , 0.6369412223253995 0.39809193548352517 , 0.14719219399598718 0.14329994959711306 
0.654276545252806 0.5179700001297765 , 0.6227381644434599 0.41032405527941535 , 0.15660674457771323 0.14295443137920907 
0.6579377137858504 0.5027621318691813 , 0.6091790328538826 0.42556453454180665 , 0.16650470763424605 0.14292182037741294 
0.6594262597194023 0.48429228358386317 , 0.5972938940417032 0.44372903547194137 , 0.17690130051287362 0.1432271677325963 
0.6574726985886601 0.4635631466756664 , 0.5883383715943165 0.46378827885847407 , 0.1878103840910026 0.14389706125426036 
0.6514267882399544 0.4426800135309319 , 0.5829493575981477 0.48361042446978353 , 0.19924530843587712 0.1449580487876854 
0.64183879935554 0.42357368216485364 , 0.5805608400122425 0.5012385192161256 , 0.2112218149061967 0.1464362854074216 
0.6297460397391696 0.4070626044110669 , 0.5801139985056833 0.5158265482290202 , 0.22376141602912614 0.1483593341483138 
0.6160009103702806 0.39320641370586795 , 0.5807267970250425 0.5272830331906119 , 0.2368937468786561 0.15075903989192102 
0.6011625938441149 0.3817869257361808 , 0.581800691299715 0.5357869276371698 , 0.2506581691301494 0.15367463341505025 
0.5855757861329469 0.37252710476705136 , 0.5829403570473655 0.5415651655137115 , 0.26510531109366686 0.15715621650763806 
0.5694491443496413 0.3651584919706179 , 0.5838733750105379 0.5448207798061521 , 0.2802989349137999 0.1612692150116309 
0.5529054273494846 0.3594311801855068 , 0.584397756668631 0.5457166671413786 , 0.29631827025586355 0.16610063946151554 
0.5360105493685294 0.35510352017982444 , 0.5843501947625465 0.5443765682728847 , 0.31326071014290324 0.17176839833569169 
0.518790524926485 0.35192260666095027 , 0.58358667218115 0.5408902365491353 , 0.33124425716634404 0.17843564357831534 
0.5012435067105114 0.3495964984815493 , 0.581970210486071 0.5353186572576577 , 0.3504077370773966 0.18633333104919386 
0.48335547055196293 0.3477549115556284 , 0.5793629930024773 0.5276978770283469 , 0.3709029907195388 0.19579569820442558 
0.46513694728325106 0.34589510315975547 , 0.5756216290257944 0.5180402686338597 , 0.3928628779649335 0.20731311499478577 
0.44672309225545026 0.3433243802642612 , 0.5705951582992451 0.5063307402080041 , 0.4163032037192836 0.22159336631613555 
0.4286199783168365 0.33918461319504806 , 0.5641252381915887 0.4925119183308253 , 0.4408762377655538 0.23955195526252746 
0.4120947193014982 0.33284039064704574 , 0.5560455052489087 0.47644536468470605 , 0.46548122972357203 0.261962731456649 
0.39904089073982796 0.3247644032361763 , 0.5461717858807529 0.4578260942032541 , 0.4884087776533981 0.28865798934897036 
0.3906646017614749 0.3165543919589775 , 0.5342839451210913 0.4360246253919506 , 0.5086729073914126 0.31866946943747265 
0.38698563422839394 0.3096572424752113 , 0.5202157540270868 0.4098936968484231 , 0.5264200660184981 0.3516975474647663 
0.38764866639470097 0.3048866376240722 , 0.5047333780633689 0.37865753874685126 , 0.5412394098159089 0.3877043104174772 
0.392552163484012 0.3026162643191997 , 0.4898920379258506 0.34668101859054057 , 0.5511772528641162 0.4219512038786604 
0.40200595850568754 0.3028385902565913 , 0.4742092831914895 0.31607956836114104 , 0.5574062125768019 0.45233032817066826 
0.4163992730486784 0.30486774751933415 , 0.4559887992103346 0.28682273233131267 , 0.561233382014966 0.47955800693775374 
