0.40517964786676575 0.42867635450759023 , 0.6632426570700627 0.8490307411026893 , 0.9739887857131821 0.24809568244101476 
0.4089847287689634 0.4337115630063737 , 0.6626781765780911 0.8393364354478864 , 0.970748185302956 0.2527547795970342 
0.4132689863467966 0.43900980068889794 , 0.6619988227595417 0.829099759998926 , 0.9671432815436722 0.2576932173634703 
0.4180556912270953 0.4445882046928104 , 0.6611932745283766 0.8182923036166914 , 0.9631621248945387 0.26292226974179245 
0.42337206507986014 0.45046679630007946 , 0.660248022222268 0.8068812434324764 , 0.9587910033478824 0.2684547383187384 
0.429250197807003 0.45666918476184903 , 0.6591467389716686 0.7948283906996244 , 0.9540141538713388 0.2743052025898208 
0.43572828320109724 0.4632235078530615 , 0.6578694074161403 0.7820889407684745 , 0.9488134000327729 0.28049032942975827 
0.44285232031958044 0.47016371183236405 , 0.6563910782222006 0.7686098075257379 , 0.9431676921082295 0.28702925869319224 
0.450678515939423 0.4775313282656815 , 0.6546800583832031 0.7543273621079805 , 0.9370525163273844 0.29394408767763225 
0.4592767776810944 0.48537799409803534 , 0.6526951874266753 0.7391642989803152 , 0.9304391255422408 0.30126048497294367 
0.46873596838775067 0.4937691068704078 , 0.6503816004335824 0.7230251965885216 , 0.9232935218286774 0.3090084745923648 
0.4791721269177456 0.5027892413902034 , 0.6476638757203045 0.7057900922205222 , 0.9155750880119604 0.31722344444056855 
0.4907419224796524 0.5125502992881943 , 0.6444344551961851 0.6873050308734904 , 0.9072347129741729 0.3259474478896095 
0.5036657922438168 0.5232036799516714 , 0.6405331236540819 0.6673682207056904 , 0.8982121747521118 0.3352308773939324 
0.5182696566046748 0.5349568635412004 , 0.6357090091463884 0.6457113410404477 , 0.8884324248989472 0.34513457346964604 
0.5350613040119854 0.548085192169584 , 0.6295495214923896 0.6219852611902068 , 0.8778002651456355 0.35573232469150334 
0.554847533531022 0.5628653412855316 , 0.6213707038187004 0.595824114529782 , 0.8661928533002881 0.36711332223598053 
0.5786395651453156 0.5789979175030964 , 0.6103212766959262 0.5674218457479616 , 0.8534502488087686 0.3793830148002361 
0.6057460317259858 0.5936959584750026 , 0.5972965363425924 0.5394475415480514 , 0.8393685225814321 0.3926592780282401 
0.6329700724037193 0.6041491902163382 , 0.5857353023997122 0.5145847937348774 , 0.8237057158465789 0.4070687941000784 
0.6593219739089317 0.6107027874378835 , 0.5769013141139367 0.49233774205310016 , 0.806187802627142 0.42276224856031025 
0.6849982622551573 0.6139806454132827 , 0.5709018333184627 0.471882584021229 , 0.7865109950763906 0.43993954861678225 
0.7102962598712139 0.6141471904553601 , 0.5677360582954069 0.45277782708512776 , 0.7643787724833897 0.45887776051080603 
0.7352877496823487 0.6109291185915929 , 0.5674650614286674 0.43493575528690437 , 0.7396582795389943 0.4799379041727966 
0.7594536318224987 0.6038193286526585 , 0.5701411314020549 0.41859072596829733 , 0.7128163274254566 0.503392723430338 
0.7813809898650206 0.5928694704115697 , 0.5756125125499892 0.40422757521394537 , 0.6854175882350004 0.5287057324257788 
0.7998254428378122 0.5793950090071132 , 0.58338206153332 0.3922985414295707 , 0.6592035862788781 0.5541092276146099 
0.8148411704310281 0.5647717327286672 , 0.592812159618661 0.3829260918113773 , 0.6347577606003212 0.5781049535112491 
0.8270183698719379 0.549652253018868 , 0.603410030106898 0.37595484178323696 , 0.6119826906711744 0.6001956832491887 
