0.9784353682633431 0.2836798528121236 , 0.24803544408445544 0.6578722721057126 , 0.1535149336908379 0.4242082298224771 
0.9794840090336211 0.29228016999526596 , 0.24306072028470818 0.6495493924086554 , 0.15744101672030714 0.42393079233639197 
0.9802618702563957 0.3009665374149744 , 0.23773697687370074 0.6398969821320548 , 0.16198689890853996 0.42489683519328403 
0.9807649516234291 0.3097352485055783 , 0.23205564962212943 0.6287896981863866 , 0.16716514479307779 0.42723540804834825 
0.9809889581027905 0.31858252190677966 , 0.2260047715826962 0.6160548805376591 , 0.17299201635314962 0.4311229522958744 
0.9809293039603867 0.32750449060783443 , 0.2195719187033492 0.6014512743560045 , 0.17948452337490042 0.4368045897764742 
0.9805811264800369 0.3364971976337216 , 0.2127533181894673 0.5846357683949202 , 0.18665130136913208 0.4446273887116714 
0.97993931764225 0.345556602260744 , 0.20558225937279798 0.5651174093791008 , 0.19446416902358843 0.45508634310046836 
0.9789985912533855 0.3546786020905907 , 0.19822089853911634 0.5422382440545963 , 0.20276625624613445 0.46884350859512613 
0.977753623858394 0.3638590741101303 , 0.19124456381536015 0.5154859993601555 , 0.21098755836488214 0.4864152812700274 
0.9761993397864136 0.3730939129513755 , 0.1860756698040498 0.48626373199188644 , 0.21771073644817293 0.5064027097970513 
0.9743313148563312 0.3823789566516374 , 0.18365542203688906 0.4586728922848012 , 0.2219990091454161 0.5247085058038746 
0.9721458174572302 0.39170977993736256 , 0.18331425577555552 0.43438245246303986 , 0.22452567280585065 0.5396681223399107 
0.9696394645332768 0.4010816345936464 , 0.18432768481640524 0.41314510109233527 , 0.22601859668895433 0.5515336190543314 
0.9668089463253376 0.41048949267135904 , 0.18626727844529156 0.39445439898349377 , 0.22690952126800715 0.5608164630854603 
0.9636508653940759 0.41992809041927914 , 0.18888805206078618 0.3779000273294227 , 0.2274468285837743 0.5679322369916113 
0.9601616372096614 0.4293919525495384 , 0.19204194085747656 0.36318434548745704 , 0.2277821679714983 0.5731840567033177 
0.9563374207962116 0.4388753981665292 , 0.19563356338172022 0.3500942223608533 , 0.22801476186070443 0.5767907342129306 
0.9521740643525354 0.44837253185757003 , 0.19959782342811494 0.3384763223744802 , 0.22821385825798604 0.5789115005082628 
0.9476670585037659 0.4578772224790505 , 0.2038879724378406 0.3282201221897106 , 0.22843071509702995 0.579663010071552 
0.9428114934192514 0.4673830710852106 , 0.20846884968609702 0.31924677991292016 , 0.22870540293328803 0.5791305037421823 
0.9376020177969115 0.47688336861744196 , 0.2133128166880045 0.3115019124106147 , 0.22907091155372047 0.5773750737122564 
0.9320327986681947 0.48637104336080605 , 0.2183971569979119 0.3049509667965951 , 0.22955579037252996 0.5744383445829119 
0.926097481562741 0.4958385977088159 , 0.22370229406770512 0.29957638064133413 , 0.2301859704081905 0.570345376390163 
0.9197891509959808 0.5052780334086827 , 0.22921045922818073 0.2953760649918088 , 0.230986135814475 0.5651062563398215 
0.9131002916135412 0.5146807641652049 , 0.2349045767373501 0.2923629723686907 , 0.23198087768774522 0.5587166182064174 
0.9060227507050002 0.5240375142656254 , 0.2407671905317713 0.29056568224117224 , 0.23319580480186508 0.5511571582335153 
0.8985477032246202 0.5333382017822775 , 0.24677926372753803 0.29003009083865006 , 0.2346587790864783 0.5423920621193853 
0.890665620951147 0.5425718049873661 , 0.2529186387434429 0.2908224685560496 , 0.23640148634404662 0.5323660811968972 
0.8823662479888731 0.5517262110131608 , 0.2591578312473498 0.29303439143717536 , 0.2384616668024136 0.5209997522899767 
0.8736385854393995 0.5607880467655456 , 0.2654605835438286 0.2967904250564645 , 0.2408865770554084 0.5081818829183028 
0.8644708887024388 0.5697424941225451 , 0.27177607407118975 0.3022600156048993 , 0.24373878326500803 0.49375784501286857 
0.8548506814028838 0.578573095437392 , 0.2780285083741284 0.3096758173141434 , 0.24710655626162445 0.4775114419887775 
0.8447647903537804 0.5872615631911526 , 0.2840971154056987 0.3193609075757114 , 0.25112384027915763 0.45913788397344885 
0.8341994067895363 0.5957876233892282 , 0.28977536120478387 0.3317615589362315 , 0.25601097804431655 0.43821117241485313 
0.8231401838307261 0.6041289552276276 , 0.29468731193701364 0.3474367304925068 , 0.262158250270897 0.41419466902017854 
0.8115724050139731 0.6122613580806818 , 0.29816567163858415 0.3666876822355283 , 0.2702476693860795 0.38681131442410277 
0.7994813584998284 0.6201593744733661 , 0.2995498375273488 0.3877672479686291 , 0.28095455001145964 0.35783373229831766 
0.7868531724562527 0.6277973181255204 , 0.29965812936131364 0.40646759908358443 , 0.2934744442210705 0.3314954375312081 
0.7736754547098809 0.6351494079773935 , 0.299752847367834 0.4214790897201226 , 0.3065574439609221 0.3091318570427969 
0.7599368429274113 0.6421889544782092 , 0.3003663698562376 0.43334277049263137 , 0.31968253325498813 0.2902286297694724 
0.7456263176484353 0.6488876325095754 , 0.30167351853900143 0.44271912142804476 , 0.33268590985120017 0.2741536008026928 
0.7307326627313292 0.6552148793711912 , 0.3037335891564665 0.45010345905199606 , 0.34551949415084127 0.2604420163171257 
0.7152440576743295 0.6611372729230577 , 0.30657080322709995 0.4558489951540535 , 0.35817088513720746 0.24877408666320167 
0.6991477621374748 0.6666177955014829 , 0.3102005422949792 0.46021268986269004 , 0.370637441606183 0.23892986937613991 
0.6824298817465632 0.6716149128351798 , 0.3146384707910444 0.4633884065028877 , 0.3829173935010293 0.23075703540224535 
0.6650752350002217 0.676081397249155 , 0.3199038698258304 0.46552861576515464 , 0.3950066412125847 0.22415034172600326 
0.6470673774410369 0.6799628134207747 , 0.3260208058470018 0.4667588075653827 , 0.40689756275059813 0.2190387337541554 
0.6283888916819137 0.6831955702597333 , 0.33301831894880346 0.4671875784412424 , 0.41857853540791967 0.21537720603933708 
0.6090221345028423 0.6857044331227304 , 0.34092992792473736 0.4669142325139468 , 0.43003368361105715 0.21314168910363557 
0.5889507641880729 0.6873994051436336 , 0.3497923248226172 0.466034997273409 , 0.4412426570279467 0.2123259523232702 
0.5681625753962236 0.6881719660132402 , 0.35964281472949267 0.4646484450144963 , 0.4521803559129205 0.2129399437125763 
0.5466544588399332 0.6878908864399378 , 0.37051472044761546 0.4628602193127835 , 0.462816566751088 0.21500924898759147 
0.5244406373323949 0.6863983754181796 , 0.382429617542974 0.4607864590081519 , 0.4731154911632679 0.21857552031398117 
0.5015654883281995 0.6835084011805423 , 0.39538509892397367 0.45855410969491966 , 0.48303515878646364 0.22369784386485067 
0.4781216058868842 0.6790108179562743 , 0.40933742933986494 0.45629442294980116 , 0.49252671081188765 0.2304551138342372 
0.45427101212507 0.672686905366638 , 0.42418122124258006 0.45412385949626444 , 0.5015335126709868 0.23894958987741013 
0.43026140837063104 0.6643415903135474 , 0.43973436118861864 0.4521067712019327 , 0.5099899764793872 0.24931199322483236 
0.4064223172391983 0.6538501440400821 , 0.4557436030813255 0.4502013478742686 , 0.517819825718113 0.2617088628259618 
0.38312794203043216 0.6412012628033172 , 0.47192443062843986 0.4482054659723753 , 0.5249333733797648 0.2763536259646199 
0.3607345512008068 0.6265082358336884 , 0.488027697838272 0.44572811497922743 , 0.531223496999558 0.2935240039273965 
0.339525625518361 0.6099765641155743 , 0.5038989150012346 0.44219462792266195 , 0.5365612055190411 0.3135891627020761 
0.3196947003238867 0.5918497625188016 , 0.5194942046516199 0.4368658333139717 , 0.5407968410631302 0.33704475890753893 
0.30136504009648646 0.5723672351053779 , 0.5348258956676935 0.42888651014815865 , 0.5437948102744569 0.3645066094867757 
0.28462292169377235 0.5517519334814802 , 0.5497456468268905 0.41769067756432715 , 0.5456171775179738 0.3963177436945049 
0.26953944945927827 0.53022620102133 , 0.5634195212223783 0.4049361711753167 , 0.5470267753569801 0.4305979825436655 
0.25615894389958893 0.5080363236912785 , 0.5748748982870246 0.39476222159799745 , 0.548951903852023 0.4629618094510362 
0.24446264413708202 0.4854408472334587 , 0.5842373115502406 0.38844189540954105 , 0.5512857903513139 0.4918776120973124 
0.23436487501642664 0.4626686444394476 , 0.5918888071837538 0.3855343675008595 , 0.5537320638384561 0.517557342800005 
0.2257417688399278 0.4398956809244758 , 0.5981072633693919 0.3854575018374352 , 0.5561367138293168 0.540407171978401 
0.2184603015506122 0.41724678204625715 , 0.6030746317332171 0.38776316035421754 , 0.5584508127548073 0.5607504123398372 
0.21239491461666477 0.3948080348256972 , 0.6069142061990173 0.39213120602490426 , 0.5606766252229546 0.5788211138897105 
0.20743356554426465 0.37263946688560495 , 0.6097147129841737 0.3983359512684719 , 0.5628374675101983 0.5947849365862351 
0.20347802405655924 0.35078445710812967 , 0.6115441354672019 0.40622110075020473 , 0.5649635865148754 0.6087547968819774 
0.20044186766566943 0.3292757641651907 , 0.6124576668602114 0.41568444669551946 , 0.5670862115127557 0.6208001438796016 
0.1982479750674775 0.3081390387911123 , 0.6125023438925195 0.42666978577314596 , 0.5692354270786396 0.6309515301760534 
0.1968262858853196 0.28739469794048583 , 0.6117197260052545 0.4391642241832954 , 0.5714397341480624 0.6392014326165304 
0.19611208071741 0.26705881740468757 , 0.6101473912898203 0.4532001186123028 , 0.5737262740314062 0.6455014187233212 
0.19604480747150252 0.24714348620778218 , 0.6078197893706662 0.4688619287072857 , 0.5761211491964678 0.6497549398252437 
0.1965673891191135 0.22765690941048108 , 0.6047690660014005 0.4862993570560044 , 0.5786492909181226 0.651804088273826 
0.19762591893692044 0.20860343848768925 , 0.6010270886450674 0.5057493148760707 , 0.5813327384566487 0.6514076013765515 
0.19916964945106191 0.18998363480464658 , 0.5966320953976105 0.5275689555967018 , 0.584184001189964 0.6482077643389629 
0.2011511998784417 0.17179442101346665 , 0.5916511041815923 0.5522691767257809 , 0.5871834419786025 0.6416967570010637 
0.2035269456923863 0.15402934438311341 , 0.5862560911107294 0.5804437560592577 , 0.5902027092355208 0.6312872542979401 
0.20625762116945473 0.13667898007458332 , 0.5809455995690189 0.6119962035559631 , 0.5927825253001627 0.6170851711097648 
0.20930918839586085 0.11973161594162163 , 0.5766276175374961 0.6438392355828072 , 0.5940489401052794 0.6021895032158824 
0.21265338117521376 0.10317455992178651 , 0.57349348070533 0.6723361165934141 , 0.5938388841580926 0.5902496782251107 
0.21626667445527817 0.08699553786266233 , 0.5711509441060182 0.696998787525743 , 0.59256812747734 0.5817660293519059 
0.2201287456407326 0.07118321297786898 , 0.5692960262357476 0.7183421441089163 , 0.5905609741621561 0.5762349976535259 
0.22422142293322134 0.055727163091791376 , 0.5677520361872062 0.736878403231421 , 0.5880122869182088 0.5731547884170989 
