0.25487428867954354 0.9361636750370009 , 0.3165555713093571 0.09372614631633835 , 0.9975295955159682 0.16686917126042455 
0.2624325708292553 0.9432190309670359 , 0.3125401487287642 0.08478822503018223 , 0.9939867359468493 0.16875173661654572 
0.2700582876421302 0.9500788541252444 , 0.3087210102279916 0.0760077593321001 , 0.990180157634747 0.17067237915641928 
0.2777491374869098 0.9567463189702945 , 0.3050990019405576 0.06738345498057255 , 0.9861113160774013 0.1726292186628967 
0.28550303407743377 0.9632243182881439 , 0.3016748985078256 0.05891421805959824 , 0.9817815229196094 0.17462045626602155 
0.2933180805139111 0.9695154735340531 , 0.2984494251184298 0.05059915584406616 , 0.9771919498725279 0.1766443632356444 
0.30119254589711913 0.975622144872365 , 0.2954232768284434 0.04243757764809961 , 0.9723436327793062 0.17869927009329908 
0.30912484417554187 0.9815464408198159 , 0.2925971355202125 0.03442899584766171 , 0.9672374758091143 0.1807835559462861 
0.31711351492161777 0.9872902274334955 , 0.2899716848114186 0.026573127235423745 , 0.9618742557718323 0.1828956379448445 
0.3251572057659527 0.9928551370124025 , 0.2875476231841499 0.01886989484068869 , 0.956254626554766 0.1850339607606726 
0.3332546562476403 0.9982425763035488 , 0.285325675566262 0.011319430328530652 , 0.9503791236909663 0.1871969859816843 
0.3414046828649123 1.003453734221107 , 0.2833066035636851 0.003922077079059279 , 0.9442481690762712 0.18938318131359763 
0.34960616513348286 1.0084895891012786 , 0.28149121451213777 -0.00332160596110758 , 0.937862075859248 0.1915910094735929 
0.357858032480471 1.0133509155272744 , 0.27988036948945527 -0.010410839568229024 , 0.9312210535349423 0.19381891665471856 
0.3661592518200182 1.018038290768733 , 0.27847499040495677 -0.017344618586807855 , 0.9243252132798936 0.19606532043183875 
0.3745088156730092 1.0225521008886551 , 0.2772760662594733 -0.024121705245479633 , 0.9171745735723861 0.1983285969705884 
0.3829057307080073 1.026892546578924 , 0.2762846586483709 -0.03074062135508278 , 0.9097690661484904 0.2006070673899227 
0.39134900659398325 1.0310596487930936 , 0.2755019065596567 -0.03719963929564206 , 0.9021085423512287 0.20289898311631246 
0.3998376450680017 1.035053254252616 , 0.2749290304995836 -0.043496771692211236 , 0.8941927799372834 0.20520251005335924 
0.408370629133096 1.0388730409102604 , 0.27456733595859173 -0.04962975967100267 , 0.886021490413181 0.20751571137450625 
0.4169469123134742 1.0425185234622731 , 0.27441821621045137 -0.05559605957706822 , 0.8775943269809432 0.20983652872855918 
0.42556540790633035 1.0459890590089156 , 0.274483154416581 -0.06139282802304072 , 0.8689108931819575 0.21216276162788922 
0.43422497818228206 1.0492838529713882 , 0.2747637249851397 -0.06701690512513245 , 0.8599707523374471 0.2144920447675085 
0.4429244235002022 1.0524019653817134 , 0.2752615941100243 -0.07246479576773852 , 0.8507734378946423 0.21682182299978928 
0.45166247131738124 1.0553423176707601 , 0.2759785193876457 -0.07773264872163406 , 0.841318464799842 0.2191493236646381 
0.4604377650929459 1.0581037000879403 , 0.27691634837853224 -0.08281623342292262 , 0.8316053420333908 0.22147152594874644 
0.46924885310167885 1.060684779893841 , 0.2780770159455244 -0.08771091420065977 , 0.8216335864576656 0.22378512692058278 
0.478094177197202 1.0630841104736086 , 0.27946254015953614 -0.09241162172055965 , 0.8114027381481308 0.22608650386071502 
0.48697206158823575 1.0653001415236143 , 0.2810750165163671 -0.09691282139059076 , 0.8009123774002661 0.22837167248074036 
0.4958807017195588 1.0673312304659361 , 0.28291661015244024 -0.1012084784518867 , 0.79016214363287 0.23063624059971438 
0.5048181533804815 1.069175655243447 , 0.284989545681946 -0.10529201945569769 , 0.7791517564424414 0.23287535682601457 
0.5137823221980291 1.0708316286415784 , 0.2872960942007474 -0.10915628980476232 , 0.7678810391060924 0.23508365377694784 
0.5227709537092642 1.0722973142697287 , 0.28983855691122373 -0.11279350701644617 , 0.756349944884381 0.2372551853604814 
0.5317816242465927 1.0735708443142442 , 0.2926192447142868 -0.11619520934662922 , 0.7445585865439894 0.239383357646149 
0.5408117329103828 1.0746503391442959 , 0.29564045298687963 -0.11935219939950996 , 0.7325072696076065 0.24146085286897798 
0.5498584949431716 1.0755339288101693 , 0.2989044306115857 -0.12225448234183005 , 0.7201965299501115 0.24347954614542466 
0.5589189368569398 1.0762197764189974 , 0.3024133421451176 -0.12489119834407268 , 0.7076271765028115 0.24543041453883932 
0.5679898936965457 1.0767061033046565 , 0.3061692217992586 -0.12725054889081164 , 0.6948003400090645 0.24730343819991907 
0.5770680088449498 1.076991215825823 , 0.31017391765535335 -0.12931971664419886 , 0.6817175290045657 0.24908749343213987 
0.5861497367852334 1.0770735335293138 , 0.31442902423489694 -0.13108477861754464 , 0.6683806944847385 0.2507702377019948 
0.5952313492261174 1.0769516183062284 , 0.31893580119658765 -0.1325306125322041 , 0.6547923050821638 0.25233798683973957 
0.6043089449670282 1.076624204048892 , 0.32369507551617865 -0.13364079640693596 , 0.6409554350216621 0.25377558497180785 
