0.85001450501157 0.8970364897122544 , 0.24157935373881512 0.8249971140016233 , 0.6815657762111137 0.39844655167785104 
0.8669433939402192 0.906001610235866 , 0.23169679504842158 0.8279116204645438 , 0.6745194459728581 0.3865669246913189 
0.8835307020409633 0.9146467498267894 , 0.22222238931418348 0.8306809690261231 , 0.6674065436063522 0.3751524365388162 
0.8997967136644046 0.923001411883406 , 0.213129998440465 0.8333077692547239 , 0.6602329228566294 0.3641709742535988 
0.915759860760547 0.9310910252338653 , 0.20439664369484883 0.8357943708590992 , 0.653003130506103 0.35359475929876416 
0.9314369037247344 0.9389376511322456 , 0.19600198294346 0.8381428990409903 , 0.6457207482933045 0.3433996052184929 
0.946843104340553 0.9465605482175758 , 0.18792789557621378 0.8403552809240704 , 0.6383886350447322 0.3335643262500825 
0.9619923852586619 0.9539766266477907 , 0.1801581490673874 0.842433265903404 , 0.6310091006354496 0.32407026284053414 
0.976897474030561 0.961200815512729 , 0.17267812825471973 0.8443784417283419 , 0.6235840326762181 0.314900898150658 
0.991570031609574 0.9682463620711673 , 0.16547461339835526 0.8461922475018309 , 0.6161149899535696 0.3060415458187306 
1.0060207661777254 0.9751250770879775 , 0.158535596608201 0.847875984385868 , 0.6086032721755724 0.29747909391788335 
1.0202595335771703 0.9818475372952435 , 0.15185012876451712 0.8494308245522225 , 0.6010499726198113 0.28920179354426273 
1.0342954257576007 0.9884232535287817 , 0.1454081909053035 0.850857818754596 , 0.5934560182985945 0.2811990831083511 
1.0481368486325258 0.994860811209624 , 0.1392005854188457 0.8521579027903398 , 0.5858222009101273 0.27346144139176504 
1.0617915906443243 1.0011679884029392 , 0.13321884339927972 0.8533319030467929 , 0.5781492009178947 0.26598026394199686 
1.0752668832134007 1.00735185558448 , 0.12745514529300003 0.8543805412769332 , 0.5704376064550979 0.2587477585303157 
1.0885694541140476 1.0134188603945922 , 0.12190225255123123 0.8553044387136148 , 0.5626879282962198 0.2517568562835218 
1.1017055746909838 1.019374900000627 , 0.11655344845665687 0.8561041196062499 , 0.5549006118138579 0.24500113578485197 
1.1146811017118867 1.0252253831744331 , 0.11140248664376551 0.8567800142451799 , 0.5470760466058464 0.23847475797211573 
1.127501514544907 1.0309752837881838 , 0.10644354610828324 0.8573324615250558 , 0.5392145743083083 0.23217241007848904 
1.1401719482565684 1.0366291871134028 , 0.10167119171885922 0.8577617110878986 , 0.531316494986071 0.22608925719042733 
1.1526972231439874 1.0421913300553245 , 0.09708033941748839 0.858067925078185 , 0.523382072400023 0.22022090025821914 
1.1650818711449649 1.0476656362529684 , 0.0926662254340328 0.8582511795356446 , 0.5154115383825011 0.21456333960311563 
1.1773301595089518 1.0530557468133666 , 0.08842437895220406 0.8583114654459915 , 0.5074050965003429 0.20911294313237053 
1.189446112059938 1.0583650473177062 , 0.08435059775524739 0.8582486894652365 , 0.4993629251463135 0.2038664186087859 
1.2014335283378081 1.063596691631149 , 0.08044092645372407 0.8580626743292838 , 0.49128518016996675 0.19882078943129572 
1.2132960008665772 1.0687536229616896 , 0.07669163695862437 0.8577531589570424 , 0.4831719971362973 0.19397337347299662 
1.225036930765259 1.0738385925426421 , 0.07309921091319493 0.8573197982521412 , 0.4750234932830448 0.18932176459694516 
1.2366595418891082 1.0788541762551147 , 0.06966032383839904 0.8567621626054328 , 0.4668397692339915 0.1848638165311809 
1.2481668936649344 1.083802789458698 , 0.06637183078146672 0.8560797370977085 , 0.45862091051509757 0.18059762883532204 
1.2595618927635188 1.0886867002586473 , 0.06323075328582017 0.8552719203993763 , 0.45036698891215965 0.17652153473370485 
1.2708473037343588 1.093508041404542 , 0.06023426752479802 0.8543380233612003 , 0.44207806370234176 0.17263409062598611 
1.2820257587126178 1.0982688209875409 , 0.057379693461865264 0.8532772672875177 , 0.4337541827870156 0.1689340671166698 
1.293099766294885 1.1029709320799566 , 0.054664484917037716 0.8520887818805911 , 0.42539538374957586 0.16542044143118081 
1.3040717196688645 1.1076161614411384 , 0.052086220433595024 0.8507716028418654 , 0.4170016948590391 0.16209239110872478 
1.3149439040721382 1.1122061973969681 , 0.049642594851228496 0.8493246691128308 , 0.40857313603813183 0.1589492888819297 
1.3257185036464905 1.1167426369861015 , 0.04733141150190839 0.8477468197348985 , 0.4001097198130996 0.15599069867072857 
1.3363976077467261 1.1212269924540261 , 0.04515057495323412 0.8460367903041098 , 0.3916114522615382 0.1532163726335927 
