0.8533021903361344 0.8452057925841051 , 0.4847616968605386 0.25429167728153146 , 0.7918962643861244 0.10946708644397118 
0.8403689736068913 0.8407613342199645 , 0.49671420476036654 0.24858715131922726 , 0.7928769732155395 0.11961607077041604 
0.8273197912670629 0.8359524331845367 , 0.5095363978631833 0.24272783108181348 , 0.7931039624525512 0.13028429204325753 
0.8141602890151505 0.8307609296326335 , 0.5233166459685485 0.23671698113732986 , 0.7924832165990983 0.14148664553964438 
0.8008972170372538 0.825167260107845 , 0.5381662468043819 0.23056062779140604 , 0.7908966877411616 0.15323666841035666 
0.7875386130378785 0.8191503428528104 , 0.5542282256641428 0.22427058385182413 , 0.788193312880776 0.1655436296049732 
0.7740940016414739 0.8126874559529088 , 0.5716904045721333 0.21787059831312994 , 0.7841757453691901 0.17840650204356898 
0.7605746011256035 0.8057541078277456 , 0.5908046872344962 0.2114093454982212 , 0.7785808632226976 0.19180110298364086 
0.746993517901734 0.7983239009185321 , 0.6119136954587611 0.2049891191383752 , 0.7710529382223023 0.2056515362527004 
0.733365889669384 0.7903683969047653 , 0.6354771501540188 0.1988318709773251 , 0.7611171117593944 0.2197642884275173 
0.7197089044472912 0.7818570215181716 , 0.6620428143443486 0.19343091747038196 , 0.7482084327911575 0.23367661732105416 
0.7060415815295599 0.7727571468724368 , 0.6919138269712992 0.1898342211297461 , 0.7320047430819382 0.24637318830742483 
0.6923842556102023 0.7630347383648601 , 0.7240174319605461 0.18965797927719474 , 0.7135584640120487 0.2562718386675528 
0.6787582279671185 0.7526560250566068 , 0.7555089385022293 0.1935680211521434 , 0.6956929851134493 0.2627405101008576 
0.6651864932678622 0.7415891067910492 , 0.7845558143564384 0.20055492714947123 , 0.6802178439584966 0.2668205223690873 
0.6516947917943336 0.7298039253402536 , 0.8109395866555755 0.20949388317126796 , 0.667325773132888 0.2696667477980862 
0.6383120763249066 0.7172714919085765 , 0.8349631775649169 0.2196895922963092 , 0.6566848976929737 0.2720034721047221 
0.6250705968033331 0.7039631321244878 , 0.8569669427853842 0.2307507843786168 , 0.6479226119940799 0.27425063980650327 
0.6120058893731255 0.6898497711985105 , 0.8772255781983698 0.24245049256635143 , 0.6407286840113019 0.2766642925447459 
0.5991568342168259 0.6749011166796655 , 0.8959450992611455 0.25464818349763835 , 0.6348582181048257 0.279415256132304 
0.5865659155957017 0.65908459971459 , 0.9132777135339178 0.26724978243125846 , 0.6301165224531775 0.2826301741637594 
0.5742798490127847 0.6423639534029832 , 0.9293363087436368 0.28018681726661393 , 0.6263439938263755 0.28641378564001074 
0.5623508146327811 0.6246973203180755 , 0.9442056393666356 0.2934051767063882 , 0.6234036975833803 0.29086205928514425 
0.5508386603544403 0.6060347994616859 , 0.957950517844438 0.3068589083005649 , 0.6211709733839188 0.29607084854735705 
0.5398146422793679 0.5863153897012006 , 0.9706217566807849 0.32050679864749027 , 0.6195237526226443 0.30214236796091704 
0.5293676125592529 0.565463422180185 , 0.9822604875557616 0.334310565505562 , 0.6183320514677825 0.3091905686238609 
0.5196141378693152 0.5433849569098163 , 0.9929013100691777 0.3482340184978795 , 0.617444703644304 0.3173455809019121 
0.5107149430109058 0.5199656680571431 , 1.00257459425829 0.3622428118536191 , 0.6166706143136012 0.32675607639884574 
0.5029012490194396 0.49507454399585443 , 1.0113081832581552 0.3763045540726615 , 0.6157507193052023 0.337585458241092 
0.4965147831522552 0.4685848864289168 , 1.019128704045783 0.3903891147651806 , 0.6143166643847588 0.3499905551155104 
0.4920582281400683 0.44044029180277716 , 1.0260626808892184 0.40446899844768397 , 0.6118392425535105 0.36405526605914673 
0.49021685392413095 0.4108166697552707 , 1.032137629318429 0.4185196339135095 , 0.6076056683402373 0.37962825264082767 
