0.916255894510094 0.8034368486104145 , 0.22794263341967091 0.35513385312106116 , 0.01872839565490292 0.053959768564917354 
0.9087449503148991 0.8080173317791092 , 0.23388721743523405 0.35212459057602 , 0.02029475583453473 0.05238854794126385 
0.9010564605311527 0.8124681854494751 , 0.23956896587793544 0.34865758482275494 , 0.022301497175579662 0.051404700024162996 
0.8931900319372558 0.8167851524689858 , 0.24498212226620306 0.34474132205150637 , 0.024754769381209043 0.05100399577590082 
0.8851454334178348 0.8209638744809308 , 0.250118359028951 0.34038131802229654 , 0.027663131137882074 0.051185277793165646 
0.8769226083339685 0.8249999068292952 , 0.25496655268412155 0.33558013731007613 , 0.031037762566577896 0.051950426157021556 
0.8685216852101059 0.8288887351286169 , 0.2595124712911423 0.3303373201850007 , 0.03489276708341983 0.05330441498277531 
0.8599429863341729 0.8326257933334271 , 0.26373835288052505 0.3246492129584287 , 0.03924558436997004 0.05525546400453716 
0.8511870338306239 0.8362064830530835 , 0.2676223431654282 0.31850869079536626 , 0.04411754658861584 0.05781529644794321 
0.8422545527338409 0.8396261937523097 , 0.2711377456844698 0.3119047537836489 , 0.049534625166357225 0.06099952276043432 
0.8331464705608667 0.8428803233527395 , 0.2742520146789175 0.3048219663652037 , 0.05552843834488368 0.06482818057844973 
0.8238639128562328 0.845964298601494 , 0.27692538551636575 0.297239695585968 , 0.06213762521206928 0.06932647610893092 
0.8144081941537893 0.8488735943910912 , 0.27910898070628204 0.2891310829480609 , 0.06940974872459649 0.07452579295724085 
0.8047808037638816 0.8516037509861693 , 0.2807421360127471 0.28046165527033096 , 0.07740398380803909 0.08046506403989281 
0.7949833857367268 0.8541503878101934 , 0.28174853219650803 0.27118743922311317 , 0.086195005651433 0.08719264326308653 
0.7850177122539531 0.856509212021037 , 0.28203043908775555 0.26125239292277863 , 0.0958787722429592 0.09476886535257745 
0.7748856495260236 0.8586760194668438 , 0.2814598748920516 0.25058492468186594 , 0.10658139916659264 0.10326952614768337 
0.7645891149673331 0.8606466845850985 , 0.2798645543328879 0.23909332568825656 , 0.11847325428444681 0.11279046002303797 
0.7541300238912169 0.862417134025635 , 0.2770048031459206 0.22666048890704868 , 0.13179209654753035 0.12345284736370937 
0.7435102230774563 0.8639832954618517 , 0.27253490396305763 0.21314095548381065 , 0.14688179654415393 0.13540621935073077 
0.7327314072037312 0.8653410064374129 , 0.2659412332807679 0.19837530823635624 , 0.1642542831001688 0.148814155622624 
0.721795012849146 0.8664858541508142 , 0.25647781106596806 0.1822906174835657 , 0.18465409966955382 0.16375399866201312 
0.7107020890488515 0.867412888641197 , 0.243373624109575 0.16536373546322558 , 0.20885121042624144 0.17975384619197046 
0.6994531873983576 0.8681161235246543 , 0.22750906195042164 0.14973388196154577 , 0.23596467423588863 0.19468046481019302 
0.6880484907472084 0.8685879521817005 , 0.21235327191206904 0.13759527958713227 , 0.26252516092539047 0.20634723852756037 
0.6764883069090494 0.8688191757815783 , 0.19948344986202562 0.12860090121872955 , 0.2869551668135929 0.21511039329608522 
0.664773442172313 0.8687994762262654 , 0.18887720070941216 0.12188376086390827 , 0.3092762807029427 0.22184723320621944 
0.6529053622015234 0.8685177762759246 , 0.18021795891453463 0.11683284718428597 , 0.32980360246860985 0.22717984683618256 
0.6408862655147664 0.86796246653244 , 0.17321565356544966 0.11306071202342158 , 0.3488250045044519 0.23150729174053158 
0.6287191224411788 0.8671215626217693 , 0.16764524317818713 0.11031595357216474 , 0.36656255796530207 0.23509295410245912 
0.6164076953860358 0.8659828263688156 , 0.16333637583012248 0.10842845813546662 , 0.38318285236850974 0.23811918579211097 
0.603956545283084 0.8645338657577248 , 0.16015924136573903 0.10727852400970572 , 0.3988111369358451 0.24071808052896265 
0.5913710260388453 0.8627622197283719 , 0.1580135830255835 0.10677917711557572 , 0.41354231452023926 0.2429890734524456 
0.5786572680390613 0.8606554298116253 , 0.1568209436018935 0.10686564042867225 , 0.42744871194371337 0.24500940005609556 
0.5658221518160764 0.8582010986523931 , 0.1565192818199281 0.10748880217775574 , 0.4405854899486636 0.24684056946624425 
0.5528732732693764 0.8553869345193033 , 0.15705921090074534 0.10861101197957543 , 0.45299443941454637 0.24853252379751445 
0.5398189022084275 0.8522007804726016 , 0.15840133775486065 0.11020328884542188 , 0.4647066836213799 0.2501264009783697 
0.5266679363722893 0.8486306267243166 , 0.16051435758847934 0.11224341918975529 , 0.4757446296238996 0.25165642438232133 
0.5134298534422164 0.844664604748498 , 0.1633736774774172 0.11471463653309198 , 0.4861233926650346 0.2531512290148032 
0.5001146638931279 0.8402909618031166 , 0.1669604197164675 0.11760469477874827 , 0.4958518399750728 0.25463481371452834 
0.48673286783610714 0.8354980146514981 , 0.1712607060325139 0.12090521712378574 , 0.5049333497160472 0.2561272385211093 
0.4732954193112974 0.8302740813771368 , 0.1762651570640136 0.12461124512640592 , 0.5133663472093573 0.2576451437928504 
0.4598137018384895 0.8246073902405735 , 0.18196856428869831 0.12872093906194834 , 0.5211446574574804 0.25920214099387123 
0.44629951947777485 0.8184859645125928 , 0.18836970793879146 0.13323539800088383 , 0.5282576961681019 0.2608091077829165 
0.43276510827001147 0.8118974821317474 , 0.19547130710337038 0.1381585797686584 , 0.5346905082112864 0.26247440839598735 
0.4192231738141158 0.8048291088950328 , 0.2032800991430448 0.14349730930416665 , 0.5404236506275077 0.2642040520971937 
0.4056869620209718 0.7972673037489779 , 0.21180705637655803 0.14926137027050312 , 0.5454329051871385 0.26600179627691206 
0.39217037192315174 0.7891975947049719 , 0.22106776044241036 0.15546367994461402 , 0.5496887912191063 0.2678691956468073 
0.3786881220203897 0.780604324139471 , 0.23108297096606362 0.16212055198040262 , 0.553155830598215 0.26980559417651945 
0.3652559852560661 0.7714703630756043 , 0.2418794484283901 0.16925205596208992 , 0.5557914899002122 0.27180805125869884 
0.35189111264297407 0.7617767960260715 , 0.2534911267904826 0.17688248692498468 , 0.5575446841512118 0.27387118734533694 
0.33861247207425366 0.7515025820406731 , 0.2659607888293513 0.18504096216151067 , 0.5583536626810636 0.27598692609420933 
0.3254414371104745 0.7406242053086718 , 0.2793424932402626 0.19376216610598035 , 0.5581429932339314 0.27814409888174096 
0.3124025701794243 0.7291153425807837 , 0.2937051690937757 0.20308726513974357 , 0.5568191843114685 0.28032786257586584 
0.299524654029381 0.7169465988491384 , 0.3091380908863155 0.2130650075564426 , 0.5542641786689719 0.28251886389081216 
0.286842029807202 0.7040854031244159 , 0.3257594931133524 0.22375299347518204 , 0.5503254006641141 0.28469207369679517 
0.2743962886795351 0.6904962203460472 , 0.3437305947040237 0.23521899032551608 , 0.5448000402011097 0.28681525962482984 
0.26223831242041556 0.6761413294342903 , 0.3632791144934194 0.24754177596837326 , 0.5374094966708336 0.28884736489372953 
0.2504305194791295 0.6609825339366181 , 0.3847389320533435 0.2608094557153893 , 0.5277574720521956 0.2907384806443857 
0.2390488646589407 0.6449842565253666 , 0.408610745562391 0.27510654425448844 , 0.5152673133633369 0.29243966951653805 
0.22818355224629955 0.6281183369903053 , 0.4355941322371627 0.2904495911474797 , 0.49914923910120634 0.2939625421586082 
0.21793652585711792 0.6103699953554484 , 0.46608930221892947 0.3064981513767897 , 0.4789010955086212 0.295662323564155 
0.2084134411363632 0.5917416702432707 , 0.4974394656883372 0.32196521223529423 , 0.4570740167599682 0.29882358781782825 
0.19971379854016072 0.5722475679502116 , 0.5253550255274898 0.3361052502883081 , 0.4378580995170181 0.30417765205787356 
0.19193309207819528 0.5519021962338433 , 0.5493848442857396 0.3493258479304613 , 0.42160898722073376 0.3113024261320887 
0.18517326638360962 0.5307147059831228 , 0.5701811580759136 0.36199282319688747 , 0.4075724991251454 0.319822941116383 
0.179554417534033 0.5086886942514884 , 0.5883239518720097 0.37430457421450847 , 0.395048554178626 0.32953720183039625 
0.175227769811636 0.4858267183832571 , 0.6042301257979267 0.38636397441753295 , 0.38346902797510596 0.3403397774956031 
0.1723903835420687 0.4621417209317804 , 0.6181998865565461 0.3982247852023905 , 0.3723366534860538 0.35216396416222223 
0.17129990235435807 0.43768050405378434 , 0.6304579698861816 0.4099150835279022 , 0.36116905134412897 0.36493488271470664 
0.17228167071233413 0.4125673609031293 , 0.6411803502770347 0.4214490076786907 , 0.34946490259529983 0.37851410171457317 
0.1757071445279065 0.3870743407810876 , 0.6505109942990138 0.43283262863280914 , 0.33670878475774835 0.3926235008824965 
0.18190453845525037 0.36170224920048566 , 0.6585724031532978 0.4440666426927065 , 0.3224499819761205 0.40676157840320104 
