0.02723660633504499 0.4416187977756052 , 0.9851989636455334 0.3912515535257689 , 0.01560410734374551 0.07262328161695464 
0.027358758193043405 0.44589766090014094 , 1.005633379017801 0.38887033047898156 , -0.004952459886520457 0.07072564153920624 
0.027528634673696553 0.4495362040503581 , 1.0258815843984013 0.38646867645276023 , -0.025370541747773926 0.06948875241521044 
0.027711922018895437 0.4525589801206465 , 1.045953097379636 0.3840495788403788 , -0.0456253420742075 0.06888507395730349 
0.027877775492120362 0.45499014696814744 , 1.0658566053229526 0.3816155934801689 , -0.06569470349074902 0.06888789247001252 
0.027998397397761773 0.4568533322361459 , 1.0856000682963018 0.37916891133704506 , -0.08555878836973974 0.0694713893451379 
0.02804866570967805 0.45817154565489115 , 1.1051908062811486 0.3767114135878945 , -0.10519979466650273 0.07061067367554319 
0.028005808361793446 0.4589671268849403 , 1.1246355734515747 0.3742447174017102 , -0.1246017044890442 0.07228178863167833 
0.02784911818784593 0.45926171976214397 , 1.143940621760996 0.3717702141999964 , -0.14375006262451787 0.07446169895618848 
0.027559703712204967 0.4590762659785327 , 1.1631117556324442 0.3692891018000239 , -0.16263178202032516 0.07712826513977225 
0.02712027135653758 0.45843101291491983 , 1.1821543792049405 0.36680241155078025 , -0.18123497323715407 0.0802602084526287 
0.026514935054895557 0.4573455316345381 , 1.20107353731822 0.36431103134586856 , -0.19954879504879156 0.08383706993792213 
0.025729049712090488 0.4558387420384547 , 1.2198739512039267 0.36181572522243555 , -0.21756332359169328 0.08783916565743857 
0.024749065367841782 0.45392894294142966 , 1.238560049680603 0.35931715011821774 , -0.23526943772412082 0.0922475398586814 
0.023562399326530557 0.451633845405174 , 1.2571359965127344 0.35681587025094236 , -0.252658718514941 0.09704391726221247 
0.022157323872353755 0.44897060810655287 , 1.2756057144834643 0.3543123694988752 , -0.26972336103149397 0.10221065531290076 
0.020522867510274524 0.44595587385356444 , 1.293972906640754 0.35180706209321266 , -0.2864560968267043 0.10773069697155169 
0.0186487279554192 0.44260580661681925 , 1.3122410751034388 0.3493003018784422 , -0.30285012573453374 0.11358752442306738 
0.01652519534010755 0.43893612863786613 , 1.3304135377534567 0.34679239035282505 , -0.3188990557692401 0.11976511392763763 
0.014143084321914506 0.43496215732268034 , 1.3484934430909097 0.3442835836655527 , -0.33459685008849993 0.1262478919300958 
0.011493673961689673 0.430698841740136 , 1.3664837834874992 0.3417740987181562 , -0.34993778012486454 0.1330206924600366 
0.008568654400894153 0.4261607986298805 , 1.3843874070396573 0.3392641184940718 , -0.36491638411622707 0.14006871579437652 
0.005360079506326481 0.42136234788825155 , 1.4022070281940706 0.3367537967208214 , -0.3795274303760726 0.14737748830925582 
