0.7501223572916899 0.683274654136963 , 0.8765941848298713 0.41058688811652244 , 0.06743473451363224 0.17658073783844475 
0.7476068682753243 0.6731293877894234 , 0.8690901476143885 0.419613090112783 , 0.07745426074548065 0.1776998021897237 
0.7454353819439464 0.6619459904414804 , 0.8609922201094242 0.429551915404597 , 0.08772367458182284 0.17894437424585286 
0.743682580881546 0.6495956092635262 , 0.8522164751701684 0.44052517877482245 , 0.09825222058347909 0.18032149205358153 
0.7424532948858682 0.6359075456806066 , 0.8426479816864263 0.45269581563851713 , 0.10905000006289907 0.1818389187728065 
0.741900727573468 0.6206496988113847 , 0.832122481390228 0.4662873543580383 , 0.12012806767149745 0.18350522692250723 
0.7422595469106198 0.6034993936677051 , 0.8203931960787786 0.4816130043841799 , 0.13149853364579508 0.1853298820400452 
0.7439060054934377 0.584011410350647 , 0.8070706098667971 0.4991075578439064 , 0.14317466127495865 0.1873233118973768 
0.7474425234290959 0.5616692216467538 , 0.7915378236629323 0.5192761284523385 , 0.15517092954316514 0.18949692999283788 
0.7535485651217914 0.5365898191419659 , 0.773099735986567 0.541989412731229 , 0.167502975526835 0.1918630482187352 
0.7613144314804985 0.5119124792491672 , 0.7526496322455792 0.5640951955881304 , 0.18018721290911566 0.1944346052546326 
0.7682883562771291 0.490733631083846 , 0.7326227752579931 0.5824836426450898 , 0.19324014510007115 0.19722500636299434 
0.773765208641973 0.47277026375115594 , 0.7137077092386168 0.5974234560323813 , 0.2066783587546037 0.20024856030839286 
0.7778157152869862 0.4572067401983517 , 0.6958165504047079 0.6097145868853725 , 0.22051901094349935 0.203520953008206 
0.7806072119001211 0.4434445943168537 , 0.6787638090794397 0.6199380972388188 , 0.2347802556556327 0.20705958853625783 
0.7822791147498285 0.4310838969271956 , 0.6623905644697806 0.6284744866471561 , 0.24948159741558434 0.21088389651757855 
0.7829329061543183 0.41985163720218593 , 0.6465741427432051 0.6355749834549272 , 0.26464422773767 0.21501565943481704 
0.7826390023033577 0.40955407777569036 , 0.6312208903084959 0.64140881723525 , 0.2802913840233398 0.21947938508098985 
