0.12678693450003697 0.6657166611833143 , 0.6362385339154076 0.696153875282927 , 0.5565731264858305 0.23064971664395784 
0.1277117591095397 0.6560584881177265 , 0.6359878708335198 0.7109810314627809 , 0.5558989649582156 0.22548073352969175 
0.12917985380177308 0.6462544385420165 , 0.6353143790904761 0.7253858334662683 , 0.5551043620090259 0.22087998110191445 
0.13119134116482953 0.6363188251724521 , 0.634228081070848 0.7393772947761261 , 0.5541791726655975 0.2168241331616209 
0.1337461004731586 0.6262648820478036 , 0.632739013400638 0.7529612439273711 , 0.5531134810274785 0.21329412713502446 
0.13684387769350143 0.6161046886761532 , 0.6308573388739048 0.7661409963335961 , 0.5518973783338689 0.2102745681004499 
0.1404844043839391 0.6058490865937413 , 0.6285934233838663 0.7789178792945788 , 0.5505207671334698 0.2077532872218792 
0.14466752804985164 0.5955075849038749 , 0.625957888519232 0.7912916478244325 , 0.5489731783321915 0.2057210203818919 
0.1493933574718367 0.5850882507937613 , 0.6229616470479991 0.8032608182341113 , 0.5472435903814393 0.2041711840823268 
0.15466242769464983 0.5745975802224272 , 0.6196159262086938 0.8148229390777942 , 0.5453202409979315 0.20309973380997795 
0.16047589087876898 0.5640403428390994 , 0.6159322821542439 0.8259748139603431 , 0.5431904218682622 0.20250509631075683 
0.16683574123165393 0.55341939359028 , 0.6119226077944727 0.8367126870666671 , 0.5408402458751483 0.2023881724532522 
0.1737450849955234 0.5427354411988046 , 0.6075991355005795 0.8470323996400332 , 0.5382543744051721 0.20275241227136162 
0.1812084703367346 0.5319867604348866 , 0.6029744355661113 0.8569295236943948 , 0.5354156889984291 0.20360396898091795 
0.18923229752194473 0.5211688303585931 , 0.5980614108957927 0.8663994777877363 , 0.5323048864835376 0.20495194496386993 
0.19782533787047096 0.5102738737190671 , 0.5928732880698936 0.8754376285675002 , 0.5288999689609104 0.20680875082363204 
0.20699940208876358 0.49929026218744577 , 0.5874236046749431 0.8840393809270054 , 0.5251755881375683 0.20919060999574815 
0.21677021713252378 0.4882017359799436 , 0.5817261925770226 0.8922002589138098 , 0.5211021851917286 0.21211825821644592 
0.22715859982897257 0.4769863611102258 , 0.5757951566211209 0.8999159789570915 , 0.5166448384511815 0.215617913042882 
0.23819206238993762 0.46561510669293177 , 0.5696448480488215 0.9071825164943652 , 0.5117616844625158 0.2197226299229024 
0.24990706285120098 0.45404985697784234 , 0.5632898317122601 0.9139961666502232 , 0.5064017003378138 0.22447422948213386 
0.26235224713608923 0.4422405567559846 , 0.5567448458887029 0.9203535992293183 , 0.5005015018764828 0.22992609712489648 
0.27559326674968093 0.43012098325153697 , 0.5500247531067771 0.9262519079144377 , 0.4939805750448168 0.23614736194422467 
0.2897201919857022 0.41760226138973777 , 0.5431444797714224 0.9316886531928816 , 0.4867339231441502 0.24322933852757986 
0.30485936322787033 0.40456253284622007 , 0.5361189413013361 0.9366618981578761 , 0.47862029037206844 0.2512958221061031 
0.32119307540603986 0.3908298680692878 , 0.5289629475072366 0.9411702359406765 , 0.4694425719879983 0.2605201491002349 
0.33899310365284824 0.3761533370708277 , 0.5216910789838097 0.9452128071402589 , 0.4589144122646169 0.2711541088991127 
0.3586752750408239 0.36015648569393727 , 0.5143175167349705 0.9487893053204108 , 0.4466058031254804 0.28357446209585124 
0.3808495646167969 0.34229744066143303 , 0.506855787099385 0.9518999687088827 , 0.431893243185093 0.29832284373988366 
0.40598572439034214 0.322173284264362 , 0.49931833470053605 0.9545455567086327 , 0.41429453581039666 0.31580141213720464 
0.43197374672604755 0.30165576608531386 , 0.4917157584313551 0.956727299280261 , 0.3959090897438722 0.3341371877446245 
0.45535613717321044 0.2837256666771513 , 0.48405597341840356 0.9584466800857162 , 0.38018648430966084 0.3503479063473318 
0.4761075404585357 0.2683474366457053 , 0.47634461510572973 0.959704880821205 , 0.3671464393370094 0.36446793564328905 
0.49487343754982593 0.2549236084986503 , 0.4685858685162418 0.9605023303765787 , 0.3561392888352071 0.37709431423497036 
0.5121377426731216 0.24301028036452169 , 0.4607829581945147 0.9608384688051304 , 0.3466778940336385 0.3886715039405474 
0.5282220881382692 0.23231107710497043 , 0.45293842313239224 0.9607116054189544 , 0.33843808363061345 0.3994975705862746 
0.5433444148697999 0.22262334459022565 , 0.44505428631133387 0.9601188089813482 , 0.3311998937201412 0.4097780995386257 
0.5576582099687891 0.21380272652473548 , 0.43713216858102955 0.9590558024852274 , 0.32480821635145635 0.4196617241002367 
0.5712756642516861 0.2057423541169723 , 0.4291733704165712 0.9575168477866816 , 0.31914956023301766 0.4292610512065457 
0.5842814620674013 0.19836046446546543 , 0.42117893403404527 0.955494609946485 , 0.3141381987998284 0.43866517869824906 
0.5967412803676411 0.19159276092156316 , 0.413149693317578 0.9529799923415271 , 0.3097076212160559 0.44794749984710935 
0.6087072279157206 0.18538751188978006 , 0.40508631661475053 0.9499619330497958 , 0.30580505037080374 0.4571708081706237 
