0.2429231484979616 0.8898377982028973 , 0.5178343426837378 0.8413858439690869 , 0.796632656186994 0.731069201785985 
0.24628349996592763 0.8809505317515854 , 0.5246637271328651 0.8435096846711566 , 0.7864429202699006 0.7378326275352272 
0.25098940349992604 0.8718437737089059 , 0.5314173177498625 0.8453813950528969 , 0.7749834261189049 0.7450676751961665 
0.257063329959056 0.8625610124050148 , 0.5382096632404306 0.8469037317127011 , 0.7621171541692068 0.7528280998402532 
0.26453721748231135 0.8531443465313732 , 0.5451840261540276 0.8479655380272834 , 0.7476689037323545 0.7611829593993126 
0.27345406908811926 0.8436353563253205 , 0.5525275406917403 0.8484340748617158 , 0.7314085375888338 0.7702234127709328 
0.28387046611282385 0.8340760445513741 , 0.5604951616547559 0.8481431607993792 , 0.7130245196011136 0.7800736386072158 
0.2958605647528738 0.8245100988429284 , 0.5694469243846944 0.8468745546032952 , 0.692082658231125 0.7909081905117455 
0.30952266355914476 0.8149851004377626 , 0.5798950311759841 0.8443326526540964 , 0.6679724526335644 0.8029750908661101 
0.32499051871185003 0.8055574610570666 , 0.5924743297532346 0.8401475785233637 , 0.6399252989036086 0.8165878043775388 
0.34245366147355316 0.7963056717053391 , 0.6072039159860719 0.8341915632319258 , 0.6077325699090681 0.8317956090207043 
0.36219149436728176 0.7873687945810907 , 0.6208490176562022 0.8278334202026149 , 0.5743496353452093 0.8470906291742636 
0.3846008840615706 0.7790369973516189 , 0.6300049267558581 0.822663931064307 , 0.5427843365512646 0.8605919155420432 
0.4101365784879954 0.7718890834487409 , 0.6345756510886807 0.8187121823894924 , 0.512677917792017 0.8716915781197359 
0.4390338610130268 0.7669163136835198 , 0.6350632313367465 0.8156125399699641 , 0.4832930550189198 0.8797639903044852 
0.4707838800477104 0.7652770296667787 , 0.6317190599157754 0.8129835113031185 , 0.45488720740520733 0.8840323029880718 
0.5042732427942602 0.7674016494482635 , 0.6244433599421834 0.8104276627139245 , 0.4286735446322496 0.884463531795781 
0.539083125034199 0.7728554538015304 , 0.612780390810802 0.8074557512030633 , 0.4055266315236921 0.8819816389533752 
0.5756444621235947 0.7813000602431471 , 0.5962160148660876 0.8033968199311292 , 0.3855296703790109 0.8775959637836928 
0.6125533307405349 0.7924214967048558 , 0.5764094435824466 0.7979054145866926 , 0.3684273730457117 0.8719659326664206 
0.6453008229288284 0.8043774864629339 , 0.5581364766588143 0.7924798739807403 , 0.3539528477810506 0.8654354835142948 
0.6734182125180048 0.8160270805077776 , 0.5420528913762468 0.7880938138195733 , 0.3419190434744417 0.858171949630618 
0.6979562679434095 0.8271809752096889 , 0.5272144272567517 0.784846585108354 , 0.33221945216853216 0.850265283639926 
0.7197662624933961 0.8378660182201629 , 0.5128065893091599 0.7826572335016533 , 0.3248172955661374 0.8417695922361528 
0.7394255604981433 0.8481388871469943 , 0.49822350027295986 0.7814335892141455 , 0.3197410865975903 0.8327203675968292 
0.7573309214508018 0.8580517894288302 , 0.48297053553086167 0.7810973436507477 , 0.31708869038702997 0.823143710878391 
0.7737658521561015 0.8676476612968325 , 0.46658338905154884 0.7815805277472468 , 0.3170409061610431 0.8130646549138896 
0.788940805324611 0.8769608670636152 , 0.4485633996357546 0.7828108970607941 , 0.3198859424083279 0.8025210798335596 
0.8030171230814056 0.8860185593317826 , 0.42832270342018436 0.7846772612210416 , 0.3260503208671035 0.7915970234051446 
0.8161216811307891 0.8948416966166008 , 0.4051813515131525 0.7869366126451591 , 0.3360871147247519 0.7805145346962089 
0.8283559678738708 0.903445500143812 , 0.378702596233653 0.7889695931206822 , 0.3503315832611697 0.7698777506934747 
0.8398014600363479 0.911839342142125 , 0.3502409137798891 0.7894922814024313 , 0.3673477735524564 0.7609612204134125 
0.8505225427327971 0.9200268142868008 , 0.32360032383177917 0.7876673523883879 , 0.38326728080411704 0.7545986772827802 
0.8605696712736476 0.9280078252009605 , 0.3006359726676679 0.7840567204104053 , 0.3961845034273778 0.7502282983466031 
