0.8888512542468278 0.14124568052499809 , 0.049393180215504984 0.6197460007514607 , 0.03191164319334072 0.10456847347202514 
0.878979816896936 0.1343262335915707 , 0.051452258452677174 0.617830011694137 , 0.039724002306060234 0.11340390946277623 
0.8688770216182358 0.12745735918693807 , 0.053595200556949184 0.6154893464731624 , 0.047683855480488466 0.1226134490883834 
0.8585357066626114 0.1206435846588841 , 0.055826972737760695 0.612705329316189 , 0.055793398255301385 0.13221124077341084 
0.8479482266058678 0.11388996670161336 , 0.05815328734851017 0.6094568952431949 , 0.06405456370129554 0.1422132928036757 
0.8371064313019653 0.10720217363122952 , 0.0605807872506722 0.6057201732326092 , 0.07246885910303602 0.15263780788464523 
0.8260016501540752 0.10058658023243527 , 0.06311728667803773 0.6014679673150846 , 0.08103714082356053 0.16350560720096413 
0.8146246846279344 0.09405037654244225 , 0.06577209070267279 0.5966691039680105 , 0.08975930232506638 0.17484067423803112 
0.8029658129359156 0.08760169168566176 , 0.06855642597264161 0.5912876021463898 , 0.09863383874711631 0.18667086091643234 
0.791014812069545 0.0812497333161928 , 0.07148403206035038 0.585281604847889 , 0.10765723352577812 0.19902881658440202 
0.7787610038543189 0.07500494219347845 , 0.07457198972266878 0.5786019855440939 , 0.11682308407868582 0.21195322701091154 
0.7661933333845802 0.06887915967045677 , 0.07784190721827523 0.5711905049723782 , 0.12612083705281807 0.22549049010564898 
0.7533004898921293 0.06288580309549113 , 0.08132166274139309 0.5629773375795128 , 0.13553392502215114 0.23969701407347999 
0.7400710814228888 0.05704003993107447 , 0.08504803747841293 0.5538777042079579 , 0.14503695875437175 0.2546424106094516 
0.7264938748934019 0.05135894536557555 , 0.0890708249022691 0.5437872308272566 , 0.1545913778600025 0.27041397855565186 
0.7125581108419358 0.04586162005214481 , 0.09345948233278745 0.5325755091350641 , 0.1641384844809502 0.28712302556127506 
0.6982538952443248 0.04056923450001854 , 0.09831434585618956 0.5200772441817098 , 0.17358783655515903 0.3049136760667557 
0.6835726555420997 0.03550495578698043 , 0.1037863871954196 0.5060807294443384 , 0.18279703491815408 0.3239744695171652 
0.6685076188493932 0.030693704209277382 , 0.11011350285014435 0.4903158670213743 , 0.19153495595613582 0.3445505835178323 
0.6530542178834475 0.026161690902066315 , 0.1176886211748833 0.4724555219722132 , 0.19941323859734256 0.3669429418742045 
0.6372102381529184 0.021935723771917166 , 0.1271791063800123 0.4521924476095833 , 0.20576673312274257 0.39143198336698354 
0.6209753619112903 0.01804239746387991 , 0.13964189354111395 0.42961962639787105 , 0.20953882220326905 0.41789813088673305 
0.6043495617840088 0.014507665461557628 , 0.1560832882879697 0.40625407239051775 , 0.20972322758369483 0.44479841689640864 
0.5873301186687666 0.011358042374290568 , 0.1758446547550919 0.3849496563620064 , 0.20698130423181485 0.469252456012187 
0.5699092171394081 0.008624097080978868 , 0.19711567993682985 0.36690652402496066 , 0.20313118057943538 0.4900295336425445 
0.5520741705675943 0.00634402382863106 , 0.21879235782220738 0.35169670579016865 , 0.19928954926587167 0.5075194251296843 
0.5338089575739435 0.004566326064587265 , 0.24044965956313435 0.3386085166580202 , 0.1958974605185955 0.5223853120258765 
0.5150961899170309 0.0033523923415369004 , 0.26196185113663656 0.327044782745044 , 0.19309803660200595 0.5351629796619031 
0.49591979476369075 0.0027794029818339226 , 0.28331640599432634 0.31654091139346435 , 0.1909198768976563 0.5462398403731857 
0.47626908964390297 0.0029435252285933814 , 0.30453864475079967 0.3067225916502735 , 0.18934834326097075 0.5558940378696171 
0.45614513603380963 0.0039628699533185655 , 0.32565796982828227 0.297268409107064 , 0.18835297179358146 0.5643288756881014 
0.435570339734026 0.00597890761400415 , 0.3466874965561242 0.28788495922562907 , 0.18789824136552316 0.5716962879088507 
0.4146018581689761 0.009153804376431809 , 0.36760640420399204 0.27829426912249206 , 0.18794781528270524 0.5781120812495602 
0.3933476961020616 0.013659681313631749 , 0.38834224156153146 0.2682346673011312 , 0.1884661399920803 0.5836658061337211 
0.37198053210667303 0.01965549211428436 , 0.40875656765889007 0.2574774657514524 , 0.18941897789011028 0.5884271968827472 
0.35073899920252644 0.027251102726519132 , 0.42864352774638304 0.24585864394324053 , 0.1907735507067639 0.5924504080787244 
0.32990461581572283 0.03646856816033479 , 0.4477528766049744 0.23331474653949544 , 0.19249858523497615 0.5957768400486538 
0.30975320462138267 0.04722173831926118 , 0.46583851422126293 0.2199013218658626 , 0.19456435881302783 0.5984370945633603 
0.290500183717738 0.059331565134750484 , 0.4827131655780409 0.20577615737020635 , 0.19694272835989454 0.6004524322435272 
0.2722680387434532 0.07257132256185166 , 0.49828096259439536 0.19115287872612974 , 0.19960707631782487 0.6018359534605027 
0.2550878646897982 0.08671641129879037 , 0.5125360954144306 0.17625015055229176 , 0.20253211755144468 0.6025935928974019 
0.23892392145804092 0.10157759078320644 , 0.5255386034683049 0.16125762797669513 , 0.2056935527293276 0.6027249359885825 
0.223703211159044 0.11701347733548483 , 0.5373852816376535 0.14632283554155054 , 0.2090675848589759 0.6022238418714486 
0.2093390895469522 0.13292906448703362 , 0.5481866682017194 0.13155222270302241 , 0.21263031990700185 0.601078867558428 
0.1957463553986919 0.1492682403914933 , 0.5580526646965243 0.11701841003273503 , 0.21635705756045723 0.5992735043242557 
0.18284950121836535 0.16600533955251065 , 0.5670851202081426 0.10276856710775505 , 0.22022145622916542 0.5967862480882183 
0.17058667521206156 0.18313791546948058 , 0.5753748691986594 0.08883170784513623 , 0.22419453324495237 0.5935905314338672 
0.15891141254971924 0.20068127653057685 , 0.5830012280155382 0.07522432729158643 , 0.22824343709041592 0.5896545509263207 
0.14779349743252806 0.21866461826028316 , 0.5900326791865604 0.061954500774235054 , 0.23232990103658482 0.5849410357139657 
0.13721979694480355 0.23712835571694443 , 0.5965280266506704 0.04902476935743662 , 0.23640825406019933 0.5794070296741028 
0.12719560125976673 0.2561222083765756 , 0.6025376525126267 0.03643413527549275 , 0.24042282388327982 0.5730038110964155 
