0.44093790788189136 0.5990316178586423 , 0.8501575809768982 0.6477787944557896 , 0.9703981091093141 0.5637975467313738 
0.4487482620535618 0.5926467490877592 , 0.8534708204802767 0.659717363496027 , 0.9592745154342652 0.5582438464620195 
0.45745642797295316 0.5863266906590665 , 0.8581397711248254 0.6697510511521473 , 0.9458973988703251 0.5545302172345921 
0.46709209091460746 0.5800926819160416 , 0.8638825614653182 0.6775598606215043 , 0.930518945588178 0.5529554165082601 
0.47769363070059534 0.5739642823794228 , 0.8703768042392251 0.6828357038504181 , 0.9134231630282832 0.553807972815965 
0.4893129489577832 0.5679607757550914 , 0.8772340858724101 0.685282590765482 , 0.8949465631379103 0.5573645925252325 
0.5020213432526098 0.5621040499628411 , 0.8839645573830298 0.6846323393865598 , 0.875507697332464 0.5638715696964051 
0.5159165298877195 0.5564238211308632 , 0.8899359334298641 0.6806892080272062 , 0.8556411346505199 0.5734949298877365 
0.5311303364639899 0.5509667430063271 , 0.8943459977861786 0.6734200854909923 , 0.836017263717935 0.5862211305484865 
0.5478349060909253 0.5458114719326214 , 0.8962558591596382 0.6630897958632623 , 0.81740283271754 0.6017066912499222 
0.5662422870386761 0.5410907132182066 , 0.8947448028415955 0.650374880388426 , 0.800506508087832 0.6191423654391733 
0.5865906915454723 0.5370163067001841 , 0.8891636860559707 0.636310183206455 , 0.7857392203666607 0.6372814691391667 
0.6091175679209696 0.5338960548630095 , 0.879295586903738 0.6220110883991513 , 0.7730804431433961 0.6547008157836451 
0.6340363951553711 0.5321323857608821 , 0.865260585668983 0.6083680680904556 , 0.7621966171437496 0.6701075051944683 
0.6615454661948035 0.532210210897921 , 0.8472590181683333 0.595923436339663 , 0.752689113604967 0.6824743118082219 
0.6918930817306652 0.534701192078184 , 0.8253209811577766 0.58489698714765 , 0.7442795350796619 0.6910097798199718 
0.7254984699536513 0.5403234172776065 , 0.7991102025103269 0.5752057741035651 , 0.7368849255041254 0.6950787676646343 
0.7627156442992573 0.5500312935042458 , 0.7681575335617152 0.5664145561277228 , 0.7306204201071311 0.6941621094138372 
0.7998876791056178 0.5638480906536092 , 0.7358711620189543 0.5588223249542903 , 0.7257347568435316 0.6879375434379064 
0.8318802903485681 0.5796503393684618 , 0.707167442742514 0.5544767941094685 , 0.7224458648770216 0.6764808255678756 
0.8589586421603378 0.5966028171067688 , 0.6817904580066451 0.5537899884497909 , 0.7207444978011208 0.6602151534892461 
0.8817753267363664 0.6141327930999291 , 0.6595133920062524 0.5566620737594901 , 0.7202048792254849 0.6398130921863866 
0.9008844217285236 0.6316610418603343 , 0.6407049650203668 0.562713019833332 , 0.7199042112192132 0.6162338973521394 
0.9168642250987067 0.6487249819245806 , 0.6259872126644146 0.5710768899956983 , 0.7186421602049823 0.590806087125527 
0.9302919816702235 0.6650662369463434 , 0.6157256159990339 0.5804388286388148 , 0.7154760002988461 0.5651028934606477 
0.9416617580132908 0.6806059006970273 , 0.6097373048832015 0.5894798977283695 , 0.7100945350716111 0.540522160620409 
0.9513466559999388 0.6953644601876514 , 0.6074495806735655 0.5972651884026496 , 0.7026973612945991 0.5179783104555047 
0.9596109095865544 0.7093970896538159 , 0.6081921709492788 0.6032786422743499 , 0.6936905174322703 0.4979322271176399 
0.9666384821461546 0.7227610139110713 , 0.6113584992888088 0.6072845732947644 , 0.6834966165331401 0.48056237183997 
0.9725586527838831 0.7355034544114225 , 0.6164441502096534 0.6091976078375995 , 0.672490794974567 0.4659068967967837 
0.9774644173672693 0.7476588007626874 , 0.6230332126182861 0.6090032440706502 , 0.660995967982548 0.45394591421246805 
0.9814249686080572 0.7592491928014571 , 0.6307718970533138 0.606716666580406 , 0.6492967323067325 0.44464209966394247 
0.9844942041404093 0.7702861867651114 , 0.6393429044858066 0.6023634973290534 , 0.6376564893418877 0.4379582749516408 
0.9867167052276896 0.7807727361142404 , 0.6484433461225276 0.5959724018303197 , 0.6263335466178863 0.43386282110124547 
0.9881320532650413 0.7907053118313009 , 0.6577658568593273 0.5875746350397055 , 0.615595687843735 0.4323280121747992 
0.9887779192259868 0.8000761612640918 , 0.6669821336772156 0.5772087969926751 , 0.6057335450649012 0.43332300078903874 
0.9886920743658313 0.8088756863457105 , 0.6757287059421468 0.5649311027887826 , 0.5970728176601253 0.43680116991131257 
0.9879133166153923 0.8170948075318558 , 0.6835959391673834 0.5508329785864619 , 0.5899843421853278 0.442680172927488 
0.9864812882038481 0.824727035352175 , 0.6901233622594413 0.5350688594572952 , 0.584888947504814 0.4508120642363355 
0.9844352687519078 0.8317698715785805 , 0.6948079831984795 0.5178968938899445 , 0.582250346017716 0.46094119357728064 
0.9818122180485365 0.8382251787593055 , 0.6971374675996628 0.4997314563029354 , 0.582543912319904 0.4726513239835648 
0.9786445285234207 0.8440983207498108 , 0.6966640122813973 0.48119453549634694 , 0.5861850571632852 0.4853151027996479 
0.9749580457209567 0.8493961516629595 , 0.693126640707215 0.4631308001292607 , 0.5934089115399315 0.49808100725358545 
0.9707708886975996 0.8541242349980182 , 0.6865925637447946 0.4465334813576735 , 0.6041301455257089 0.509950242690114 
0.9660934501353035 0.8582839194382773 , 0.6775321377759924 0.43235992015823227 , 0.6178680100568071 0.5199641194492961 
0.9609296759449375 0.8618699825236282 , 0.6667439405615059 0.4213134069858683 , 0.6338199814616596 0.5274245695363091 
0.9552793616400702 0.8648693867587766 , 0.6551577140292704 0.4137251810151378 , 0.6510565222987624 0.5320133912718913 
0.9491409186443672 0.8672613279053967 , 0.6436406500233344 0.4095863116582932 , 0.6687120293004013 0.5337603194821157 
0.9425139951765612 0.869018405312383 , 0.6328945951904436 0.4086628176841202 , 0.686085007601098 0.5329267360493024 
0.9354014461826218 0.8701085427222605 , 0.6234403621562434 0.41061049498116337 , 0.7026517896292376 0.5298889213423817 
0.927810333936608 0.8704972017711642 , 0.615646679663435 0.415052958985196 , 0.7180365843680598 0.5250577982894454 
