0.4015747586624261 0.2265905903539357 , 0.19764281052445287 0.6878372889499182 , 0.23665159352530007 0.4575374002352014 
0.3820515218555258 0.2458095629365893 , 0.20707760474280465 0.6884678821405891 , 0.24674003611384854 0.4376878344618769 
0.36156207236489035 0.2665677487438195 , 0.21685966503613216 0.6874795782538429 , 0.25744742531115644 0.41791795254139286 
0.33978232843756306 0.2894234139389051 , 0.22695994268964848 0.6849467893228176 , 0.2691268915849674 0.3975950762773326 
0.3162337163163225 0.31528094710984705 , 0.23735448806651643 0.6809009325541667 , 0.28228095832934 0.37578339987504145 
0.29066599445223784 0.3451242431794564 , 0.2480167734098356 0.675329792220737 , 0.29718639485010556 0.3515112441388618 
0.26564073682717737 0.3763842799666984 , 0.25890299894122154 0.6681664292631022 , 0.3113254269437801 0.3274145703092546 
0.24321305404672178 0.4058289959565531 , 0.2699254978538328 0.6592727854066706 , 0.32273061081162446 0.30686349817583153 
0.22279952678407666 0.4341642071377106 , 0.2809219628310638 0.648448794553506 , 0.3321476730970386 0.28935227784783857 
0.2040179768382519 0.46235530540050246 , 0.2916120555922905 0.6354666275195435 , 0.34023913028163666 0.2741433466190092 
0.18692055935185942 0.4910482079791705 , 0.30154975749282725 0.6201509066337477 , 0.34739884586749237 0.2607661649261369 
0.17187304625509653 0.5204961311839099 , 0.3101305390232741 0.6025327602410809 , 0.3538655774338084 0.24893638811406427 
0.15931831256099635 0.550473151308795 , 0.31676037745816676 0.5830080459324067 , 0.3597904726930159 0.23848408229785326 
0.14943717078706814 0.5803789513421831 , 0.32116164291501365 0.562273550130731 , 0.3652703490100972 0.22931277806614092 
0.14200041398992588 0.6095965200539121 , 0.32350403527122745 0.5409932720726981 , 0.3703647134510256 0.2213754874124448 
0.1365411655848348 0.6377592402689818 , 0.3242226282607699 0.5195459999369477 , 0.37510536886657425 0.21466003933312547 
0.13258055688253442 0.6647543097837568 , 0.3237865894231642 0.4980302847906788 , 0.3795020164064804 0.20918068496461942 
0.129730959004124 0.6906171601274804 , 0.3225932772326833 0.4763738561378748 , 0.38354492647537175 0.20497426327369977 
0.12770719119634716 0.7154447693414456 , 0.32095700012237605 0.4544208095804087 , 0.3872049713934559 0.20209970061720064 
0.12630627244664852 0.7393492656804294 , 0.31913206041135717 0.4319758657868725 , 0.39043082985417343 0.2006401480717531 
0.12538437863701832 0.7624378784591969 , 0.3173422910746725 0.40881988051641144 , 0.3931424930004883 0.20070752056344665 
0.12483878219168279 0.7848059391463881 , 0.3158113369118861 0.38470998458906674 , 0.3952190436086102 0.20244935580360007 
0.12459517192236957 0.8065355312038388 , 0.31479743732990656 0.3593725879601102 , 0.39647655345990296 0.2060571603751059 
0.12459906946420897 0.8276962985684804 , 0.31464202033787053 0.3324976028363629 , 0.3966280729100996 0.21177137813421162 
0.12481006435209029 0.848346883563784 , 0.3158465480540917 0.30375701983945125 , 0.3952125503059971 0.21986137613581974 
