0.6550869625296505 0.7339805942366988 , 0.4337984807413804 0.8271095542687535 , 0.6163232463306528 0.10572160834894151 
0.6559021403232355 0.7257127627394395 , 0.43028857179008806 0.8229409871742634 , 0.6190179774883602 0.11815800694069084 
0.655492607258071 0.7177070777073693 , 0.4280349114711143 0.8180749416190506 , 0.6216811708724984 0.13102973752797392 
0.653885113248319 0.7099459826929321 , 0.4270149615061514 0.8125038563592155 , 0.6243086148472133 0.14436191780224616 
0.651087483195958 0.7024185441851089 , 0.42722619214812885 0.8062101392611307 , 0.626895014257597 0.15818307340815416 
0.6470894832467281 0.6951207508084953 , 0.42868556049419415 0.7991652410124617 , 0.6294336458607616 0.1725257650334367 
0.6418622455318035 0.6880566156384387 , 0.43143055436905625 0.7913277833557978 , 0.631915889700824 0.18742735786015724 
0.6353561484708937 0.6812403859274323 , 0.4355219575789926 0.7826404031401143 , 0.6343305835517975 0.20293096778684705 
0.627496771281909 0.6747004629229605 , 0.4410487948534161 0.7730246694940819 , 0.6366631234663588 0.2190866244373512 
0.6181781898659233 0.6684861707603434 , 0.4481363008700936 0.7623728921109537 , 0.6388941988656669 0.23595269398309637 
0.6072524748689134 0.6626795253204467 , 0.4569582112824635 0.7505346304683369 , 0.6409980034503069 0.25359760106560997 
0.5945142477235261 0.6574160488276367 , 0.4677547349805528 0.7372938350409389 , 0.6429397068976048 0.27210187298581795 
0.5796824606412392 0.6529216544214501 , 0.4808542990419473 0.7223296001340038 , 0.6446719299184972 0.29156050229893965 
0.5624047831845342 0.6495720744330648 , 0.49667388837171095 0.7051540406780906 , 0.6461300180454385 0.3120856417432382 
0.5424425011838071 0.6479295260651734 , 0.5155399122655502 0.6850722025027622 , 0.6472262761523263 0.333810028286458 
0.5207129965945017 0.648317445656816 , 0.53665137242647 0.6616006598976889 , 0.647844320580712 0.3568936512998887 
0.5008230374523249 0.649165243012935 , 0.5565509804027271 0.636102978649361 , 0.6478346717466316 0.3815435351920976 
0.48501931345758154 0.6483522994334023 , 0.5731884028150752 0.6103971896027907 , 0.6470009733290268 0.40806226781820076 
0.4730882137347785 0.6452802368338189 , 0.587066709254827 0.5846053495561097 , 0.6450537666120781 0.4369261704644653 
0.46449301957348216 0.6399437051364457 , 0.599207589617755 0.557967507765813 , 0.6415080804104464 0.4689005439521351 
0.458910711564241 0.6324361272626186 , 0.6108066669582323 0.5293729758996975 , 0.6354913110792102 0.5050026536920779 
0.45627482161111904 0.6228739789951395 , 0.62282435197715 0.4998516889418124 , 0.6261095160134145 0.544086088917442 
0.45678492273396437 0.6114760043443438 , 0.6337230649311619 0.4747210368708589 , 0.6147007019365572 0.5806147156391912 
0.46082123341074566 0.5986938429968196 , 0.6428178929679921 0.4538621180373203 , 0.6015695632229459 0.614255795820254 
0.46868065035492923 0.5853179348513905 , 0.6502215897441554 0.43611078910610185 , 0.5863064495025989 0.6453830328969017 
0.4802172711795395 0.5723673815822534 , 0.6560763436667575 0.4207581381958208 , 0.5689150747553866 0.6736862370763198 
0.4947220243844909 0.5606256915613805 , 0.6604685486947973 0.4074294992445021 , 0.5500181165223954 0.6987565660485114 
0.5112882973523586 0.5502632268866706 , 0.6634437565122375 0.39595070262708004 , 0.5304766357370876 0.7205978273406434 
0.5292192486881753 0.5409452304658857 , 0.665025905871163 0.38627567589993006 , 0.5109635350423455 0.7395908504885783 
0.5481191999664977 0.5321243346758356 , 0.665230760305789 0.37845091717759183 , 0.49185872932939695 0.7562365050009666 
0.5678039825069784 0.5232152061891114 , 0.6640764214642062 0.3726020100642362 , 0.473328285630499 0.7709945406010464 
0.5881941031172208 0.5136418135322335 , 0.6615963558010951 0.36893476666326624 , 0.45541823068336773 0.7842351766588944 
