0.03448133992762337 0.574803365102023 , 0.1593146323058885 0.19670419641587267 , 0.4076930866658114 0.46895772196275587 
0.043411746074769164 0.5716209498804327 , 0.16882329778626168 0.2080722146518581 , 0.38925401503829243 0.46077211894836084 
0.053189077030904836 0.5676517086503138 , 0.17864653579588896 0.2206094416004717 , 0.3696534460725295 0.4522041332298662 
0.06392024492958719 0.5627954396640767 , 0.18884822938558943 0.23449867628423632 , 0.3487205845841467 0.44317116753233854 
0.07573990693793846 0.5569157758878464 , 0.19951206665585408 0.24999975649951806 , 0.32623708530553075 0.43354975109328725 
0.08881922350229011 0.5498204729805088 , 0.2107440231170954 0.26750039350476795 , 0.30192581227993776 0.42314441699537486 
0.10337465693301134 0.541227165158526 , 0.22265467837203987 0.287609900852458 , 0.27545972359427207 0.41162821746966766 
0.11966722255662651 0.5307040234439901 , 0.23522957131509595 0.31130510212325924 , 0.24659226502760082 0.39845615791340233 
0.1379585554592699 0.5175804240483943 , 0.24768142861158032 0.33984139215011483 , 0.21584907482847304 0.3830434672821426 
0.1583666478386892 0.5008954898804906 , 0.25707207951482286 0.3727643710374865 , 0.18605033154581122 0.3668054225626747 
0.180778200358687 0.4795959809311269 , 0.2611919016198761 0.4072289492564564 , 0.15951895692076018 0.35364035329306853 
0.20520679881559764 0.4530828117324327 , 0.25992118719598367 0.4424412728618833 , 0.13636107288774196 0.34494119888633584 
0.23167982880534266 0.4233442958213909 , 0.25309868580252054 0.4768591638813219 , 0.11671054429146009 0.34026182377793907 
0.25734642850631867 0.3954965435916408 , 0.24355582754390162 0.5064674470111797 , 0.10058680284910299 0.3385012928778312 
0.2804733826924397 0.3701609268423863 , 0.23341496180710003 0.531606271333555 , 0.08760071439978355 0.3386980853047105 
0.3011487798194061 0.346683567056856 , 0.22308867235668586 0.5535128348113308 , 0.07725160672323135 0.34026888161246494 
0.3197607693115073 0.3246106911300308 , 0.2126228579271915 0.5729683826086901 , 0.06910543166062448 0.3428862097419309 
0.33665937813019675 0.3036657976049954 , 0.20200936895705376 0.5904353275164123 , 0.06282031181207275 0.3463641583592442 
0.35212013580586443 0.2836699569991751 , 0.19123839588413383 0.6062000465996457 , 0.05813052720932499 0.3505952798818312 
0.36635632311574723 0.264499216273002 , 0.18030590702952184 0.6204479490644583 , 0.054826828754054195 0.35551811814319156 
0.37953477673524855 0.24606284307147772 , 0.1692135045329533 0.6333022384968138 , 0.052740777631121415 0.3611002019123604 
0.3917883053850626 0.22829150984149302 , 0.15796741205287054 0.6448449344187961 , 0.05173334146139016 0.3673288392203628 
0.40322461237361695 0.21113040594689148 , 0.1465777713588174 0.6551288615069568 , 0.051686675166888976 0.3742060160268036 
0.4139326058363838 0.19453496234522658 , 0.13505837925953051 0.664184738560591 , 0.052498073803409005 0.38174558257483426 
0.423986886703178 0.17846805451335349 , 0.12342683046026644 0.6720254241102831 , 0.05407534173587886 0.38997180485701527 
