0.8975124192941892 0.6942370490038137 , 0.2039229364659344 0.14972115874927183 , 0.12115469073107121 0.22814039347476756 
0.897679736341764 0.6862414871270061 , 0.19702463707341356 0.15574960795492726 , 0.12788567307601723 0.2301075061459198 
0.8976403288655078 0.6781067665916347 , 0.18783878683668978 0.1644238431457431 , 0.13711093078899722 0.2295679914904753 
0.89738902854544 0.6698332165093793 , 0.1764303743930174 0.17616007877040063 , 0.14877064355273736 0.22610530594807315 
0.8969203718977442 0.6614210811030002 , 0.16331638100438622 0.19124002300608758 , 0.1623532935890643 0.2194374971187653 
0.8962287327995988 0.6528705135210661 , 0.15022526558308136 0.20890336226389888 , 0.17613604810851463 0.21032472544288816 
0.8953085009778956 0.6441816335209964 , 0.13959572310109672 0.22676213273371082 , 0.1876858224122024 0.20115483497314585 
0.8941541176201627 0.6353546435940627 , 0.13233761414225703 0.24295054663825016 , 0.19609831472877498 0.19379341099554026 
0.8927599099619449 0.6263898858439062 , 0.12821144562323109 0.2568769130053378 , 0.2016186909060188 0.18883180237860908 
0.8911199013455889 0.6172878331217161 , 0.1267992778895822 0.26846001609910525 , 0.20467086725602365 0.18635075200703177 
0.8892276649123554 0.6080490650624283 , 0.12777433832027554 0.2777166309166897 , 0.20558804325856384 0.18633290524873508 
0.8870762124225601 0.5986742487590107 , 0.13092056879414388 0.2846330155915671 , 0.20459326527449082 0.1887913368772753 
0.8846579047649256 0.5891641265261881 , 0.13610941541351315 0.2891233674874803 , 0.201822726312756 0.19381110721418465 
0.8819643783392366 0.5795195081783644 , 0.143273261292687 0.2910073714622102 , 0.19735240685927113 0.20157172158727846 
0.8789864898919004 0.5697412635017373 , 0.15236859099691305 0.2899928144998948 , 0.19123496560238123 0.21236452322622096 
0.8757142935354325 0.5598303097135783 , 0.16328772272605072 0.28569339424246426 , 0.18358803022971149 0.22657489727181046 
0.8721370823379637 0.5497875907818552 , 0.17560077622517917 0.27784935626267354 , 0.17485218792805182 0.24446165418332422 
0.8682435502112958 0.5396140620031941 , 0.18801218569614933 0.2672195763927001 , 0.1663343105837496 0.26526496283195883 
0.8640220821788028 0.529310744169187 , 0.19856939409590604 0.25647479310359866 , 0.1599985702164859 0.28631306395506734 
