0.40482973842207226 0.15587759828705505 , 0.08757536372472086 0.14155689091359203 , 0.5585765659732153 0.5076666770342905 
0.4088723990352264 0.14852926102639832 , 0.08150937386384474 0.14476548334804457 , 0.5605998952209372 0.5118064218604946 
0.4123253534445424 0.14171359864213715 , 0.07646874503879175 0.14814377493650926 , 0.5621875696366742 0.5152437926562912 
0.4152083458016292 0.13543658702855627 , 0.07241498871842511 0.15166342295647875 , 0.563358333599954 0.5180011562499025 
0.4175375475067441 0.12970322077673582 , 0.06931712391625547 0.15530075746050234 , 0.5641269966970087 0.5200971879976993 
0.41932581855001994 0.12451832777832693 , 0.06715087793888797 0.15903565421092528 , 0.5645049716311004 0.5215471842456852 
0.4205829106193453 0.11988717563880444 , 0.06589808125777366 0.16285067675697903 , 0.5645006762428894 0.522363313839154 
0.4213156068920742 0.11581594788542246 , 0.06554623575571168 0.16673040709419512 , 0.5641198254722224 0.5225548112553199 
0.42152779538799506 0.11231214493449782 , 0.06608824120906676 0.1706609074423187 , 0.5633656315229465 0.522128113858121 
0.4212204720580412 0.10938495066137183 , 0.06752227165675236 0.17462927068896422 , 0.5622389244052147 0.5210869448846015 
0.4203916672857777 0.10704559743011811 , 0.06985180090977974 0.17862322646331846 , 0.5607381999244508 0.5194323423415009 
0.419036285389394 0.10530775902746942 , 0.0730857851216968 0.1826307750938163 , 0.5588595976089175 0.5171626321136518 
0.4171458407596095 0.10418800141795115 , 0.07723902077781375 0.18663982358866438 , 0.556596806582585 0.514273341228322 
0.414708065720834 0.10370632564936698 , 0.08233270986840353 0.19063779635052858 , 0.5539408925307707 0.510757044235042 
0.4117063527241164 0.10388684644720846 , 0.08839528228623451 0.1946111880103524 , 0.5508800331096574 0.5066031317773767 
0.4081189748026784 0.10475866600273327 , 0.09546355165982615 0.19854501502035074 , 0.5473991416575038 0.5017974852118535 
0.4039179995096609 0.10635702893048385 , 0.1035843198480943 0.20242210343056663 , 0.5434793487622531 0.49632203387388707 
0.399067766248247 0.10872488830503108 , 0.11281660546974959 0.2062221167418892 , 0.5390972964020116 0.49015416118801725 
0.39352272358744955 0.11191508718486111 , 0.12323476731603109 0.20992016860255927 , 0.5342241772165276 0.48326591044751716 
0.3872243018434702 0.11599349055340112 , 0.13493294892394322 0.21348475801186353 , 0.5288244173525949 0.4756229176696729 
0.3800962923522156 0.12104364061847014 , 0.14803152843080003 0.21687456353202697 , 0.5228538473369927 0.46718296208444043 
0.3720378633184898 0.12717396234449332 , 0.16268668701999964 0.22003323917357828 , 0.5162571177815188 0.45789396471686594 
0.3629128025067111 0.13452945252258147 , 0.17910489442117575 0.22288055032943296 , 0.5089639711921214 0.44769116338292314 
