0.4021076147256881 0.9649730271199654 , 0.09442030353038966 0.9216682100295241 , 0.039252656238044414 0.13062279513834918 
0.38468442463895036 0.9678849843773987 , 0.1017158065026936 0.9117669187956134 , 0.04938034335247825 0.13761212911482656 
0.36622119646493656 0.9704862567144137 , 0.10999457407943414 0.9019011203698737 , 0.05956480394975149 0.14487665520355134 
0.34658907830027363 0.9726678810903462 , 0.11938694462433387 0.8921674982725851 , 0.06980455156951469 0.1524286529249074 
0.3256366933600292 0.9742725923751635 , 0.13004591506150925 0.8827101669490803 , 0.08009796607258371 0.1602812729635949 
0.30319416338070554 0.9750682977419431 , 0.14214310877614977 0.873747174415283 , 0.09044330233726686 0.16844856013061255 
0.2790941284785341 0.9747077894174253 , 0.15584774523082437 0.8656108079841445 , 0.10083870078476372 0.176945434886269 
0.25323690830514195 0.9726772468285136 , 0.17126147932050967 0.8587991832196804 , 0.11128218686847052 0.1857876022396447 
0.22575002139877706 0.9682701188615689 , 0.18825892908932243 0.8540025644196662 , 0.12177162400602266 0.19499134900660373 
0.197261892690887 0.9607175869881475 , 0.20621413859502555 0.851973232348884 , 0.13230454320820959 0.20457321295080722 
0.1690354057812172 0.9496423697366863 , 0.2238674271198135 0.853072041202767 , 0.1428777415930914 0.2145496213483854 
0.1424455023065105 0.9354938289976288 , 0.23984843091474706 0.8568334148648628 , 0.15348664127286454 0.22493678842534712 
0.11822620418316418 0.9192410009888925 , 0.2534297166711161 0.8622719522620248 , 0.16412465363984186 0.23575107903692138 
0.09643617698436728 0.901764409177766 , 0.2645616103399941 0.8684900430428474 , 0.17478278716976073 0.2470095800672253 
0.07682449529866678 0.8836412351263497 , 0.2735066412550765 0.8748922779253806 , 0.1854494379403788 0.25873051923610835 
0.05908052848261823 0.8652007693644544 , 0.2805898375782577 0.8811298240196387 , 0.19611020843324614 0.27093343890374555 
0.042927782027106384 0.8466187852586998 , 0.28610511223944085 0.887006075111299 , 0.20674768022757478 0.28363917191783977 
0.028144649266584176 0.8279838002345805 , 0.2902947927493859 0.8924105662985089 , 0.21734113247815195 0.29686966575474927 
0.014561109767615165 0.8093359725214494 , 0.2933532372763188 0.8972803872489702 , 0.22786622745018806 0.31064767251741915 
0.002049975807306533 0.790689082157216 , 0.29543589939563575 0.9015786468079432 , 0.2382946992911797 0.3249963033226795 
-0.009481605753775452 0.772043165385224 , 0.29666808499057057 0.9052824270314167 , 0.24859409525732687 0.33993843987119804 
-0.020099129078587713 0.7533921383509347 , 0.2971520705794989 0.9083758912401518 , 0.2587276329932108 0.35549600269675236 
