0.03352285723565318 0.8934885568146111 , 0.3823219906841455 0.5923860840370341 , 0.10232617838779512 0.6558191740735709 
0.04058698220398687 0.9000770082490352 , 0.3813582939940127 0.5810536434627853 , 0.09622575010959422 0.6605631632133956 
0.04826179077503428 0.9050916935197438 , 0.3791465721740857 0.5702751019420104 , 0.09076266335847383 0.6663270194634621 
0.0564689330782302 0.9084832993476575 , 0.3757577626671854 0.560090150152307 , 0.08594433056217822 0.6731203654252518 
0.06513217344861691 0.9101859796518517 , 0.37125492468336035 0.5505383150037207 , 0.08178392817561658 0.6809695202696439 
0.07417326077922179 0.9101131256493702 , 0.36569519945806533 0.5416597564863402 , 0.07830256607030674 0.6899209327895057 
0.08350654463307909 0.9081517057658672 , 0.3591314305113791 0.5334959053324991 , 0.0755330511631357 0.7000462038268498 
0.09303113044898925 0.904154552720824 , 0.351613525487093 0.5260900082435842 , 0.07352637037151159 0.7114492539608079 
0.10261833847763463 0.8979299819751257 , 0.34318960140429067 0.5194876430159554 , 0.0723630864256686 0.724276189934135 
0.11209009845616837 0.8892288894964167 , 0.33390691308707865 0.5137372803231857 , 0.07217401476434691 0.7387276451056138 
0.12117959020837496 0.8777335959388435 , 0.32381250712520315 0.5088910086745758 , 0.07317892897401582 0.755069210311797 
0.12945825345892353 0.8630707029804051 , 0.3129534467516773 0.5050056151950957 , 0.07575932609699308 0.7736174967497154 
0.1362153220335239 0.8449416568860386 , 0.30137626965004893 0.5021443274900986 , 0.08057943462402108 0.7946078305490789 
0.14039609154153268 0.8236735705884389 , 0.28912502396860096 0.5003795625483857 , 0.08864991079746029 0.8176406817883917 
0.14126178567386005 0.8013445820973282 , 0.27623712661401323 0.4997964055089766 , 0.10067211401972065 0.8405528273189115 
0.13977461275462527 0.7808722046342584 , 0.26273865916595057 0.5004945301629211 , 0.11565775438701809 0.8603270801280366 
0.137557258479726 0.7631788264118692 , 0.24864470056930146 0.5025883005425774 , 0.1319690672585665 0.8759266879707694 
0.1355867193391563 0.7478114842634279 , 0.23396369619910268 0.5062105863835901 , 0.14862061076933497 0.8876717442781981 
0.13432160455091996 0.7340643780046805 , 0.21870159177193715 0.5115216352356522 , 0.16514782998473687 0.8961078016848835 
0.13397642644622768 0.7212815178977224 , 0.20286597384572264 0.5187227424908306 , 0.18132862601564367 0.901689554536663 
0.1346537773105579 0.708864165501886 , 0.18647279771856368 0.5280764563475682 , 0.19704445127847242 0.9047531930757619 
0.13638950804286196 0.6962154544695971 , 0.16956123948395813 0.5399366034350502 , 0.2122202787807739 0.9055417570205688 
0.13914227246077143 0.6826724134995958 , 0.15223110935273798 0.5547897290097308 , 0.22679764449408454 0.9042316724158896 
0.14270604209911908 0.6674532700577929 , 0.13474397898681303 0.5732871520390761 , 0.24072100522166184 0.9009533928283472 
0.1464497573906106 0.6497757288617024 , 0.11779234588118825 0.5961104321702025 , 0.2539289230357951 0.8958076538933112 
