0.7302404305520842 0.9232898736853592 , 0.27698109748860844 0.5919454457048036 , 0.7927306945458268 0.10054329015794783 
0.7415669572387737 0.913865168452259 , 0.27470764411612175 0.5880142561586628 , 0.783677621231624 0.11389918493718877 
0.7526597746772856 0.9041197080626622 , 0.27282256624656187 0.5841151549137926 , 0.774469881662672 0.1275437465716557 
0.7635178956564952 0.8940531119166334 , 0.2713323564539597 0.5802339510232268 , 0.7651019704760645 0.14149154660825025 
0.7741394207600681 0.8836634375260172 , 0.270244711750437 0.576356680885276 , 0.7555680900760142 0.15575849113681722 
0.7845213679770446 0.8729471673869331 , 0.26956872618762573 0.5724694823603207 , 0.745862128421849 0.17036195980085664 
0.7946594681401005 0.8618991876551951 , 0.2693151218693303 0.5685584687177052 , 0.7359776325770885 0.18532095317521002 
0.8045479171266138 0.8505127644426625 , 0.2694965304929095 0.5646096007133318 , 0.7259077749669959 0.20065624439211613 
0.8141790743428041 0.8387795264644472 , 0.2701278413009558 0.5606085555588158 , 0.7156453069427593 0.21639052752484736 
0.8235430957244892 0.8266894672027314 , 0.27122663665359836 0.5565405923795091 , 0.7051824902084316 0.23254854996586988 
0.832627488822231 0.8142309863339393 , 0.27281374400667086 0.5523904153034354 , 0.6945109897576174 0.24915720791073567 
0.8414165784302937 0.8013909996616915 , 0.2749139439222138 0.5481420381772637 , 0.6836217002340118 0.26624557170915514 
0.8498908753501685 0.7881551600207625 , 0.2775568893746316 0.5437786601697764 , 0.6725044578617192 0.28384478935757146 
0.858026351108173 0.7745082490912514 , 0.28077831433443956 0.5392825712426477 , 0.6611475571439067 0.3019877892142113 
0.8657936423081589 0.7604348212238901 , 0.2846216427875099 0.5346351245003973 , 0.6495369374908505 0.320708663823823 
0.8731572463051963 0.7459202019206238 , 0.28914015780572777 0.5298168461798011 , 0.6376548184755952 0.34004156144768544 
0.8800748328122988 0.7309519565249539 , 0.29439996038613475 0.5248078179730996 , 0.6254774293880858 0.3600188350500568 
0.8864968894452971 0.7155219299111802 , 0.3004840461372056 0.5195885892908484 , 0.6129712870040167 0.3806680903460816 
0.8923670370646491 0.6996288825536476 , 0.3074979551102743 0.5141421171496232 , 0.6000872304115961 0.4020076098448394 
0.8976234575438808 0.6832815683615447 , 0.3155775778705958 0.5084577071672781 , 0.5867511871720429 0.42403933401928734 
0.9022018841908076 0.6665017836087148 , 0.3248996963012322 0.5025388793430923 , 0.5728506420944798 0.4467379465963031 
0.9060403683150431 0.6493265042118352 , 0.335695223066142 0.49641895688902005 , 0.5582166312053345 0.4700331484472549 
0.9090854178835598 0.6318079132240411 , 0.34826234139154344 0.4901916324001385 , 0.5426044633114164 0.49377906392393056 
0.9112981527744292 0.6140102585832867 , 0.3629674152487269 0.484068668675454 , 0.5256866545633636 0.5176996822893694 
0.9126582516379292 0.5960033883111293 , 0.3801960318875293 0.47847613525574034 , 0.5070979390610612 0.5412990859812404 
0.9131633734603217 0.5778543672261277 , 0.400173209205058 0.47415854631984844 , 0.48661563992114 0.563765696002134 
0.912822941069456 0.5596200717056605 , 0.42261211199708576 0.47210983529011274 , 0.4645171695199779 0.5840487025523368 
0.9116477037750058 0.5413440868100036 , 0.44653235472150515 0.4730855034934665 , 0.44177216409000875 0.60134901924464 
0.9096394248682003 0.5230594983233668 , 0.4707610445629876 0.4771002749768265 , 0.4195517531553318 0.6156188362479168 
0.9067850141525101 0.5047956170786942 , 0.4945608957039653 0.48360621851763985 , 0.39860631273004427 0.627376773951776 
0.9030554448831487 0.48658538163511483 , 0.5176938675257671 0.49194525745727713 , 0.3792029101776039 0.6372479704557181 
0.8984075833157226 0.46847215765150413 , 0.5402094424820045 0.5015641058420754 , 0.3613351967887925 0.6457423460545305 
0.8927880304614866 0.4505160802245773 , 0.5622761794162263 0.5120358746504546 , 0.34488801270880676 0.6532266546730782 
0.8861393588061958 0.43279993660477895 , 0.5840952646616917 0.523023401344647 , 0.3297175991186322 0.6599552715986842 
0.8784095996471989 0.41543367244726054 , 0.6058590779049224 0.5342407546098773 , 0.3156835450343983 0.6661041824909723 
0.8695653434891164 0.3985554375171053 , 0.6277274549592995 0.5454269426940621 , 0.30265942413810376 0.6717962293369426 
0.8596071333008856 0.38232626233367245 , 0.6498100675546061 0.5563342632334054 , 0.29053502173102796 0.6771180839810322 
0.8485831574492073 0.3669161154802387 , 0.6721535065621849 0.5667310813246398 , 0.27921555857512753 0.6821314127432316 
0.8365951598932425 0.35248229872034664 , 0.694737030670028 0.57641602560843 , 0.26862003202324913 0.6868802852193335 
0.823791684181077 0.33914601817948636 , 0.7174810982427363 0.5852363873080221 , 0.2586794401627064 0.6913962040606018 
0.8103492364570161 0.3269757786021421 , 0.7402678650835006 0.5931012185418922 , 0.24933512104600306 0.6957016124040759 
0.7964482042379649 0.3159835791570483 , 0.7629667664944891 0.5999826357122455 , 0.24053725185406566 0.6998123946788164 
0.7822521991638769 0.30613335462381536 , 0.7854565171085185 0.6059055737162987 , 0.23224350631412435 0.7037396812079961 
0.7678959770297379 0.297356054020543 , 0.8076383780812731 0.6109314032764107 , 0.22441786747550868 0.7074911522511566 
0.7534820642351221 0.2895651810273 , 0.8294405623436999 0.6151414532959948 , 0.21702959600769783 0.7110719752248154 
0.7390832759319281 0.2826690846122922 , 0.8508165955617996 0.6186240517966063 , 0.21005235109279216 0.7144854731392117 
0.7247479544467638 0.27657900956715953 , 0.8717408136888484 0.6214660018689865 , 0.20346345445090772 0.7177335981119641 
0.7105057058322232 0.27121350621550644 , 0.8922032343503721 0.6237478381207204 , 0.19724328240392458 0.7208172652118832 
0.6963724998569268 0.266500292405592 , 0.912204954668572 0.6255417300353341 , 0.19137476806102097 0.7237365871071839 
0.6823547496352459 0.2623765668344383 , 0.9317544774268827 0.6269110041753252 , 0.18584299552439124 0.7264910385383465 
0.6684523791962744 0.25878849531391535 , 0.9508649738797487 0.6279105431506464 , 0.1806348695104967 0.7290795710835482 
0.6546610416519605 0.2556903264128863 , 0.9695523348900401 0.628587590636105 , 0.17573884604451928 0.7315006924991185 
0.6409736815344397 0.25304339848478685 , 0.9878338287532431 0.6289826905216496 , 0.17114471229883715 0.7337525205416735 
0.6273816142011849 0.2508151750252336 , 1.005727202503036 0.6291306164003929 , 0.16684340588229898 0.7358328181224835 
0.6138752596686595 0.2489783713291748 , 1.0232500971063612 0.629061223697841 , 0.16282686581149913 0.7377390145210941 
0.6004446335864606 0.24751019452024606 , 1.040419680017524 0.6288001991200808 , 0.1590879089825351 0.7394682159077831 
0.5870796695590431 0.24639169797722696 , 1.0572524257894895 0.6283697041815502 , 0.15562012723798707 0.7410172073893327 
0.5737704253527622 0.24560724141561097 , 1.073763996099375 0.6277889200744419 , 0.15241780113438258 0.7423824480580571 
0.5605072097402299 0.24514404422433175 , 1.08996918553816 0.6270745053313534 , 0.14947582730812994 0.7435600599924247 
0.5472806555120836 0.2449918191297427 , 1.1058819101182986 0.6262409786565539 , 0.14678965695613758 0.7445458117618132 
0.5340817563223953 0.2451424742086402 , 1.1215152228368044 0.6253010386581082 , 0.14435524342732026 0.7453350966813616 
0.5209018795699897 0.24558987281708614 , 1.1368813457246385 0.6242658309183416 , 0.1421689972918918 0.7459229058126821 
0.5077327637416678 0.2463296426934741 , 1.1519917113056897 0.6231451713662041 , 0.14022774753916267 0.7463037954884317 
0.49456650604428576 0.24735902712235475 , 1.1668570087739325 0.621947733490669 , 0.13852870776830178 0.7464718489350861 
