0.7114765729027627 0.42418289179791335 , 0.7986986894903205 0.9474910408503371 , 0.7371170422009581 0.45214136704283636 
0.7073678294632242 0.4261698865784764 , 0.8014330355974646 0.948464489941048 , 0.7384914395333525 0.44918092317156233 
0.7058431401396432 0.4303548506014707 , 0.8040610553171815 0.948736653286088 , 0.7373881091372164 0.44472379580352805 
0.7070426813742516 0.4360865878459485 , 0.806577719412264 0.9483117411976564 , 0.7336719038075256 0.4394169706474819 
0.7107077192462923 0.4424599081870124 , 0.8089772650556313 0.9471910388515871 , 0.7276073202921176 0.4341643526524873 
0.7160450600956322 0.44839702062032144 , 0.8112534748770709 0.9453726142006358 , 0.719993769621338 0.4300456648701296 
0.7218266636604616 0.45295404235192493 , 0.8133999722755053 0.9428513485617643 , 0.7120656686580742 0.42800990877739753 
0.7267982482706915 0.4556358907725826 , 0.8154102613292575 0.9396192933738431 , 0.705083794994092 0.42856011554466106 
0.7300089888478674 0.45641722360133286 , 0.8172773959680354 0.9356660337415944 , 0.7000059197781383 0.4317320423481595 
0.7308608475155823 0.45558909505788325 , 0.8189934320783672 0.93097871384077 , 0.6974380250000916 0.4372474907924334 
0.7290592452907941 0.4536596291473244 , 0.8205488922033185 0.925541609902211 , 0.6976841670999284 0.4446140606415513 
0.7246397831587832 0.4513518763216381 , 0.8219324014677366 0.9193353091461067 , 0.7007201199675213 0.4531281142233419 
0.7181044073571128 0.4496093056209156 , 0.8231305747811875 0.9123356436200082 , 0.7060573224557409 0.46187035045016295 
0.7105079159486362 0.4494462436836788 , 0.8241281250554557 0.904512631988805 , 0.7126562635899493 0.4698564240186029 
0.7032163771045007 0.4516142911922289 , 0.8249079412584863 0.8958297121454112 , 0.719167986231054 0.4763712963534467 
0.6974491223152492 0.45639193443797244 , 0.8254507085122483 0.8862432394894928 , 0.7243924737665435 0.4811801257636215 
0.6940448360175054 0.4636651762335959 , 0.8257338175733019 0.8757017542852255 , 0.7275136510032337 0.48444836917226536 
