0.7762728752773085 0.28647317914008585 , 0.4993281225230589 0.141360698138985 , 0.39359547807167783 0.7541613319919487 
0.7756037040065634 0.285917666013151 , 0.49415088836688453 0.14635412210185425 , 0.39944188349859727 0.7497234211560143 
0.7739796597011707 0.28518163132287766 , 0.4897191160390596 0.15199154130095993 , 0.405497700131815 0.7448220366471819 
0.7713880068029976 0.2842885897172732 , 0.4860445951807159 0.15826638100974771 , 0.4117638738883318 0.7394402385439987 
0.7678082232867997 0.28326017172716544 , 0.4831465073485926 0.16517653116191483 , 0.41824174523665303 0.7335585063819393 
0.7632111865570463 0.2821168479185955 , 0.48105222183700036 0.1727240444023603 , 0.4249330674779986 0.7271543169500638 
0.7575579139363402 0.2808786440020484 , 0.47979853560385183 0.1809149516040262 , 0.4318400263318532 0.720201613664945 
0.7507977173085816 0.279565927550377 , 0.47943349812354363 0.18975914824946288 , 0.43896526043992 0.7126701334711797 
0.7428655474632425 0.2782003775680432 , 0.48001904639179466 0.19927028792627852 , 0.44631188201700805 0.7045245437766978 
0.7336781714262143 0.2768063149167114 , 0.48163480804158165 0.20946557219275191 , 0.45388349640424924 0.6957233221615562 
0.7231286121481159 0.27541271045722204 , 0.484383644908451 0.22036521673171083 , 0.46168421881547833 0.6862172820820867 
0.7110779317510008 0.2740564831048481 , 0.48839985762648824 0.23199112303830585 , 0.46971868649455617 0.6759476031278656 
0.697342893054698 0.2727883599700012 , 0.4938615168049577 0.24436369309014772 , 0.4779920660123895 0.6648431562108706 
0.6816773163264105 0.271684139994927 , 0.5010090976171189 0.2574942589839984 , 0.48651006192851587 0.6528168102920942 
0.6637448082620819 0.2708681847176745 , 0.5101727138644677 0.2713667702276697 , 0.49527895374549563 0.6397602543256754 
0.643085938087526 0.2705665600038604 , 0.5218047914585997 0.28589198082251954 , 0.5043057463259196 0.6255366684446396 
0.6191216882798944 0.27123416000616096 , 0.5364761251298235 0.3007906171598205 , 0.5135986624623274 0.6099704321050381 
0.5914382922576887 0.273832791524371 , 0.5545897415270287 0.3153289469054232 , 0.5231684420873279 0.5928334708412254 
0.561119712767414 0.2800084797128319 , 0.5750463081689898 0.3281563639986125 , 0.5330304549356414 0.5738303655595752 
0.5317033801216817 0.2905951014031017 , 0.5942908918819014 0.33881205269052717 , 0.5432022038684621 0.5525880551773907 
0.5053626666430668 0.3046961133242578 , 0.6101490332805939 0.34865662061460145 , 0.5536847759483844 0.5286424753321604 
0.4823525852821102 0.32149832949150203 , 0.622405714180195 0.35908309448435055 , 0.5644381764097399 0.501413785295167 
0.46265935567049404 0.34064150961664225 , 0.6311594222700337 0.37113094230746224 , 0.5753776979315174 0.4702227573469151 
0.4465630910231319 0.36182653193768716 , 0.6361457244640295 0.38564147749295485 , 0.5864876603848838 0.43452719984037763 
0.43450640787190326 0.3843657706569833 , 0.636499362406837 0.40261443271256725 , 0.5981907055933049 0.39501500590146915 
0.42650530287315225 0.40721303149490073 , 0.6320099709701887 0.41881537785920653 , 0.6106812020287042 0.35596679991691244 
0.42205308056207047 0.4296468120072731 , 0.6245720041552701 0.4312842737542781 , 0.6225713911547046 0.3210641235094685 
0.4206573124461853 0.45139141275374817 , 0.6153158471942443 0.44039602879142614 , 0.6332233162316157 0.2902077677258454 
0.4220310974246588 0.4723344365852746 , 0.6045098054778104 0.44709291632537124 , 0.6426555729695761 0.26256785636037383 
0.4260569188144128 0.4923658057422867 , 0.5921152689866634 0.4521629344919914 , 0.651024288070969 0.2374664690367415 
0.43272851598154155 0.5113062585151797 , 0.5779856786807205 0.45627425429328866 , 0.6584822812097832 0.21441469646255124 
0.4420961198337113 0.5288582158636039 , 0.5619442638885941 0.460080337099485 , 0.6651560921497399 0.19305665630793076 
0.45419006937690015 0.5445556046450354 , 0.5438579401204152 0.4643147429059949 , 0.6711484663747299 0.17312486171998945 
0.4688771666026526 0.5577266411440255 , 0.5237745895944409 0.4698568073452964 , 0.6765447196749518 0.15441176078169777 
0.48561009178681785 0.5675523392362344 , 0.5021680984754083 0.4776903703776906 , 0.6814182856098191 0.1367524996570947 
0.5031822379454107 0.5733819725086248 , 0.4801798647204473 0.48859827605864736 , 0.6858343732061872 0.12001496070374751 
0.519926093860224 0.5752513965088583 , 0.4594190039271792 0.5026496623359242 , 0.6898513780846419 0.10409415042623707 
0.5344747107408289 0.5739801219996171 , 0.4412013003222549 0.5191069499180692 , 0.6935204648089615 0.08890813735333317 
0.5462206516536398 0.5706489280900172 , 0.42609098513897725 0.5369526624338127 , 0.6968848390794282 0.07439361874718962 
0.5551302390233154 0.5661566583348646 , 0.41408633475714934 0.555337289371249 , 0.6999799020915805 0.06050126156490586 
0.5614212245118564 0.5611268325743992 , 0.40494105782365225 0.5736766336537797 , 0.7028341935365365 0.047191743042840614 
0.5653741068742566 0.5559694483611315 , 0.3983517783611703 0.5915929323041058 , 0.7054705906366183 0.0344328286057823 
0.5672566995597359 0.5509568335060246 , 0.39403234093434125 0.6088410360611854 , 0.7079074353779681 0.022197339703809438 
0.5673022902425836 0.5462780941756582 , 0.3917347031047211 0.625255357263247 , 0.7101594825247405 0.010461757832114338 
0.5657080517450331 0.5420734423818291 , 0.3912497596449447 0.6407165100355364 , 0.7122386644820673 -0.000794743146346014 
0.5626398154698448 0.5384552848626575 , 0.3924019588035038 0.6551309030162067 , 0.7141547015986965 -0.011590978607844731 
0.5582381440787701 0.535521417844342 , 0.39504274129529304 0.668418032023998 , 0.715915590497982 -0.02194424059732058 
0.5526241082344747 0.5333636723276941 , 0.399044369447518 0.6805021866695384 , 0.7175279981900525 -0.031870649726213056 
0.5459044563715973 0.5320739965397748 , 0.4042944361493284 0.6913066219569813 , 0.7189975833511195 -0.04138540922573672 
