0.48655645486981103 0.41636542609009286 , 0.43880774188254834 0.8070766899332947 , 0.3795431783476264 0.04692298784134086 
0.49941503840999407 0.41205764328536515 , 0.4290126788230413 0.8075691420906879 , 0.3764796578669504 0.0507383184886754 
0.5119742295909715 0.40771898935752027 , 0.4193051174036816 0.8073352481759242 , 0.37362802810533274 0.05531086633128404 
0.524179894224617 0.4033242545766063 , 0.40971025712119247 0.8063991849309463 , 0.3710172237541764 0.06064166435717589 
0.5359810533974164 0.3988490771942354 , 0.40024954186437023 0.804784536643691 , 0.36867677983819913 0.0667314900268022 
0.5473294139843085 0.39427031240229454 , 0.39094103136586145 0.8025137350583355 , 0.3666369297498159 0.07358105640409864 
0.5581787857000479 0.3895663023527092 , 0.3817998178569975 0.7996075983122618 , 0.3649287715429404 0.0811912031997576 
0.5684844067839875 0.38471706807739064 , 0.37283846316798763 0.7960849588232938 , 0.3635845051480107 0.0895630769640442 
0.5782021925880709 0.3797044488423455 , 0.36406743862548585 0.7919623648615938 , 0.36263774388642905 0.09869829016078933 
0.5872879125782249 0.37451221774867 , 0.3554955571724434 0.7872538377979944 , 0.36212390534931754 0.10859904831806422 
0.5956962922028034 0.36912620554759146 , 0.3471303936855613 0.7819706660447503 , 0.36208068921162107 0.11926823227238688 
0.603380027044602 0.3635344691196444 , 0.3389786953914039 0.7761212168376926 , 0.36254865266397984 0.13070941790739163 
0.6102886877961536 0.3577275485676692 , 0.33104678978125607 0.769710747726995 , 0.36357189752257607 0.14292680757006448 
0.6163674860809787 0.35169886953509916 , 0.32334100292599216 0.7627412006251185 , 0.3651988860930149 0.155925033704511 
0.6215558636341783 0.34544536817208105 , 0.3158681072188855 0.7552109624440458 , 0.367483404246922 0.16970877324860179 
0.6257858626723826 0.33896844953661626 , 0.30863582514053156 0.7471145780413182 , 0.37048568728707165 0.18428207628679422 
0.6289802378424193 0.3322754427351568 , 0.3016534256591118 0.7384424042608821 , 0.3742737115984547 0.19964725686868978 
0.6310502898490848 0.32538179741832085 , 0.2949324635208554 0.7291802001729909 , 0.3789246217300455 0.21580310627341695 
0.6318934589451864 0.3183143892825346 , 0.28848773001738603 0.719308661854804 , 0.38452618613741324 0.23274205272739015 
0.6313908567654481 0.31111648049885027 , 0.2823385069155794 0.7088029370514601 , 0.3911780114189582 0.2504456863144183 
0.6294052242893752 0.3038551158453348 , 0.2765102396966165 0.6976322078862691 , 0.398991911113994 0.2688777801331248 
0.6257804416795977 0.29663197412472353 , 0.27103675904041347 0.6857595277142323 , 0.4080901743799746 0.28797360202577293 
0.6203449328623414 0.28959871572216955 , 0.2659631447185494 0.6731422655252751 , 0.4185992975190949 0.30762412261728417 
0.6129233408967112 0.2829770208414491 , 0.2613491626063027 0.6597337574738885 , 0.4306348715969719 0.3276543255493913 
0.6033633383087337 0.2770803309500119 , 0.2572727708343165 0.6454870152391082 , 0.4442712659569356 0.3477977576756087 
0.5915846909188542 0.2723266842516213 , 0.25383235235947194 0.6303612811205284 , 0.45949033182165955 0.36767713849257916 
0.5776483481608178 0.26922069760653977 , 0.2511453195146975 0.6143311663720062 , 0.47611370742447046 0.3868132398861829 
0.5618168896352775 0.26828067945087936 , 0.24934080162805242 0.5973955082986886 , 0.4937496838366558 0.404688916115161 
0.5445509162996401 0.2699194282532646 , 0.24854720235351094 0.5795803369554559 , 0.5118092564468347 0.4208653386560085 
0.5264116336508342 0.2743449634249124 , 0.24888068412686412 0.560931535694268 , 0.5296150573222875 0.43508860474554856 
0.5079206292872568 0.2815506534291151 , 0.25044235678535504 0.5414990677192008 , 0.546544389027374 0.44731538271641313 
0.4894598554710413 0.2913874780709842 , 0.2533272599576169 0.5213194252725185 , 0.5621202596713276 0.4576582005212263 
0.4712381521628105 0.30365663672404225 , 0.2576434074583808 0.5004011044445058 , 0.5760258154787945 0.466307362696181 
0.45329347633205985 0.3181792117425236 , 0.26354022194156596 0.4787133869387803 , 0.58807367682636 0.4734725051834252 
0.43548951253074436 0.33483564784301656 , 0.27125217789602224 0.4561774871342509 , 0.5981656846732193 0.4793519688874616 
0.4174728453265025 0.3535766633402188 , 0.2811739551562992 0.43266689818438786 , 0.6062605746171842 0.4841215423401224 
0.39856255380850913 0.374366101155914 , 0.29399097930266394 0.408066134627007 , 0.6123538419888128 0.487932868081808 
0.37765282476802847 0.3968153316279193 , 0.31078529804162924 0.382635295174857 , 0.6164692522903281 0.4909144770619528 
0.3541230505201042 0.4189168173604627 , 0.3321241598142741 0.35827936508094954 , 0.6186601647656075 0.4931689214233169 
0.3303460580826654 0.4377169615719593 , 0.355550708140682 0.3378900499386066 , 0.6190106088766384 0.49475809235416324 
0.3083832318384805 0.4533309723767959 , 0.37891014894513725 0.3213445031696074 , 0.6176139943163681 0.49568962831832586 
0.2885083742676649 0.4668015786229622 , 0.401845537975815 0.3076364423740999 , 0.6145534628565059 0.4959270828676671 
0.27051835175320404 0.4788397260602952 , 0.4244879214341022 0.29612281191788764 , 0.6099011019126795 0.4954025658865464 
0.25417807897543815 0.48986373825513696 , 0.44700467900082985 0.28647781804196715 , 0.6037246171237178 0.4940235475676251 
0.23929682375930517 0.5001245184509485 , 0.46951410495928136 0.2785641462758342 , 0.5960964463813994 0.49167643913794645 
0.225729770364815 0.5097783054275541 , 0.4920729813398016 0.27235696027009704 , 0.5871046233953693 0.488229838167078 
0.21336833108309142 0.518924781693403 , 0.5146735670675919 0.2679002871518039 , 0.5768654769493026 0.4835400350195223 
0.20213091284313747 0.5276274213668881 , 0.5372389384312458 0.26527611151347424 , 0.5655375238256026 0.4774615709843668 
0.19195558949686758 0.5359248270968137 , 0.5596178077522406 0.2645746743507014 , 0.5533339778508778 0.4698656024172141 
0.18279426902043086 0.5438374211485049 , 0.5815847450717556 0.2658604841987505 , 0.5405283610077994 0.4606671985174738 
0.1746078187878745 0.5513718092157396 , 0.6028541697887443 0.2691353425453967 , 0.527445386523367 0.4498579521035928 
0.1673618697966689 0.5585241528443259 , 0.6231140955693198 0.2743080376434974 , 0.514431409733997 0.4375329133769058 
0.1610233526906193 0.565283300632182 , 0.642075578928504 0.28118535671573425 , 0.5018084434808625 0.4238964465168128 
0.15555805081741558 0.5716339356248941 , 0.6595209050037604 0.2894929362863725 , 0.48982841927880977 0.40923823195346254 
0.15092942924099884 0.5775595699623457 , 0.6753305205536406 0.29891828368032447 , 0.4786474253053462 0.393887250222059 
0.14709871122258492 0.5830450021013746 , 0.6894810566200728 0.3091563683298552 , 0.46832760725732797 0.37816373343349935 
0.14402583976736888 0.588077930414887 , 0.7020227912628767 0.3199412697193892 , 0.45885874406974003 0.36234590373045295 
0.14167081452213595 0.5926496716487593 , 0.7130509527021616 0.33105938866635753 , 0.45018560787568807 0.3466560435496123 
0.1399949754309249 0.5967551607200118 , 0.7226811422737814 0.3423488252184194 , 0.44223125739527924 0.3312611179262979 
0.1389619949483008 0.6003925017770763 , 0.731032508036496 0.35369176363466087 , 0.43491287211518875 0.316280838452992 
0.13853851432609243 0.6035623166295432 , 0.7382180504713964 0.36500493941636736 , 0.42815081030249674 0.3017978478188186 
0.13869446357184947 0.6062670612431826 , 0.7443399988599396 0.37623082639054484 , 0.42187291266819654 0.2878672162310016 
0.1394031447170164 0.6085104048384603 , 0.7494882819506996 0.38733048139802556 , 0.41601594843226963 0.2745242176282432 
0.14064115942569602 0.6102967105701571 , 0.7537406717139835 0.3982781153827032 , 0.41052554396030616 0.26179027791186876 
0.14238824690513624 0.6116306236394359 , 0.757163715441588 0.4090571256028426 , 0.4053554127532615 0.2496773546224506 
0.14462707962354276 0.6125167563203173 , 0.759813955493885 0.4196572542696068 , 0.400466339982558 0.23819109327480495 
0.14734304826913514 0.6129594533321557 , 0.7617391758469353 0.430072574216682 , 0.39582515098391524 0.22733307631589136 
0.15052405531499022 0.612962620423192 , 0.7629795525968452 0.4403000656329234 , 0.39140376718815023 0.21710241780861367 
0.15416032825905665 0.6125296009342844 , 0.7635686602001749 0.45033860881474097 , 0.3871783866407542 0.20749689411570368 
0.15824425827056376 0.6116630878339283 , 0.7635343231205262 0.4601882670366184 , 0.38312879370889585 0.19851374899418242 
