0.5348924226226236 0.22530225465759013 , 0.6797011873321541 0.3334810400007022 , 0.9626627817756435 0.32146088291814034 
0.5455146766280384 0.23990579614708354 , 0.6792975909830138 0.3243624990182714 , 0.952444124119369 0.3159758824110777 
0.5587041732286873 0.2558959428427651 , 0.6779620304055566 0.3139217955542546 , 0.9405901880961773 0.310426439179413 
0.5750994754930528 0.27323846703824023 , 0.6752071681940535 0.3021991316259165 , 0.9269497480433149 0.304806578912276 
0.5955284124973066 0.2916060118691905 , 0.6703960602352744 0.2895283519288017 , 0.91133191899784 0.2991098137784406 
0.620664418691376 0.3098876494069658 , 0.6631005144881367 0.2770179725701988 , 0.8934914585509084 0.2933385555992682 
0.6498097205563211 0.32585383728308037 , 0.6543473401811563 0.2668582833450176 , 0.8730993309929437 0.2875320569483348 
0.6807145302068371 0.3378070071448159 , 0.6468597140093502 0.260606222163396 , 0.8496821475142339 0.28183094826822086 
0.7120916004344781 0.34565182960692764 , 0.6426162905995105 0.25798590766599283 , 0.8225485006964326 0.2766064403035123 
0.7439059416481973 0.3493421866817672 , 0.6424673669902398 0.2581718699900527 , 0.7908830830919841 0.2727301209046129 
0.7755561770092578 0.3479954039493883 , 0.6469794311454191 0.2604941205407674 , 0.7547207835757443 0.2717546530862771 
0.8041663249218993 0.34158283116678384 , 0.6568878097736848 0.26455197391751756 , 0.7162022570348372 0.2741093724921315 
0.828115233094902 0.33208728078815875 , 0.6725501250966748 0.27026728828899366 , 0.6765910335388445 0.2778896084992805 
0.8477379988329686 0.32096102754160216 , 0.6907103059494785 0.2775702244016893 , 0.6388080869479742 0.28171292563314143 
0.8635013345859385 0.30891087332029854 , 0.7074968536256849 0.28578344528913796 , 0.6062582035187979 0.2855498589669964 
0.8756585070627332 0.29639563943542596 , 0.7231655888987791 0.29434370568246576 , 0.578432295768909 0.28950483245854125 
0.8843384178913891 0.2838242472989915 , 0.7386931064229997 0.30284901832263583 , 0.5542248674160325 0.2935709119548056 
0.8896189534229431 0.27161566705464973 , 0.7548256542167364 0.3109151062158624 , 0.5328117840907418 0.29771340430592086 
0.8915717392061167 0.26022527493332076 , 0.772058818927673 0.31812287551387614 , 0.5136258335966317 0.3018960271292361 
0.8903012076811039 0.250163708294503 , 0.7906851102524372 0.3239945149103569 , 0.4962700737968803 0.30608595437157304 
0.8859958807644008 0.2420096802563227 , 0.8108014159621401 0.3279802689359086 , 0.48045909500388045 0.3102542283842017 
