0.5581037614592479 0.5005919052114367 , 0.43940829208189935 0.15212747897689627 , 0.9506445516749471 0.6788714650158516 
0.5634917435892017 0.4891419192382871 , 0.43288136300068025 0.1463161995807188 , 0.9517834986262124 0.6961327303851786 
0.5690647752998529 0.47729366744136786 , 0.4267089986719933 0.14125244545770071 , 0.9523828312442482 0.713044736305116 
0.5747663548104053 0.46506586717081627 , 0.42090881855541956 0.13692794275535183 , 0.9524814318502696 0.7295970392780164 
0.5805379434044046 0.4524723796397299 , 0.4155010650842783 0.1333356529480111 , 0.9521175967274115 0.7457828166164435 
0.5863194146922923 0.439522589802673 , 0.4105086650106957 0.13046953419927582 , 0.9513285255131063 0.7615987252022357 
0.5920493834506814 0.4262218865143915 , 0.40595735787610093 0.12832433109983007 , 0.9501498638893121 0.777044631589963 
0.5976653781028577 0.4125722197896188 , 0.40187589907505933 0.126895380821352 , 0.9486153280381773 0.7921232485932138 
0.6031038315701336 0.39857271282586354 , 0.39829634821352744 0.12617842167204546 , 0.9467564254324333 0.8068397147062756 
0.6082998737061593 0.38422031246550237 , 0.3952544569505869 0.12616938690481516 , 0.9446022745593481 0.821201149833867 
0.6131869135406803 0.36951047210573984 , 0.39279017457448995 0.12686416192077227 , 0.9421795171009241 0.8352162151776725 
0.6176960005378285 0.3544378751137154 , 0.39094829447949 0.12825827590448527 , 0.9395123101987759 0.848894698185984 
0.6217549510830396 0.33899722468091736 , 0.3897792706676023 0.13034648810418573 , 0.9366223834654525 0.8622471364190815 
0.6252872200651138 0.3231841490012648 , 0.38934024036645243 0.13312221234304686 , 0.9335291447845281 0.8752844878598729 
0.6282104889625258 0.3069963015280064 , 0.3896962962805974 0.13657669761077343 , 0.9302498199729711 0.8880178500654048 
0.6304349336633998 0.2904347799699738 , 0.39092205814898545 0.14069784248298225 , 0.9267996134037091 0.9004582267512286 
0.6318611322412861 0.27350605304496917 , 0.39310359380047577 0.1454684583079627 , 0.9231918791743324 0.9126163378512527 
0.6323775856062646 0.2562246840656597 , 0.39634072462033476 0.1508636975309014 , 0.919438294989495 0.9245024676076236 
0.6318578753416214 0.23861729504932858 , 0.40074969649025427 0.1568472095645652 , 0.9155490333842187 0.9361263445902909 
0.6301576230555765 0.22072845105802508 , 0.4064660549918745 0.16336535062407842 , 0.9115329271686433 0.9474970475220811 
0.6271117508422835 0.20262948824420396 , 0.4136472263329019 0.17033842969625054 , 0.907397628040909 0.9586229312637301 
0.6225332925699 0.18443174997709946 , 0.4224735533578414 0.17764753093823415 , 0.903149759288353 0.969511568288851 
0.6162165886322919 0.16630605826369604 , 0.4331449510745813 0.18511508830076645 , 0.8987950655092212 0.9801697026397221 
