0.832420143202368 0.445749164822937 , 0.19788485879806605 0.44637802442775243 , 0.5626380682323581 0.2599824532543914 
0.8360442641449148 0.44276141803843294 , 0.19661292064452165 0.45143308370187124 , 0.5602858854433557 0.2579151407647767 
0.8387709522278709 0.4393333674108949 , 0.19605416655177474 0.45623092214263633 , 0.5581179514531465 0.2565453529515496 
0.8406071501170607 0.4354834342689365 , 0.19619904709281916 0.4607632346026415 , 0.5561368730229123 0.2558629736335029 
0.8415535565638618 0.4312271553605943 , 0.19704111386777667 0.4650215492269762 , 0.5543483998011536 0.25586093791751047 
0.8416047588140992 0.4265776693037828 , 0.198576952628965 0.468997047565012 , 0.5527613587897279 0.25653492563628616 
0.8407491414968326 0.4215461232459979 , 0.2008061741705577 0.4726803958324676 , 0.5513877545654019 0.25788312342661546 
0.83896857012022 0.41614203244529613 , 0.20373146484867066 0.47606158030892226 , 0.5502430352639015 0.2599060297508626 
0.836237828422118 0.41037362368337427 , 0.20735870086627683 0.4791297407022489 , 0.5493465409443972 0.26260627811945786 
0.8325237676488783 0.4042481966483215 , 0.21169713311167324 0.4818729958233656 , 0.5487221694722405 0.2659884500333939 
0.827784099313333 0.39777254708600424 , 0.21675965251672583 0.4842782561768851 , 0.5483993184027331 0.2700588392421917 
0.8219657271610684 0.39095351495831265 , 0.2225631497683337 0.48633101816252866 , 0.5484141933033899 0.27482510938423965 
0.8150024634326549 0.3837987568082145 , 0.22912898794364345 0.48801513457424633 , 0.5488116188564937 0.2802957511226201 
0.8068119012583604 0.37631790730122766 , 0.23648361239700288 0.48931255604831336 , 0.5496475565774287 0.28647917915553994 
0.7972911089280785 0.3685244170475862 , 0.24465932901817308 0.4902030380681919 , 0.5509926322865405 0.29338218738930283 
0.7863106628983403 0.3604385868899732 , 0.25369528943991787 0.49066380789315234 , 0.5529371178945339 0.30100724772195536 
0.7737063495998112 0.3520927785870805 , 0.2636387286308796 0.4906691844414645 , 0.5555979920021012 0.30934767947653596 
0.7592677197726809 0.3435407202465381 , 0.2745465033703857 0.49019013865471794 , 0.5591288470897254 0.31837878360382493 
0.742722946310724 0.3348747957308929 , 0.28648697247999605 0.4891937627610549 , 0.563733151442072 0.32804108401313314 
0.7237216032517234 0.32625937071245237 , 0.2995422288954887 0.48764255657877786 , 0.56967923808558 0.3382077152138508 
0.7018265833783583 0.3179964042806062 , 0.31381062497624584 0.48549325971996476 , 0.5773058618781879 0.34861997850451004 
0.6765620589367641 0.31065009080550465 , 0.32940944453280213 0.48269445050466747 , 0.5869715667632258 0.3587651011949089 
0.6476676188421917 0.3052307720873236 , 0.3464776894999681 0.47918079256057017 , 0.5987977618906323 0.3676980778571873 
0.6157873526689174 0.30318281168371 , 0.3651801926943199 0.47485883484931923 , 0.6119755248695548 0.3740679959720518 
0.5829342315605222 0.3055031228928615 , 0.3857181072261439 0.4695753413242007 , 0.624290731446126 0.37703117828801885 
0.5510310897806914 0.3118864490003804 , 0.40835120996273533 0.4630596052443617 , 0.6335607704893653 0.37716358826033897 
0.5206635413170839 0.32163538887877435 , 0.43341406212757166 0.4548288900650495 , 0.6388654667881364 0.37564536356125716 
0.4916642415150285 0.33461302842989543 , 0.461242250747352 0.4440345100820992 , 0.6400365779704115 0.3734621039930864 
0.4642042602223451 0.35138143846161096 , 0.4917060403062285 0.42938852539477357 , 0.6370327697042184 0.3713396786486965 
0.44014142315650934 0.37196598905101225 , 0.5231804051410048 0.41026711078386197 , 0.6296212419352778 0.3698765426702068 
0.4213422097496028 0.39406856961260717 , 0.5543768302022251 0.3884455298952628 , 0.6172240302809641 0.3695955429972111 
0.4072316631715564 0.4158235321192664 , 0.5863654963081846 0.3656439921608643 , 0.599345910753051 0.3706421182249504 
