0.45944750497972964 0.2205295637127881 , 0.3156226366333016 0.43497910680652985 , 0.007699079842283463 0.16487080477455107 
0.4690596082430207 0.22854518921184003 , 0.3178180039947829 0.4210069396166539 , -0.004108390782488902 0.17082734646537504 
0.47744406919658633 0.23755193823623122 , 0.32039631828176385 0.4056555152355785 , -0.01507116602303549 0.17717202182205927 
0.48445377944921675 0.24757716799702054 , 0.32351037340290445 0.3889262623133216 , -0.02519493139680653 0.18387604498352683 
0.4898894391602779 0.2586279282131831 , 0.32736082231061053 0.3708436277555666 , -0.034481040015573755 0.19090791932511927 
0.49349048254211114 0.27066954281253147 , 0.33220780567395164 0.35147727526205386 , -0.04292906676074813 0.19823265721928365 
0.49493183104360494 0.2835886544135351 , 0.3383769442972741 0.33097924265258344 , -0.0505395538855644 0.20581157822775045 
0.49384085117877635 0.29713600611917945 , 0.3462451765891145 0.3096404832762578 , -0.05731680631257624 0.2136029858984317 
0.4898609112634982 0.3108564255658588 , 0.35617957090840524 0.28795906987251463 , -0.06327126071658877 0.22156397985549553 
0.48278706466578636 0.3240498670475444 , 0.36840276734767097 0.26667625192280275 , -0.06842061055814268 0.22965335632352177 
0.4727422535989836 0.33585242140104865 , 0.38281580986002955 0.2466921131470829 , -0.0727888420036985 0.23783494074573738 
0.4602515809361408 0.3454778359670007 , 0.3989206840236571 0.22882152852972898 , -0.07640304350448325 0.24608011079713923 
0.44609231569699015 0.352468792726186 , 0.4159660223865151 0.21354224855064374 , -0.07928911662819056 0.25436843401703924 
0.4310324320712785 0.35675267250332054 , 0.4332049077370973 0.20094036675642818 , -0.0814681183530611 0.2626864360341203 
0.4156636394977314 0.3585188697480833 , 0.4500597641572179 0.19083515370781648 , -0.08295418219963455 0.2710254518379692 
0.4003734331900365 0.3580691697574991 , 0.46614962908463137 0.1829308334078458 , -0.08375384081935316 0.2793794721285241 
0.38538629891172477 0.3557220408322439 , 0.48124906171866444 0.17691406546455246 , -0.08386613917507452 0.28774336899707265 
0.3708151550274875 0.35177003698873677 , 0.49523711475267335 0.17249793287543086 , -0.0832830483248462 0.2961115054297014 
0.35670143842892477 0.3464676714713133 , 0.5080577056434165 0.16943520291138417 , -0.08198992261702653 0.30447660091117157 
0.3430417420967798 0.34003274974750575 , 0.5196933845328455 0.1675180069033665 , -0.07996590517431064 0.3128287186429968 
