0.2671206169239285 0.6140891999061121 , 0.07151734646609809 0.1110509710864458 , 0.5223313541010614 0.8868375939677572 
0.2575333278830342 0.6066801455275855 , 0.07574390079686931 0.1288956054872236 , 0.5276920888111845 0.876402013945506 
0.24825699074107585 0.5993718974385482 , 0.08016557901112673 0.14718828500384934 , 0.5325467477388853 0.8654175825179176 
0.2392777075684271 0.592095051359559 , 0.08480027700486664 0.16597413205034028 , 0.5368913329177942 0.8539085815504158 
0.23057956732887097 0.5847753013956213 , 0.08966873740478637 0.1853067473053998 , 0.5407210127574307 0.8418957162592939 
0.22214416469231058 0.5773305501083552 , 0.0947952714458985 0.2052507586527398 , 0.5440298813528789 0.8293964561992201 
0.21394988484354416 0.5696670077916541 , 0.10020872909663821 0.22588547074068127 , 0.5468107035509056 0.8164252864279796 
0.20597087229662792 0.5616736322796754 , 0.10594382296080274 0.24731025216697183 , 0.5490546222336573 0.8029938805136678 
0.198175560727695 0.5532137903523654 , 0.11204295707376058 0.26965277023967305 , 0.5507507996896324 0.7891112043682766 
0.19052460509507002 0.5441121201203175 , 0.1185587569805693 0.2930820856624608 , 0.5518859554154486 0.7747835591775368 
0.1829681122752017 0.5341328039745252 , 0.12555745979684163 0.31783038643988937 , 0.5524437454190446 0.7600145745459005 
0.1754426390685377 0.5229420603255925 , 0.1331227811230289 0.3442305309949377 , 0.5524038972995214 0.7448051736397848 
0.1678716739061989 0.5100425797690469 , 0.14135668453343264 0.3727816230227716 , 0.5517409590514565 0.7291535621684966 
0.16019102840270805 0.4946755012764175 , 0.15035587667008518 0.4042468869380026 , 0.5504224124182948 0.713055376745895 
0.15251783802010496 0.4758747892845413 , 0.16004578002839548 0.43959859710980453 , 0.5484056994425875 0.6965043785659693 
0.14586134696105627 0.4543036715393527 , 0.1694744806821396 0.47817921792739704 , 0.5456334898478922 0.6794948754935654 
0.14160251921485306 0.4349839952903782 , 0.1773385751206068 0.5149650907367279 , 0.5420282231556282 0.662028678933209 
0.13924770177134757 0.4192854944143656 , 0.1842277396304428 0.5485671797979231 , 0.5374938760892977 0.6441250907480265 
0.13820439588507838 0.4064599954917294 , 0.19084053859144137 0.5796904260498198 , 0.5319243830145682 0.625827343418766 
0.13815610169582532 0.3958152546325057 , 0.19759920808514989 0.6089560500391145 , 0.5252140077101128 0.6072064602886951 
0.13894152772770635 0.38688778373252813 , 0.20475782234264528 0.636728635461223 , 0.5172699674207364 0.5883613457665641 
0.14048018407333057 0.37937157183380765 , 0.21246347260274379 0.6631936810745486 , 0.5080256608150137 0.5694125120519591 
0.14273833647792572 0.37305987257195067 , 0.22078070675256578 0.6884294269653398 , 0.4974502742605965 0.5504884654230248 
0.1457135360428272 0.3678103774655133 , 0.22970579022528287 0.7124601283378467 , 0.485549991222978 0.5317072591569553 
0.1494279838791483 0.36352490435880525 , 0.23918267029137122 0.735294053903498 , 0.47235866332056853 0.513158806698012 
0.15392684030345774 0.3601373934191095 , 0.24912232935698575 0.7569468761379686 , 0.45792014783064455 0.49489349540323707 
0.15928015979558713 0.3576068009229019 , 0.25942200532871784 0.7774517122070176 , 0.4422671523667831 0.47691925183039563 
0.16558853419958455 0.35591307159066693 , 0.26998033143763944 0.796859422029973 , 0.4254004518538641 0.4592052713396752 
0.17299373599874013 0.3550551586197763 , 0.28070669614352933 0.8152338018917286 , 0.40726888534881867 0.4416888044488102 
0.18169731884718257 0.35505024357302095 , 0.2915254016061559 0.8326454442992632 , 0.3877465970377496 0.42428207708803095 
0.19199291363736296 0.35593245674582014 , 0.3023762603267459 0.8491663844462232 , 0.3666001435269793 0.40687892376827184 
0.20432175208597042 0.3577449923447889 , 0.3132132750134789 0.8648662686940801 , 0.34343429039163886 0.3893665039214461 
0.21935522553330516 0.36049958436772594 , 0.32400260186909735 0.8798100016121732 , 0.31761149008868567 0.37166817898041604 
0.23798774898523672 0.36398712268066596 , 0.3347205391542089 0.8940565487284708 , 0.28826102935164255 0.35393409355117833 
0.2602215568061173 0.36708833035731814 , 0.34535197088433245 0.90765862317165 , 0.25539578980063843 0.3372308114313469 
0.28208161568251267 0.36788516548180894 , 0.3558892653523154 0.920663324950142 , 0.22299843645626014 0.3234292745283641 
0.30091076980676473 0.3666748539472642 , 0.36633020813744027 0.9331134551920361 , 0.1937283395468832 0.3121894558210148 
0.31697127035880535 0.36433193996089636 , 0.37667520930724147 0.9450477824413508 , 0.16732283782504143 0.30259804255806805 
0.33088827438694335 0.36137242388967566 , 0.3869257842611359 0.9565010214845514 , 0.14315525884300898 0.2941043195860882 
0.3431395949972751 0.35807437367816347 , 0.3970838993741579 0.96750408951414 , 0.1207458231196552 0.28639930176801176 
0.35405895754962224 0.354595546495372 , 0.4071516736291752 0.978084500957365 , 0.0997586863122907 0.27929771750757826 
0.3638824190130838 0.3510310703947518 , 0.4171312329115124 0.9882667839727982 , 0.07995566556649196 0.2726799105927652 
0.372782094796385 0.34744128287551335 , 0.4270246366387177 0.9980728686893584 , 0.06116258605598544 0.2664636133954435 
0.3808874092187323 0.34386597390950474 , 0.43683384144041565 1.0075224309287742 , 0.04324806683194024 0.2605893601220362 
0.3882984024940787 0.34033215634947467 , 0.4465606847997139 1.0166331894341047 , 0.02611023019729566 0.2550124191767358 
0.3950942613852276 0.3368585551723821 , 0.4562068797481629 1.0254211601555965 , 0.009668176357697823 0.24969804963233663 
0.4013389536149184 0.3334583306615275 , 0.46577401572041377 1.0339008728919774 , -0.006143651844243876 0.2446185614068104 
0.4070850610745244 0.330140799503451 , 0.4752635627813107 1.0420855557457307 , -0.021379306364746824 0.2397514097111336 
0.41237645991423993 0.3269125608374757 , 0.4846768776010103 1.0499872923926585 , -0.03608402002416192 0.2350779117301811 
0.41725024115302184 0.32377825489887635 , 0.4940152102203082 1.05761715651425 , -0.05029613388224166 0.23058235354718903 
0.4217381176785352 0.3207410870631661 , 0.5032797110412318 1.0649853270778493 , -0.06404851122867865 0.22625135081929998 
0.42586747544002507 0.317803197678149 , 0.5124714377141352 1.0721011875460658 , -0.07736959566307185 0.22207337973610064 
0.42966217271955376 0.3149659279314127 , 0.5215913617363422 1.0789734115754643 , -0.09028421696480757 0.2180384254534385 
0.4331431574880546 0.31223001406137424 , 0.5306403746655045 1.085610037325937 , -0.10281421466247066 0.21413771357300432 
0.4363289510395622 0.30959573120931266 , 0.5396192939047848 1.0920185321383453 , -0.11497892745325852 0.21036350161265766 
0.4392360317320949 0.3070630012652486 , 0.548528868049694 1.098205849038491 , -0.12679558229070045 0.20670891465657604 
