0.8576347037367883 0.8634188433332388 , 0.9991415706415269 0.19780782823841037 , 0.1320676778226595 0.5952043110065011 
0.865031696722744 0.8710124534463087 , 0.9972129353487507 0.19193782746366728 , 0.12659932012948 0.5934807016681742 
0.8723205251627318 0.8783520420113377 , 0.9951484009695717 0.18631148006804765 , 0.1213750260686712 0.591767460498765 
0.8795023612716499 0.8854442893417072 , 0.992953337602298 0.18092318203316682 , 0.11638825332702683 0.5900635112032764 
0.8865783086509789 0.8922955060229975 , 0.9906326466766803 0.17576767412151992 , 0.1116329968733156 0.5883678024336331 
0.8935494054554399 0.8989116530815079 , 0.9881908082439732 0.17084002134575335 , 0.10710373850156156 0.5866793081508892 
0.9004166270974923 0.9052983616317345 , 0.9856319223445028 0.16613559358030494 , 0.10279540275897969 0.584997027366111 
0.9071808885983753 0.9114609517863642 , 0.9829597452663827 0.16165004736284153 , 0.09870331833621672 0.5833199834289448 
0.9138430466628928 0.9174044506957367 , 0.9801777213868623 0.15737930889241666 , 0.0948231841512196 0.5816472229899972 
0.9204039015329029 0.9231336096432523 , 0.9772890111845253 0.15331955820387252 , 0.09115103948354661 0.5799778147310257 
0.92686419865877 0.9286529201653092 , 0.974296515923312 0.14946721448007355 , 0.0876832376188927 0.5783108479327678 
0.9332246302169191 0.9339666291937422 , 0.9712028994355995 0.1458189224524195 , 0.08441642254845613 0.5766454309319888 
0.939485836493749 0.9390787532388543 , 0.9680106073691993 0.14237153983379283 , 0.08134750833802643 0.5749806895055035 
0.9456484071505733 0.9439930916445151 , 0.9647218842103022 0.13912212572522542 , 0.07847366084009917 0.5733157652084101 
0.9517128823802777 0.9487132389553036 , 0.9613387883495665 0.13606792993708802 , 0.07579228147113037 0.571649813685759 
0.9576797539635455 0.9532425964406605 , 0.9578632054204298 0.1332063831667568 , 0.07330099281699931 0.5699820029707333 
0.9635494662304734 0.9575843828234994 , 0.9542968601062255 0.13053508797695326 , 0.0709976258642757 0.5683115117776979 
0.9693224169319362 0.9617416442614382 , 0.9506413265849084 0.1280518105218942 , 0.06888020868412993 0.5666375277948182 
0.974998958023994 0.965717263628294 , 0.9468980377563639 0.12575447297174816 , 0.06694695642061657 0.5649592459781084 
0.980579396367851 0.9695139691421448 , 0.9430682933767657 0.12364114658947982 , 0.06519626245635783 0.5632758668465259 
0.9860639943472834 0.973134342384366 , 0.9391532672067125 0.12171004541783682 , 0.06362669064697846 0.5615865947759476 
0.9914529704049971 0.9765808257518389 , 0.9351540132644699 0.11995952053790437 , 0.0622369685315073 0.5598906362884072 
0.9967464994990083 0.9798557293821253 , 0.9310714712621772 0.11838805486426379 , 0.06102598143978887 0.5581871983317613 
1.001944713479835 0.9829612375889343 , 0.9269064712910448 0.1169942584453067 , 0.059992767430094636 0.5564754865439094 
1.0070477013890209 0.9858994148427399 , 0.9226597378110669 0.11577686424066025 , 0.0591365130008864 0.5547547034947502 
1.0120555096792696 0.9886722113289989 , 0.9183318929913881 0.11473472435096642 , 0.05845654953031652 0.5530240468981851 
1.0169681423562353 0.9912814681140973 , 0.9139234594389699 0.11386680667843557 , 0.0579523504057689 0.5512827077856174 
1.0217855610417963 0.9937289219469514 , 0.9094348623454374 0.11317219199967367 , 0.057623528813740346 0.5495298686315253 
1.0265076849584092 0.9960162097221037 , 0.9048664310747628 0.11265007143528252 , 0.05746983616780197 0.5477647014207642 
1.0311343908339154 0.9981448726282148 , 0.9002184002076432 0.11229974430367626 , 0.05749116115941522 0.5459863656462592 
1.0356655127259384 1.0001163600040346 , 0.8954909100518867 0.11212061634947122 , 0.05768752942314873 0.5441940062246445 
1.0401008417647628 1.0019320329222603 , 0.8906840066217296 0.11211219833972344 , 0.0580591038144815 0.5423867513161666 
1.0444401258133398 1.0035931675201428 , 0.8857976410826177 0.11227410502424127 , 0.05860618530501653 0.5405637100337662 
1.0486830690427908 1.0051009580942802 , 0.8808316686514861 0.11260605445923147 , 0.05932921450669699 0.5387239700246387 
1.0528293314215103 1.0064565199757336 , 0.8757858469358133 0.11310786769668948 , 0.060228773843650274 0.5368665949057272 
1.0568785281156712 1.0076608922004202 , 0.8706598336875725 0.11377946884527064 , 0.061305590397730196 0.5349906215324595 
1.0608302287986358 1.0087150399886537 , 0.865453183940496 0.11462088551193673 , 0.06256053946184217 0.5330950570775598 
1.0646839568664495 1.0096198570467363 , 0.8601653464906232 0.11563224963753126 , 0.06399464884390135 0.5311788758938827 
1.0684391885562579 1.010376167702623 , 0.8547956596707226 0.11681379874367592 , 0.06560910397399354 0.5292410161318511 
1.0720953519641327 1.010984728886907 , 0.8493433463586172 0.11816587761309612 , 0.06740525387822395 0.527280376078147 
1.0756518259584178 1.011446231969673 , 0.8438075081474244 0.11968894043078648 , 0.06938461809513176 0.5252958101776904 
1.0791079389843121 1.0117613044631726 , 0.8381871185919032 0.12138355341945609 , 0.07154889462475858 0.5232861246955214 
1.0824629677550024 1.0119305115997406 , 0.8324810154290756 0.12325039800960924 , 0.07389996901689583 0.5212500729688002 
1.085716135824215 1.0119543577939483 , 0.82668789165256 0.12529027459262485 , 0.07643992472419887 0.5191863501915768 
1.088866612034615 1.0118332879976182 , 0.8208062852979997 0.1275041069145395 , 0.07917105486835897 0.5170935876659921 
1.091913508836007 1.0115676889560556 , 0.8148345677708391 0.12989294717922242 , 0.08209587559412765 0.5149703464428718 
1.0948558804667972 1.0111578903736549 , 0.8087709305165368 0.1324579819426321 , 0.08521714121763987 0.5128151102618628 
1.0976927209916785 1.0106041659969267 , 0.8026133697959233 0.1352005388953399 , 0.08853786141337193 0.5106262776858831 
1.1004229621879724 1.0099067346229649 , 0.7963596692833015 0.1381220946490887 , 0.09206132072969994 0.5084021533060962 
1.1030454712725284 1.0090657610414346 , 0.7900073801501382 0.141224283665586 , 0.09579110077830731 0.506140937871129 
1.105559048460548 1.0080813569183225 , 0.783553798230354 0.14450890849296794 , 0.09973110551007183 0.5038407171668593 
1.1079624243471595 1.0069535816299402 , 0.7769959377811111 0.14797795150865697 , 0.10388559007270316 0.5014994494395525 
1.110254257102046 1.005682443056043 , 0.7703305012515276 0.1516335884082676 , 0.10825919384740024 0.4991149511138391 
1.1124331294669292 1.004267898341392 , 0.7635538443455183 0.15547820373087398 , 0.11285697838852628 0.4966848805058836 
1.1144975455452584 1.0027098546356967 , 0.7566619355068721 0.15951440877407305 , 0.11768447114884331 0.49420671916837977 
1.1164459273730614 1.0010081698225985 , 0.7496503087552708 0.16374506233146693 , 0.12274771607264166 0.49167775042408407 
1.1182766112596332 0.9991626532492336 , 0.7425140085485284 0.16817329478526302 , 0.12805333239281227 0.48909503454365294 
1.119987843886589 0.9971730664689377 , 0.7352475250216645 0.17280253621412356 , 0.13360858329272055 0.48645537989508836 
1.121577778153863 0.9950391240108434 , 0.727844717533931 0.17763654933997883 , 0.1394214565131801 0.4837553092273274 
1.1230444687615604 0.9927604941914788 , 0.720298723907935 0.1826794683492989 , 0.14550075953147873 0.4809910200373719 
1.1243858675172613 0.9903367999850092 , 0.7126018520247962 0.18793584490099768 , 0.1518562326589166 0.4781583376921426 
1.1255998183595637 0.9877676199704698 , 0.7047454494809979 0.19341070299811475 , 0.15849868436041248 0.475252659609565 
1.1266840520905028 0.9850524893762097 , 0.696719745723029 0.19910960488686658 , 0.16544015438744228 0.4722688883150733 
1.1276361808122262 0.9821909012437784 , 0.6885136593192225 0.20503873080223337 , 0.1726941120695254 0.46920135053213785 
1.1284536920672306 0.9791823077355898 , 0.6801145606032842 0.211204976273338 , 0.1802756995304592 0.46604369856922184 
1.1291339426869986 0.9760261216128173 , 0.6715079765281788 0.21761607193698976 , 0.1882020329857965 0.4627887890283426 
1.1296741523615537 0.9727217179119716 , 0.6626772197384279 0.2242807325377147 , 0.1964925801009923 0.4594285321284634 
1.1300713969530636 0.9692684358502786 , 0.6536029168784362 0.2312088442519953 , 0.205169638369474 0.4559537024758758 
1.1303226015912429 0.9656655809909788 , 0.6442624008465575 0.2384117030274654 , 0.21425894976317336 0.4523536985597055 
1.130424533608474 0.9619124276994818 , 0.6346289161873149 0.24590232185012345 , 0.22379050240518494 0.4486162330285443 
1.1303737954005413 0.9580082219191153 , 0.6246705629159436 0.2536958326714366 , 0.23379959388448895 0.4447269279875977 
1.1301668173379986 0.9539521842896934 , 0.6143488663241111 0.2618100206637551 , 0.24432826853886402 0.4406687776247011 
1.1297998509086111 0.9497435136211918 , 0.6036167990142225 0.2702660470649569 , 0.2554273022781402 0.43642142189200084 
1.12926896235116 0.9453813907149413 , 0.5924159787371238 0.2790894464073944 , 0.26715901111269 0.4319601454558138 
1.1285700271585464 0.940864982489954 , 0.5806725877345421 0.2883115316349066 , 0.27960133730788544 0.4272544684532889 
1.1276987260065001 0.9361934463114917 , 0.5682912397168116 0.2979714183046231 , 0.29285398647766214 0.4222661179620347 
1.1266505429446616 0.9313659343123522 , 0.5551454246246686 0.30811900353321436 , 0.30704798463164373 0.416946044732583 
1.125420767148328 0.9263815973029452 , 0.5410620124970079 0.3188194166201332 , 0.32236117255563806 0.41122996865507105 
1.1240045003327876 0.9212395874914716 , 0.5257950565892148 0.33015961434779895 , 0.33904439527897157 0.40503178073887885 
1.122396673430735 0.9159390584516004 , 0.5089800843026829 0.3422572380302043 , 0.35746719446755615 0.3982346860963447 
1.1205920791571324 0.9104791589412401 , 0.4900565724482925 0.35526614065838574 , 0.37819530059554907 0.39068568297852363 
1.1185854336569663 0.9048590122320952 , 0.4681843242207581 0.36933336298534947 , 0.4020741943232496 0.3822386073607048 
1.1163714944563798 0.8990776571735787 , 0.4426467518943743 0.384224567655916 , 0.4298257058502198 0.3731287577486547 
1.1139452712465623 0.8931338802801871 , 0.41598868818315987 0.39813509776412215 , 0.4589099927712518 0.36516200453384007 
1.1113021798351925 0.8870258711453415 , 0.39235924513068754 0.40988025584824606 , 0.4851825272350939 0.3595248555845618 
1.1084378095620975 0.8807510504718008 , 0.37185690668713167 0.4200613045911353 , 0.508549235951745 0.3556186275152133 
1.1053476717133268 0.8743061227916032 , 0.35376183169681613 0.4292282666062278 , 0.5297344487908311 0.3528965931803183 
