0.25756036239242674 0.8724820970474981 , 0.018778495243851778 0.1038154336989413 , 0.6433397840397426 0.016087054486918273 
0.25847991972277884 0.8668163948923879 , 0.020997412989526835 0.10909596511830581 , 0.6402013089637154 0.016472225222663974 
0.25939948772013705 0.8608996673108114 , 0.023505599803607686 0.11448796147094348 , 0.6367735541522763 0.016996956451602895 
0.2603180002776836 0.8547260926876463 , 0.026308253173437015 0.11999264960879333 , 0.6330523882249004 0.01766584293691808 
0.2612343314519206 0.8482893376212334 , 0.02941114324744825 0.12561138926112725 , 0.6290331669766521 0.01848385835099708 
0.2621472879884445 0.8415825049463621 , 0.03282065881047604 0.13134567919090734 , 0.6247106948771004 0.01945640109608829 
0.2630556008959102 0.834598073898875 , 0.036543860347398864 0.13719716413833138 , 0.6200791804327119 0.020589347196151315 
0.26395791591694073 0.8273278309564854 , 0.040588541273215345 0.14316764258207243 , 0.6151321844858648 0.021889111694799807 
0.2648527827194029 0.8197627895507941 , 0.04496329862325044 0.14925907534383787 , 0.6098625603333675 0.023362720338725777 
0.2657386426023074 0.8118930964120429 , 0.04967761475705996 0.15547359505146705 , 0.6042623843166535 0.025017893769847758 
0.26661381447759036 0.8037079217503962 , 0.05474195194313704 0.161813516457296 , 0.5983228752552934 0.02686314702566549 
0.26747647885268117 0.7951953297535671 , 0.06016786206941311 0.16828134757825036 , 0.5920343007539265 0.028907907901540172 
0.2683246595005804 0.786342124932164 , 0.06596811417829622 0.1748798015767533 , 0.5853858679971442 0.031162658724440268 
0.26915620246754124 0.7771336685892937 , 0.07215684306562441 0.1816118092294277 , 0.5783655961428551 0.033639107414636236 
0.2699687520402061 0.767553658013197 , 0.0787497228180507 0.18848053172288803 , 0.570960166817764 0.036350395497272654 
0.2707597232872658 0.7575838587230865 , 0.08576416989118368 0.19548937335744096 , 0.5631547484975713 0.03931135315283012 
0.27152627082980485 0.7472037769936635 , 0.09321958112785772 0.20264199350933465 , 0.5549327897183581 0.04253881473035952 
0.2722652536245682 0.7363902555797105 , 0.10113761291329292 0.20994231687265474 , 0.5462757751381595 0.046052012780992406 
0.27297319584862073 0.7251169695122891 , 0.10954250830043538 0.217394540539102 , 0.5371629375269645 0.04987307518196651 
0.273646244606479 0.7133537902074156 , 0.11846147906918593 0.22500313584275577 , 0.5275709180003557 0.054027659183186215 
0.2742801264305848 0.7010659736192074 , 0.12792514859695747 0.23277284208026833 , 0.5174733666484784 0.058545769533881846 
0.27487010696184966 0.688213109731082 , 0.1379680576775225 0.24070864826842725 , 0.5068404770366486 0.06346282723384838 
0.27541096284170596 0.6747477430099399 , 0.1486292261347139 0.24881575828564198 , 0.49563845269960083 0.06882108393777568 
0.2758969838250111 0.6606135311454838 , 0.15995274238239648 0.25709953489594967 , 0.4838289154686131 0.07467151919192402 
0.2763220407110622 0.6457427434716645 , 0.1719883090387057 0.2655654215792393 , 0.4713682919262528 0.08107642018245378 
