0.8826827696975897 0.5652890597174748 , 0.24860117248027214 0.9994920955781418 , 0.44049570342768185 0.7662274023628107 
0.8693823648486716 0.5511758252254668 , 0.25982972876579535 0.9995685083836983 , 0.4425675519910768 0.7802642240492622 
0.8555921815397558 0.5373527333986354 , 0.27185572338432473 0.9987515811248967 , 0.4443317406814632 0.7949042431348952 
0.8413258876031903 0.5238504530423727 , 0.28476367730867336 0.9969462787661109 , 0.4456900806936801 0.8102118258499438 
0.8266014009920682 0.5106973429086963 , 0.29866533556828184 0.9940310076751434 , 0.4465129090451937 0.8262802070745876 
0.8114402515564259 0.497918707818794 , 0.3137128396465085 0.9898462791341733 , 0.44662655440260945 0.84324357070546 
0.7958667019794025 0.4855363268900182 , 0.3301207138289072 0.9841772265801185 , 0.44579222979723415 0.8612950041882905 
0.7799067158868607 0.4735683454474133 , 0.34820301388089475 0.9767281907441041 , 0.4436699158377883 0.8807120214669099 
0.763586877451569 0.4620296060553736 , 0.3684303101973281 0.9670989337813704 , 0.43976245795664665 0.9018800178216833 
0.7469333648345549 0.4509325117433217 , 0.3914539389452116 0.9548604039975428 , 0.43339234182577724 0.9252156419175627 
0.7299710909478118 0.4402886115183129 , 0.4175753250633749 0.9403285679018843 , 0.42423322959435705 0.95039137823823 
0.7127233479281132 0.43011109810084935 , 0.4444942892171457 0.9265476267831921 , 0.41456200846028485 0.9743498327743857 
0.6952130142985586 0.4204165268468064 , 0.46957782358018685 0.915661717037382 , 0.4069888077267982 0.9949303137742388 
0.6774647850808052 0.4112230000840426 , 0.4926146111392547 0.9072443537167451 , 0.4017002493854837 1.0125412038576396 
0.6595062385589995 0.40254753326382026 , 0.5139618090130904 0.9006035362877337 , 0.3983115980334536 1.0278574881068732 
0.641367798741102 0.3944041308318171 , 0.5339383029422209 0.8952419573030197 , 0.3964735439222207 1.0413624695235904 
0.6230820661844122 0.3868025172555753 , 0.5527699294698839 0.8908253470473287 , 0.3959276499512474 1.053380693355523 
0.604682808602252 0.3797474340763409 , 0.5706115226289739 0.887125773859475 , 0.39648531437431767 1.0641353497226111 
0.5862038284885677 0.37323844905180037 , 0.5875697324219653 0.8839846013035669 , 0.3980060846950105 1.0737855073030598 
0.5676778833898534 0.36727020240754327 , 0.6037190651385591 0.8812900388541286 , 0.400382697077131 1.082448316396755 
0.5491357858083101 0.361832982170616 , 0.6191125427325835 0.8789631443024463 , 0.4035313170646498 1.0902124311853647 
0.5306057530641108 0.356913502559607 , 0.6337887548113843 0.8769486549707786 , 0.40738513773004836 1.0971464001280413 
0.5121130236883615 0.35249576389653003 , 0.6477765305652855 0.8752086935745264 , 0.4118900913518964 1.1033041001873705 
0.4936797159950697 0.34856189492319095 , 0.6610980212041725 0.8737182905704641 , 0.41700190840630125 1.1087283721647718 
0.4753248805963695 0.34509290942524196 , 0.6737707086675917 0.872462127403866 , 0.4226840563415823 1.1134535208293188 
0.45706469045301396 0.3420693399554796 , 0.6858086861516356 0.8714321446761778 , 0.42890626900089396 1.1175070730267693 
0.4389127151443132 0.33947173666199315 , 0.6972234461382358 0.8706257869360711 , 0.4356434843229945 1.1209110340603625 
0.42088023533274443 0.3372810366799425 , 0.7080243372422903 0.870044727748624 , 0.4428750730305088 1.12368279322986 
0.40297656476433485 0.3354788196206635 , 0.7182187991370553 0.8696939627520035 , 0.4505842817041533 1.1258357752857595 
0.3852093579366839 0.3340474690015317 , 0.7278124478000894 0.8695811880885476 , 0.45875783986877017 1.1273799005683471 
0.3675848904732454 0.3329702598984231 , 0.7368090568624904 0.8697164033958167 , 0.4673856982698076 1.1283218943641866 
0.3501083058973821 0.33223139131594154 , 0.7452104618399683 0.8701116956537273 , 0.47646087786819297 1.1286654706887576 
0.33278382706847476 0.33181597896648163 , 0.7530164001319845 0.8707811743299491 , 0.48597941840508424 1.1284114043619957 
0.31561493341995317 0.3317100211036433 , 0.7602242890279028 0.8717410405888225 , 0.4959404231576874 1.1275574959659604 
0.29860450676396605 0.3319003472039025 , 0.7668289349914631 0.8730097848161176 , 0.5063462038501142 1.1260984256384061 
0.281754949188833 0.33237455683398304 , 0.7728221587812055 0.8746085184362973 , 0.5172025376355048 1.124025482388146 
