0.43825380141303505 0.14382018484253256 , 0.296509358342967 0.6996875353324389 , 0.17564016091357837 0.9417407624129925 
0.44063778782164487 0.14731887952805053 , 0.28327324409568483 0.6839721427086052 , 0.18649228875225074 0.9539574603513082 
0.4428948068840247 0.15124084079721797 , 0.2697775835986899 0.6689275343240275 , 0.19773093018686583 0.9650801074667185 
0.4450114219306471 0.15559553870918919 , 0.2561649384632748 0.6544772659669369 , 0.20922696027565857 0.9751756779118378 
0.44697265888154525 0.16039177338157207 , 0.24255014924197724 0.6405367106360457 , 0.22088051254605795 0.9843199985703461 
0.4487621075010517 0.16563751441459423 , 0.22902467206013905 0.6270210544705198 , 0.23261654110838967 0.9925899137028498 
0.45036201998188125 0.17133977013689256 , 0.2156614125394492 0.6138500619790188 , 0.24437988814824999 1.0000586504720526 
0.4517534041289367 0.1775044781251891 , 0.20251915129023848 0.600950566029735 , 0.25613076525040523 1.00679343843304 
0.452916110517589 0.18413640924341174 , 0.1896462259883065 0.5882575095956433 , 0.26784098416368496 1.012854563748909 
0.4538289145288833 0.19123907853378716 , 0.17708343349853828 0.5757141405374606 , 0.2794909726421589 1.0182952635167162 
0.4544695953043844 0.19881465739082346 , 0.16486624248470064 0.5632717558864521 , 0.2910674828804954 1.0231620693106884 
0.45481501457572193 0.2068638824568527 , 0.15302644323807973 0.5508892403173916 , 0.30256186285577874 1.0274953598137198 
0.454841199124513 0.21538595758700055 , 0.1415933566005104 0.5385325418351876 , 0.31396876494455705 1.0313299831657758 
0.45452343139465096 0.22437844607921936 , 0.13059470399579517 0.5261741635794543 , 0.3252851852791343 1.0346958729292903 
0.45383635355691854 0.2338371512092755 , 0.12005721793916643 0.5137927118052945 , 0.33650974917349546 1.037618619573394 
0.4527540911346194 0.2437559840193951 , 0.11000705189454886 0.5013725172192114 , 0.34764217764041216 1.0401199813493576 
0.45125040313119164 0.25412681835643636 , 0.10047003146707954 0.4889033336002022 , 0.35868288607130927 1.0422183306313255 
0.44929886641954947 0.264939334417718 , 0.09147177567308126 0.476380109938782 , 0.36963267857694976 1.043929038231464 
0.4468731028844524 0.2761808536156232 , 0.08303770695102006 0.46380282763689545 , 0.38049251083410807 1.0452648013354453 
0.4439470583334713 0.28783616948265267 , 0.07519296113492847 0.45117639107513907 , 0.3912633012011808 1.0462359220301722 
0.44049534233196225 0.2998873816513408 , 0.06796220338988773 0.43851055714436216 , 0.40194577494773065 1.046850543792261 
