0.6279889250341264 0.028634476371911632 , 0.4285947046862628 0.768519232884641 , 0.575823063708421 0.4051511329710684 
0.6196606314596266 0.029509717913182045 , 0.41819309923354325 0.756337863987983 , 0.5945529627356404 0.416457260326456 
0.6112474946124176 0.031152566640275037 , 0.4081217640454732 0.7434431268489392 , 0.6130374347709195 0.42770914873840676 
0.6027883233361853 0.033545734299439425 , 0.3984459682655264 0.7298433020407327 , 0.6311724018270986 0.43891580588744894 
0.5943158931318056 0.0366691563152718 , 0.3892276121329419 0.7155594804108393 , 0.6488631881640627 0.4500762055015099 
0.5858568166227859 0.04050166232421325 , 0.38052158712452927 0.7006240784033665 , 0.666028289681495 0.4611791015000412 
0.577431757064717 0.04502247679876589 , 0.37237297562146415 0.6850780343263928 , 0.6826019607426289 0.4722043311024623 
0.5690558631813557 0.05021248108659767 , 0.3648155199082176 0.6689671891655853 , 0.6985353103392369 0.48312517197543803 
0.560739304228753 0.05605522604323478 , 0.3578714672213623 0.6523384672796732 , 0.7137959219786949 0.4939111489047131 
0.5524878026912342 0.0625377290346639 , 0.35155260070605876 0.6352363865310722 , 0.7283662900315171 0.504530726661885 
0.5443030869490132 0.06965111710491624 , 0.3458620941257362 0.6177002173614365 , 0.7422415123540607 0.5149535077612682 
0.5361832083288205 0.0773911923928215 , 0.3407968016196154 0.5997618778539119 , 0.7554266834803742 0.5251517719808877 
0.5281226804144628 0.08575900244504758 , 0.3363496727749708 0.5814444699100175 , 0.7679343402393766 0.535101369872556 
0.5201124003488552 0.0947615036202337 , 0.33251210963649364 0.5627612542329952 , 0.7797821834434613 0.5447820843743922 
0.5121392998740335 0.1044124167257652 , 0.3292762123073795 0.543714815381498 , 0.7909911812473971 0.5541776101203578 
0.5041856441483794 0.11473339690090073 , 0.32663697575295586 0.5242961530501866 , 0.8015840735274748 0.5632752922765337 
0.49622784028880074 0.1257556827228675 , 0.32459460825741504 0.5044834207930539 , 0.8115842448825944 0.5720657387116996 
0.4882345164405376 0.13752246492379144 , 0.3231572672945682 0.48423999038921867 , 0.8210149096937044 0.5805423869146109 
0.48016344652708576 0.15009234322501885 , 0.32234470014085115 0.4635114203467819 , 0.8298985467608733 0.5887010786558203 
0.47195654090838207 0.16354445293701847 , 0.3221936271716047 0.44222071529393114 , 0.8382565253488233 0.5965396739966714 
0.4635314100414871 0.17798618277391257 , 0.3227664099082808 0.4202609374044887 , 0.8461088734790422 0.6040577220492197 
0.45476649850674467 0.19356486924771768 , 0.32416604505049557 0.39748377496359744 , 0.8534741498715699 0.6112561980163058 
0.4454734422510964 0.21048504930787632 , 0.3265638592272859 0.37368247918411907 , 0.8603693919504277 0.6181373137356255 
0.43534284302456466 0.22903000933724926 , 0.33025372557754856 0.3485704204510453 , 0.8668101248266968 0.6247044124393263 
0.42383596048422434 0.24956368396904205 , 0.3357602976227748 0.32177918844202236 , 0.8728104353218109 0.6309619698165565 
0.4100099564755699 0.27235018795585053 , 0.3440135788757677 0.293038908172339 , 0.8783831580774724 0.6369157460994314 
0.3927271733689485 0.296454855055442 , 0.3561391822068172 0.2632768388109648 , 0.8835403378530443 0.642573148361214 
0.37302469759446627 0.3183215005416613 , 0.37108767658282527 0.23603972168960247 , 0.8882943192515185 0.6479436199963571 
0.35344947024241025 0.3365391341143119 , 0.3862982977130016 0.21272780534339117 , 0.8926589254733981 0.6530379027699178 
0.3348520892323844 0.3519964177719484 , 0.40090563867099616 0.1924419212392538 , 0.8966489655254294 0.6578665032164187 
0.31729296981116517 0.3655584916063336 , 0.41483442012423183 0.17430730733460129 , 0.9002793034934129 0.662439043286686 
0.30066921138861596 0.37778331701295503 , 0.4281731497691958 0.15775735331680846 , 0.9035643322709982 0.6667641718978574 
0.2848655150376271 0.38902331806807333 , 0.441023440002002 0.1424318836081906 , 0.9065177383891809 0.670849640551357 
0.2697828764847095 0.3995095677508979 , 0.4534714008157044 0.12809286266245745 , 0.9091524161283961 0.6747024118142656 
0.25534068735029797 0.40940028646642507 , 0.4655855505532209 0.11457579199097273 , 0.9114804555252912 0.6783287637702232 
0.24147372787668742 0.4188081208438649 , 0.4774197988514847 0.10176234000349793 , 0.9135131667006379 0.6817343813802582 
0.22812882987653657 0.42781597796365234 , 0.489016742184978 0.08956443032348582 , 0.9152611213672954 0.6849244339404829 
0.21526214550069603 0.436486604941399 , 0.5004103464296968 0.07791459714046765 , 0.9167342014984171 0.6879036401457543 
0.2028370690441797 0.4448686224696898 , 0.5116279745523707 0.06675989703450426 , 0.9179416498322595 0.6906763227234269 
0.19082268320564075 0.4530004655260463 , 0.5226918908246126 0.05605792222449095 , 0.9188921193985565 0.6932464544770838 
0.17919259573865953 0.46091304099255415 , 0.5336203770607908 0.04577410392977683 , 0.9195937206293596 0.69561769730529 
