0.40081716933569156 0.009972945275939282 , 0.14392471275947671 0.914858975977249 , 0.8276198047583974 0.2946667727630261 
0.4113923893793765 0.00174970407638818 , 0.14048780798000865 0.9073061213290264 , 0.8204814894941805 0.3104428686107998 
0.4222234170986585 -0.006151243847741539 , 0.13717260028746625 0.8995686809887836 , 0.812965669467441 0.32608125687517237 
0.4332955406434836 -0.013715286679585223 , 0.133985376245447 0.8916463612744756 , 0.8050807699646352 0.341567619421324 
0.4445922859459328 -0.02092950475927856 , 0.1309328129167641 0.883538778180608 , 0.7968365879908689 0.35688942059488493 
0.4560957034358078 -0.027782887461933095 , 0.12802201623689868 0.8752454642635484 , 0.7882439671808593 0.37203611721459906 
0.4677866881142325 -0.03426648671940316 , 0.12526056369602653 0.8667658775799801 , 0.7793144350433068 0.38699930315563746 
0.4796453168890106 -0.04037350320373696 , 0.12265655198825 0.8580994131563622 , 0.7700598179763053 0.40177278406358924 
0.4916511870687927 -0.04609930574113613 , 0.12021865038685887 0.8492454175772259 , 0.7604918493979143 0.41635258218012466 
0.5037837412709455 -0.051441388630347654 , 0.1179561607173065 0.8402032074237876 , 0.7506217848653138 0.43073687522277443 
0.5160225664193926 -0.056399274803438475 , 0.11587908492595995 0.8309720924816792 , 0.7404600355082133 0.4449258763379736 
0.5283476575926983 -0.06097437496073532 , 0.1139982013828545 0.8215514048803397 , 0.730015827878013 0.45892166409660995 
0.5407396408087731 -0.06516981388172946 , 0.11232515120981262 0.8119405356432049 , 0.71929689483498 0.47272797225473895 
0.5531799520292989 -0.06899023515661659 , 0.11087253608845021 0.8021389805386403 , 0.7083091987358167 0.4863499486341907 
0.565650972456434 -0.07244159479903246 , 0.10965402916925976 0.7921463976544778 , 0.697056685227872 0.499793891160769 
0.5781361224098028 -0.07553095283976648 , 0.10868450086062997 0.7819626798105302 , 0.685541063583133 0.5130669670454505 
0.5906199176517405 -0.07826627031674945 , 0.10798016140312368 0.7715880458212008 , 0.6737616077987018 0.526176918511763 
0.603087992996095 -0.08065621728972662 , 0.10755872219184254 0.7610231557860409 , 0.6617149716656284 0.5391317555199 
0.6155270984701701 -0.08270999578943715 , 0.10743957773587098 0.75026925709902 , 0.6493950106475249 0.5519394327066314 
