0.7630928239918077 0.57875535695888 , 0.4887522688945978 0.5154639921578394 , 0.20500144494516026 0.4750446478941076 
0.7570250938605776 0.5748239689930078 , 0.48871230996101034 0.5270898029382767 , 0.2111091340099778 0.46735022507954266 
0.749558377567017 0.5706379640198432 , 0.4887517378360944 0.5386917946173716 , 0.21853642242845428 0.4599342383736123 
0.7406015618161472 0.5662422286353048 , 0.4889508609659606 0.5501420151049056 , 0.2272941150494579 0.45287975327061675 
0.730049082605699 0.5616918518178836 , 0.489407012331815 0.5612998272591709 , 0.23739044289405167 0.4462723179337725 
0.7177777413445858 0.5570551448088136 , 0.4902365444079803 0.5720096137577035 , 0.24883225207899956 0.44019923844430986 
0.7036423148739834 0.5524180959114829 , 0.49157697928565364 0.5820966824566804 , 0.26162724367192863 0.43474921864266364 
0.6874696641572935 0.5478912510333437 , 0.4935893135540412 0.5913599752312968 , 0.2757875601202311 0.4300127707461866 
0.6690513195520081 0.5436207378901641 , 0.4964600679294716 0.5995592614836576 , 0.29133515035008606 0.42608399763700544 
0.6481357063512561 0.5398063695539869 , 0.5004011899443372 0.6063928834666948 , 0.30830964153597246 0.4230647439901453 
0.6244254249446077 0.5367314009897615 , 0.5056411115449181 0.6114595619516664 , 0.3267800013420399 0.4210730340693991 
0.5975992951779667 0.534808170431313 , 0.5123851546213416 0.6141958343817653 , 0.3468620880322574 0.42025999219774873 
0.5674229846593629 0.5346254137368327 , 0.5206792905201267 0.6137933291696299 , 0.36874426265207605 0.42084525410436446 
0.5341078299856838 0.5368714353533152 , 0.5300233591492707 0.6091975693172967 , 0.3927153486966113 0.4231949923402151 
0.4989852723446312 0.5416801278579202 , 0.538725261267641 0.5995966669419023 , 0.4191360042192937 0.4279872022110045 
0.46444839574741487 0.5473957818655233 , 0.5442899091668204 0.5854450636793652 , 0.44810823291733065 0.4364231514659385 
0.432785666045651 0.5514404124213714 , 0.5453594984073957 0.5679289338978729 , 0.4787013733785192 0.4498946506915827 
0.40572972236383925 0.5529345330931478 , 0.5417955045996381 0.5474689690840236 , 0.5093213108680885 0.4688604948336556 
0.38373022766196263 0.5525014623639651 , 0.5339746270441799 0.5236478162772996 , 0.5391416831254233 0.4931147183695623 
0.3663162941989604 0.5507838675854988 , 0.5241434132528103 0.4976377949949284 , 0.5663868303797951 0.5208423344303998 
0.35279652469180106 0.5480806694284688 , 0.5152470677625666 0.47404912483736283 , 0.5888029453771981 0.5471342027449954 
0.34257426791065415 0.5445077805126582 , 0.506915197574851 0.4537693179073804 , 0.6073570723460606 0.5709868985907883 
0.3352124417549623 0.5401072096534967 , 0.4984898312827071 0.43631640205155514 , 0.6231442647938964 0.5928403853057752 
0.33040399522031394 0.5348800663130826 , 0.48959753522620525 0.4212665987237745 , 0.6368450073850466 0.61311733197397 
0.3279372010071063 0.5287953399856312 , 0.48002476007869294 0.4083591252854256 , 0.6488845767457665 0.6321095317397702 
0.32767111782615566 0.5217897301693755 , 0.4696296710567464 0.3974588005206147 , 0.6595457489486637 0.650015466320837 
0.3295198679971888 0.5137617592016898 , 0.4582988338826947 0.3885285162296235 , 0.6690278359516822 0.6669737215795138 
0.3334424273880246 0.5045597175768304 , 0.4459257464595528 0.3816203984861766 , 0.6774783639839884 0.68308388094782 
0.33943397055198893 0.4939609589967741 , 0.4324013693811064 0.3768837640087453 , 0.6850111978984705 0.6984192740053076 
0.3475110404952391 0.4816386158830551 , 0.41761786639473913 0.3745903486574564 , 0.6917176309415876 0.7130350324703154 
0.35766811777947877 0.4671149986680138 , 0.4015047888497863 0.37517549052949256 , 0.6976736312023007 0.7269735078133205 
0.36973311762920785 0.4497362131786741 , 0.3841685361028212 0.37925948882867483 , 0.7029448840995367 0.7402682950034779 
0.382928148306545 0.4288994708815757 , 0.36632795926746115 0.38741680271806916 , 0.7075904302575596 0.752947723411182 
0.39517353258222543 0.4052187571675433 , 0.35000807711884724 0.3990068407467106 , 0.7116649281304931 0.765038399096573 
0.40428630090523715 0.38137681514523397 , 0.337341695363354 0.41131896398815343 , 0.7152185415629746 0.7765682178774396 
0.41011935654405945 0.3593982236255259 , 0.32843255249094994 0.42229953884430554 , 0.7182946287965564 0.7875662345409955 
0.41339456932461777 0.3398191446158918 , 0.322523145101289 0.43138469096742527 , 0.720928823405659 0.7980601614275099 
0.4147544137714983 0.32260544788608503 , 0.31894208032669064 0.4385838501818493 , 0.7231500437333768 0.8080746989428926 
0.4146438170583091 0.3076033531880734 , 0.3172207659448994 0.4440296010432382 , 0.7249819548283571 0.8176310427795154 
0.413363290656181 0.29466541297689947 , 0.31703900211723907 0.44785159734644403 , 0.7264442450581456 0.8267469866874835 
0.41112077667358327 0.2836784003636887 , 0.3181721425667888 0.45014834945028287 , 0.7275536185911936 0.8354372471968554 
0.4080653911656867 0.2745662543223518 , 0.32045659855318 0.45098389885233414 , 0.728324548112699 0.843713843836141 
0.4043083444823312 0.26728802905239873 , 0.3237683442691476 0.45038949709379605 , 0.7287698490800868 0.8515864708646322 
0.3999363380251304 0.2618362113583044 , 0.328009074504405 0.4483649445753039 , 0.7289011253020302 0.8590628410772188 
0.3950208667985179 0.2582369256314183 , 0.33309654976943315 0.444878070682875 , 0.7287291212636146 0.8661490006965338 
0.38962567997382946 0.2565526639759582 , 0.3389568531800297 0.43986171146295655 , 0.7282640046777064 0.8728496215719123 
0.3838142474270429 0.2568881730017215 , 0.3455166970486404 0.4332075447470498 , 0.7275155933558822 0.8791682792620558 
0.3776594576386275 0.2594003729514415 , 0.3526935475235437 0.42475589833071503 , 0.7264935326693943 0.8851077257286705 
0.3712593561824787 0.2643131863229687 , 0.36037975929945903 0.41428064650759144 , 0.7252074223496279 0.8906701641802669 
0.3647668510150861 0.27193626372686014 , 0.36841280430397416 0.40147020249874676 , 0.7236668825125053 0.8958575307852201 
0.35845100535158797 0.2826756320505917 , 0.3765139965927774 0.38591658341114393 , 0.7218815358872003 0.9006717815490914 
0.35282516507576256 0.2969740967459848 , 0.38416051133711515 0.3671747340642495 , 0.719860861418688 0.9051151662005928 
0.3488602151149463 0.31493544301263776 , 0.3903724845764499 0.3451381292827462 , 0.7176138381401694 0.9091904247154433 
0.3479225752404992 0.3351917815201539 , 0.3937756886911442 0.321171495582633 , 0.7151482738999222 0.9129007199080403 
0.35045755411237633 0.35459470701627327 , 0.3939190529240229 0.29842032198088053 , 0.7124699307951664 0.9162489680136734 
0.35546516538713163 0.37113552594016125 , 0.39179912612232415 0.27889173090308456 , 0.7095822463221099 0.9192367401675814 
0.3618971038999098 0.38456328123232186 , 0.3884624509447662 0.26283697362723346 , 0.7064869829868896 0.9218637421512719 
0.36910831483647444 0.39520496740645994 , 0.3845532153444385 0.24993109924213333 , 0.7031850076506527 0.924127930362234 
0.3767292458188873 0.4034366246762416 , 0.3804404558209724 0.2398015631381148 , 0.699676836191706 0.9260258091964708 
0.3845367058490485 0.40956613877912473 , 0.3763468535653837 0.23214513587623234 , 0.6959629784171335 0.9275527223554701 
0.39238290552072985 0.4138257655209435 , 0.37241947454026064 0.22673512706831989 , 0.6920441577705753 0.9287031044215638 
0.4001586922936343 0.41638502027171 , 0.3687663931015482 0.22340827938982666 , 0.6879214524363833 0.9294706973492906 
0.4077734971360883 0.4173635898285584 , 0.36547665833965126 0.2220516660107257 , 0.6835963823558262 0.9298487411715431 
0.41514319926859605 0.4168407318854516 , 0.36263238453461666 0.22259311956166944 , 0.679070954028353 0.9298301455637062 
0.4221815345642043 0.41486125066331836 , 0.36031733530399496 0.22499510119940003 , 0.6743476679633664 0.9294076451481089 
0.4287926089072478 0.41143868196166783 , 0.3586244392836099 0.22925137738198442 , 0.669429489640708 0.9285739376671751 
0.4348627767746573 0.4065562396706416 , 0.35766397864774396 0.23538595704096804 , 0.6643197824091644 0.9273218002992177 
0.4402501205508951 0.4001660147413175 , 0.35757421815605583 0.24345380732420438 , 0.6590221991246148 0.9256441749453055 
0.44476912146320347 0.3921872473084998 , 0.35853688834011505 0.25354254228032713 , 0.6535405280282471 0.9235342074220004 
0.44816675576777965 0.38250604978611896 , 0.36080129496521485 0.2657727306522846 , 0.6478784870985712 0.9209852165724238 
0.45008442418121997 0.37098450500680347 , 0.3647226536864184 0.28028893775691505 , 0.6420394599639273 0.9179905542471088 
0.4500016025153698 0.3575059837208547 , 0.3708187682704861 0.29721472349015166 , 0.6360261670457098 0.914543289799821 
0.44718715717525903 0.3421440303381402 , 0.379819104811349 0.31648436359018123 , 0.6298402758449576 0.9106356030825059 
0.4408589942745347 0.3256685682466203 , 0.39250553731071675 0.33733773156858526 , 0.6234820062463142 0.9062576971956218 
0.43113803887290264 0.31027810038259046 , 0.40875852304057747 0.35758982611015894 , 0.6169499759180855 0.901396070518078 
0.41993578106880736 0.29841713440303264 , 0.42666890685072045 0.37481516514845625 , 0.6102418499120378 0.8960316974593385 
0.40914421295838044 0.29060647279156443 , 0.44434654240556887 0.38851778679813287 , 0.6033557824676162 0.8901397374211302 
0.3995986975804038 0.2862844128669782 , 0.4609563467719908 0.39928897936917157 , 0.596291493479171 0.8836906047746778 
0.3915488641215011 0.2848080424193312 , 0.4762469825068793 0.4078049971639283 , 0.5890506912031852 0.876650957427568 
0.3850362222414597 0.2856848511185091 , 0.49017314353193103 0.41459492196202546 , 0.5816371720581749 0.868984223930293 
0.38004256692967 0.288565235861713 , 0.5027471785483959 0.42004800826853284 , 0.5740567923534998 0.8606507528805817 
0.3765416451449228 0.2932037840615477 , 0.5139875094703208 0.4244525518865867 , 0.5663173832163221 0.8516076610626931 
0.3745171979789268 0.29942844985923683 , 0.5239007033011857 0.4280271513004823 , 0.5584286365514533 0.8418083958511084 
0.373969796910303 0.30712009363546305 , 0.5324747630293464 0.43094192484705207 , 0.5504019778919162 0.8312019785283125 
0.37492036696391523 0.31619959034543943 , 0.5396757304267626 0.4333325567011219 , 0.5422504404408878 0.8197318499642662 
0.37741344298633855 0.3266200297388575 , 0.5454445371400891 0.4353097835645496 , 0.533988557705138 0.8073341837074204 
0.38152166403353394 0.3383624126644423 , 0.5496925734110225 0.43696613848911997 , 0.5256323003870091 0.7939354458572653 
0.38735269812297163 0.3514338942050963 , 0.5522947373713613 0.4383812651720526 , 0.5171991023372328 0.7794488376336786 
0.3950600629509604 0.3658679497283356 , 0.5530784085541489 0.439627044709235 , 0.5087080663264564 0.7637690025732569 
0.40485994906497075 0.38172568256991524 , 0.5518060318348977 0.4407744038719133 , 0.5001805569316973 0.7467639105689989 
0.41705665674760933 0.399096066811593 , 0.5481481780728079 0.44190600136420755 , 0.49164170301114846 0.7282619288350269 
0.43207639991561053 0.4180871548076555 , 0.5416458863467203 0.4431465248998494 , 0.48312425156923494 0.7080303173033226 
0.4504838094569855 0.43877880435293776 , 0.5316836024442796 0.44474717441890016 , 0.47467912593030065 0.6857380182389895 
0.47280422037347464 0.4610384844574352 , 0.5176354217342426 0.44733460559004573 , 0.4664068957238486 0.6608909069633465 
