0.2309859881668509 0.3486463741384169 , 0.891947444253948 0.3808853424400408 , 0.9098672053648462 0.16493357885278626 
0.23666716865883636 0.3425109895400062 , 0.8847879872063291 0.38709213768581485 , 0.9113454819204796 0.16486216820542293 
0.24276927502599518 0.3363405626590197 , 0.8775805964500555 0.39177460199160385 , 0.9124507663095943 0.16635013078062047 
0.24930475104096794 0.33014083014065404 , 0.8703623596791656 0.3949773403955681 , 0.9131335270655114 0.16934712489502188 
0.25628760275071344 0.3239178532313833 , 0.8631707281988843 0.39671863032130356 , 0.9133423068360472 0.1738288118785572 
0.2637336057454352 0.3176780688275676 , 0.8560471117188955 0.39699234952123325 , 0.9130199203213143 0.1797948770824432 
0.27166055305204906 0.31142835246848716 , 0.8490408309209836 0.3957679774419602 , 0.9120992538126123 0.1872689655207967 
0.2800885512404825 0.3051760938324253 , 0.8422142419928911 0.3929887365511815 , 0.9104978445522713 0.1963004650476373 
0.28904037272278493 0.29892928530260177 , 0.8356501912071275 0.38856773164487274 , 0.9081100738557325 0.20696827848376956 
0.29854187113757297 0.29269662382050754 , 0.8294637457540472 0.3823818912185798 , 0.9047950208940247 0.21938678039215673 
0.3086224618305218 0.2864876255821273 , 0.8238217363161788 0.3742640578896771 , 0.9003564396389443 0.23371361195943965 
0.31931565553226027 0.2803127529183664 , 0.8189766028537584 0.3639965584863912 , 0.8945083793996262 0.25015598402648653 
0.330659598779687 0.2741835568139571 , 0.8153249707297507 0.35132257250828736 , 0.8868160682762072 0.2689591661089996 
0.3426974958720722 0.26811286309439525 , 0.8134942772637782 0.33604489623951356 , 0.8766088646497945 0.2903075360973353 
0.35547763541876803 0.2621151356187141 , 0.8143502551430184 0.31846402922668604 , 0.8629727472238585 0.31388613058584397 
0.36905263113140063 0.25620750612934495 , 0.8183003117103441 0.30049778147976913 , 0.8454476949439003 0.33776000782213006 
0.38347833810821536 0.25041251191035463 , 0.8238290871991463 0.2852774826198711 , 0.8254932124782834 0.3587753009010184 
0.39881494536676915 0.24476215675309868 , 0.828970906067888 0.2738637547288952 , 0.8050147863509879 0.3758393839492503 
0.415129876858583 0.23930095436296844 , 0.832827817860355 0.2657738958395549 , 0.7848429430667071 0.38939044522872085 
0.4325001483338832 0.2340885971168717 , 0.835113091353063 0.260349176006092 , 0.7651873980986988 0.40002752230828054 
0.4510140099074424 0.2292036085432023 , 0.8357418169244364 0.2570771576867803 , 0.7460448109537663 0.4081845292012616 
0.4707720770097534 0.2247486207328525 , 0.834677290242253 0.25558933845240933 , 0.7273512705336387 0.41412733624598236 
0.49188775438470766 0.22085774317085524 , 0.8318773893777046 0.25561801271809476 , 0.7090354940232327 0.4179895395422942 
0.514486289027133 0.21770645346334652 , 0.8272720438366318 0.25696085038239386 , 0.6910423049218802 0.4197979915855038 
0.5387012464009778 0.21552412952209052 , 0.8207479854821078 0.25945504523023794 , 0.6733514059025594 0.4194861206789157 
0.5646668200762021 0.21460824565687361 , 0.8121309439967196 0.26295611224165877 , 0.6560028737127234 0.41690093753271185 
0.5925054206048165 0.21533674300877054 , 0.8011583705077006 0.2673148956742203 , 0.639136846673128 0.4118136567482534 
0.6223160845996315 0.21817211053459118 , 0.7874347763224846 0.27234211189854746 , 0.623049776863529 0.40395107299810556 
0.6541832697855537 0.2236576832417457 , 0.7703648676639737 0.2777360953669197 , 0.6082525003361177 0.3930715168225788 
0.6881983785899035 0.232457241964684 , 0.7491216013280249 0.2829156230473296 , 0.5954806578677168 0.3790924304192306 
0.7239977487895856 0.24551713184610677 , 0.7232075714707332 0.28674509017519667 , 0.5855953175253263 0.36220307340994073 
0.7581700170547377 0.2631537403222617 , 0.695220676623832 0.2884878619717571 , 0.5794099441070755 0.3428236931372254 
0.787091705861823 0.2829762501285211 , 0.6680951360806893 0.2900644931598005 , 0.577613795843133 0.32142455214292254 
0.8112462848335104 0.3032821064629301 , 0.6407195544247825 0.2926344580226564 , 0.5808347985273525 0.29854873094565765 
0.8317498435024452 0.3234208798521304 , 0.6117747571826977 0.295713683521587 , 0.5892760371005025 0.27533073205752673 
0.8494457409983742 0.34311345762891987 , 0.5823876442239586 0.2971996720772914 , 0.6009672525633125 0.25415216572503285 
0.8649281316684637 0.3622197914036167 , 0.5554878556994175 0.2956809842161983 , 0.6123846504177641 0.23656451981142915 
0.8786222985178921 0.38067542479532707 , 0.5320630119736901 0.291612823377876 , 0.6221153272940632 0.2221770472580411 
0.8908405982211206 0.39846299869311597 , 0.5119073151697443 0.2857186670342904 , 0.6300527243947804 0.21028362970383785 
0.9018174277406712 0.415591689932279 , 0.49462459869438063 0.2785131359092972 , 0.6363586113505936 0.20036046958966797 
0.9117319391083527 0.43208397549756755 , 0.4798743784778421 0.27033242037236827 , 0.6411943201994507 0.1920488995613084 
0.9207234067391952 0.4479680205441942 , 0.4673992143380159 0.26140109417557034 , 0.6446780167084345 0.18509618071147965 
0.9289018516280978 0.46327357685829634 , 0.45701207710873026 0.25187581610686127 , 0.6468867090488175 0.1793159024660866 
0.9363554963020414 0.47802988869994517 , 0.4485812970509084 0.2418710859846957 , 0.6478638444326958 0.17456432074660336 
0.9431560702408183 0.49226470256175836 , 0.44201937746917824 0.23147469946089974 , 0.6476251900756491 0.17072589340858613 
0.9493626418476543 0.5060038704800854 , 0.43727583282576177 0.22075756331867502 , 0.6461621631122296 0.16770386163248377 
0.9550244294797638 0.5192712654539449 , 0.4343333573206783 0.20978050234626194 , 0.6434428509852036 0.16541352763103745 
0.9601828970436506 0.5320888552403302 , 0.4332068238118656 0.19859964784218267 , 0.6394109169301296 0.16377679234873133 
0.9648733427207178 0.5444768509565586 , 0.43394497906177987 0.18727157307373948 , 0.6339823160031482 0.1627168714009461 
0.9691261252684144 0.5564538851933805 , 0.43663508273313434 0.17585936046399148 , 0.6270394297840972 0.16215204977387232 
0.9729676297981775 0.5680371949169912 , 0.4414110883267543 0.16444130583408204 , 0.618421919660714 0.161986794680171 
0.9764210467097976 0.5792427948400624 , 0.448466053837984 0.15312535801053284 , 0.6079135372378643 0.16209714258064906 
0.9795070188923996 0.5900856307297903 , 0.45806813452640355 0.14207563495542835 , 0.5952254843668427 0.16230402974602562 
0.9822442001599501 0.6005796999104752 , 0.4705715444817835 0.13156449742871437 , 0.5799848931439123 0.16232109809205467 
0.9846497586919055 0.6107381150406505 , 0.4863770640727531 0.12207588795231883 , 0.5617738150209872 0.161651292438275 
0.9867398438260363 0.6205730581167299 , 0.5056524006536977 0.11447337840463125 , 0.540408393305912 0.1594188589098831 
0.9885299785299878 0.6300955151533325 , 0.5273492684427105 0.1099692679717879 , 0.5169213908129476 0.15440051230612387 
0.9900351666500482 0.639314692908739 , 0.5483941491738584 0.1089605997581903 , 0.4943713219617392 0.146190002764315 
0.991269455097319 0.6482375338350232 , 0.5664115684388564 0.11028440328574889 , 0.4751196142494704 0.13594335831047216 
0.9922454597287506 0.6568690467148602 , 0.5810689509491701 0.11275033005097122 , 0.45948622710772524 0.12484591866541288 
0.9929743258745163 0.6652129969246161 , 0.5927628417241145 0.11568970774994566 , 0.4470634701870152 0.11356259075668257 
0.9934659019654749 0.6732724356193553 , 0.601940477737122 0.118759932967596 , 0.4373942580830491 0.10243292684429302 
0.9937289391622305 0.681050026881664 , 0.6089590286729258 0.12177556525492964 , 0.43011266995048975 0.09163970329465065 
0.9937712643688049 0.6885482421397536 , 0.6140834965218306 0.1246250835044532 , 0.4249458768950106 0.08129196978703754 
0.9935999214452191 0.695769476284622 , 0.617506658892034 0.12723181405760026 , 0.42169405744839306 0.0714640050890221 
0.9932212862473098 0.7027161179472142 , 0.6193670617107675 0.1295345584226013 , 0.42021228982756903 0.06221461906142885 
0.9926411620437445 0.7093905924562895 , 0.6197619380290276 0.131476985346539 , 0.42039753771287425 0.05359771762841584 
0.9918648606929162 0.7157953880496526 , 0.6187558472649055 0.1330009031204624 , 0.42217992982782465 0.04566900426112949 
0.990897273668148 0.7219330713603838 , 0.616386172085604 0.13404103756957075 , 0.42551719203189453 0.038491186501289985 
0.989742935999195 0.7278062954733912 , 0.6126663337248559 0.13451994336677042 , 0.4303913680615956 0.03213905659108299 
0.9884060854629896 0.7334178020718534 , 0.6075873153426191 0.13434198344597847 , 0.4368072369800378 0.02670550991341271 
0.9868907188357128 0.7387704178549728 , 0.6011179597752487 0.133385205332886 , 0.44479195917468506 0.02230967224338577 
0.9852006466255224 0.7438670441449294 , 0.5932046641485158 0.13148946302480327 , 0.45439532701160834 0.019108788261511845 
0.9833395473299211 0.7487106370478984 , 0.5837719286349494 0.1284381968353212 , 0.46568916182077613 0.017316461548024905 
0.9813110216979093 0.7533041731584401 , 0.5727280306803975 0.1239299202522775 , 0.47876158540733993 0.01723120202052689 
0.9791186462124741 0.7576505916227944 , 0.5599891403500303 0.11753511781377743 , 0.49369285122314227 0.019279585994672763 
0.9767660215883056 0.7617526955459188 , 0.5455638745153131 0.1086451159980738 , 0.5104707416820281 0.024067483887251953 
0.9742568022583692 0.765612981582609 , 0.5298186425364174 0.09649525502097002 , 0.5287251929908602 0.03235705882766559 
