0.3304085528999988 0.9185805817684033 , 0.08775354569357152 0.04464493683730031 , 0.7757023922093456 0.9077116450474536 
0.33303797754891645 0.9154314194538691 , 0.07892280760961427 0.04560646244153962 , 0.7819037056443852 0.9098992817577485 
0.3360953091196263 0.9121617818461759 , 0.07017583415515112 0.046744532185598715 , 0.7875933475281385 0.9120308496213826 
0.33957400450733366 0.9087774934659603 , 0.06151397439549858 0.04805733580777367 , 0.7927765119000837 0.9141023343794232 
0.34346907852898323 0.9052843236140465 , 0.05293864391285672 0.04954312894748154 , 0.7974567683610759 0.9161097110916291 
0.3477770387287707 0.9016880742030663 , 0.04445132405116948 0.05120021887978203 , 0.8016361280229757 0.9180488705703088 
0.35249584916520493 0.8979946650792787 , 0.03605356034973539 0.05302695074351363 , 0.8053150812879755 0.9199155478303648 
0.35762492145464136 0.894210219706831 , 0.02774696016695456 0.05502169423588319 , 0.8084926091813198 0.921705249710443 
0.363165132478938 0.8903411540283463 , 0.019533189485812678 0.0571828307606899 , 0.8111661688381651 0.923413178864121 
0.36911886924211423 0.8863942714558956 , 0.011413968885766453 0.05950874103256425 , 0.813331652675035 0.9250341511646974 
0.3754901024624689 0.8823768672980314 , 0.0033910686614964155 0.061997793155560234 , 0.8149833196789504 0.9265625031995656 
0.3822844916946345 0.8782968465291272 , -0.004533696932497238 0.06464833121106794 , 0.8161136960407784 0.9279919859129622 
0.38950952618430296 0.8741628597246943 , -0.012358476331232661 0.0674586644072274 , 0.8167134409498454 0.9293156395212356 
0.397174707383543 0.8699844633304376 , -0.020081388218238558 0.07042705685972786 , 0.8167711716376113 0.9305256434629919 
0.4052917812510846 0.8657723123747889 , -0.02770053000295892 0.0735517180919698 , 0.81627323955479 0.9316131331863987 
0.41387503134241144 0.8615383965400667 , -0.03521398721535674 0.07683079436095785 , 0.815203446675861 0.9325679727521328 
0.42294164756050284 0.8572963345908958 , -0.04261984380341947 0.08026236093392577 , 0.8135426870458322 0.9333784681283358 
0.43251219072505037 0.8530617481769635 , -0.049916193302981665 0.08384441545959875 , 0.8112684933808468 0.9340310000165952 
0.4426111804627749 0.8488527450405403 , -0.05710115082970171 0.08757487259737343 , 0.8083544611698423 0.9345095460152437 
0.4532678442616014 0.8446905554150471 , -0.06417286582004503 0.0914515600880399 , 0.8047695123613592 0.9347950481500704 
0.4645170802450308 0.8406003868506287 , -0.07112953542152838 0.09547221647200041 , 0.8004769459794131 0.9348645603305284 
